136	NEUTRAL	sheever is life
43	NEUTRAL	who in the mid ?
196	NEUTRAL	BO1 or BO3?
619	NEUTRAL	Harry Invoker Kappa
156	NEGATIVE	Master sing sing BibleThump
433	NEUTRAL	oracle blue spell op
707	NEUTRAL	CLQ would have a field day with this
537	NEGATIVE	guyro FailFish
589	POSITIVE	xDxDxD
184	NEUTRAL	REPLAY PogChamp
414	NEGATIVE	thats on lycan idiots FailFish
38	POSITIVE	GUY RO SoBayed GUYR RO SoBayed
49	NEUTRAL	Guyro PogChamp
514	POSITIVE	7Mad Kreygasm KappaPride
98	NEGATIVE	AVADA KEDAVRA SwiftRage
428	NEUTRAL	ONE LUL SPAM
230	POSITIVE	Harry Parker PogChamp
319	NEUTRAL	waaaaat
57	NEUTRAL	Slacks please steal Mads glasses PogChamp
649	NEUTRAL	pls dondo i am girl
116	NEUTRAL	Find more information about DreamLeague Season 5 at http://dreamleague.dreamhack.com
216	NEGATIVE	@AdmiralBulldog, JEALOUS DansGame
140	NEGATIVE	DOOMGuy slaks
670	POSITIVE	ERA INVOKER Kreygasm
191	NEGATIVE	TRAP
223	NEGATIVE	7mad and the chamber of rEEtards
40	NEUTRAL	ARTSTYLE BLOCK Pogchamp
612	NEUTRAL	GUY RO
18	NEUTRAL	!score
22	POSITIVE	hot boy Kreygasm
487	NEUTRAL	HARRY POTTER NotATK
400	NEUTRAL	Connected
373	NEUTRAL	MEDUSA
126	NEUTRAL	Who won first mtach guys ??
253	NEGATIVE	Fired
680	NEGATIVE	PUT WutFace IN CTRL C
409	POSITIVE	GUYRO EleGiggle
486	NEGATIVE	DansGame \//\
569	NEUTRAL	GuyRO new hero
299	NEGATIVE	@Admiralbulldog GO STREAM POSTAL 2 DansGame
276	NEUTRAL	"Well I was here third" -Gyro Kappa
615	NEGATIVE	WTF is wrong with the guy in the middle
314	NEUTRAL	Youre a TI Player Harry Kappa
419	NEUTRAL	lucky this chat goes so fast that no one knows I vape
297	NEUTRAL	harry Putter Kappa
96	NEGATIVE	FIRED
602	NEUTRAL	Both wrong
60	NEUTRAL	you are a DOTA player Harry
260	NEUTRAL	new spider man
144	NEGATIVE	FuckingBad
137	NEUTRAL	Think Slacks is high
392	NEUTRAL	ONE LUL SPAM ONE LUL SPAM 2
513	NEUTRAL	stop meme or i will choke UncleNox
372	NEUTRAL	WHY HE NOT PLAYING FOR KAIPI JUST NOW
504	NEUTRAL	I want to suck mad Dick Nohomo
63	NEGATIVE	SHEEVER UR GRILL ? DansGame
62	NEUTRAL	SHOTS WERE FIRED
662	NEUTRAL	LOOK AT THE CAMERA
108	NEUTRAL	Is mad?
245	NEGATIVE	\venge Spells WutFace
531	POSITIVE	LMFAO
155	NEUTRAL	he n she
651	NEGATIVE	(puke) *** FRENCH PEOPLE (puke)
160	NEUTRAL	goes to fails of the week
674	NEUTRAL	ARTSTYLE
693	NEUTRAL	Do you want more? KappaPride
439	POSITIVE	SeemsGood
339	NEUTRAL	PRESS 1 IF U WANT TO SEE SHEEVER NAKED!
517	NEUTRAL	Harry potter!
211	NEUTRAL	what's the red button?!
83	NEGATIVE	STFU SHEEFER
664	POSITIVE	shiver is hot!
687	NEUTRAL	SCORE
326	NEUTRAL	I wanna lick sheever s feet
302	NEGATIVE	who is the french gay?
508	NEUTRAL	If you missed any of the matches during Season 5 then you can view them on YouTube. We're uploading them right after the matches on http://dreamleague.dreamhack.com/vod/
24	NEGATIVE	ResidentSleeper
142	NEGATIVE	IT'S NOT CALLED SOUL ASSUMPTION BabyRage
473	POSITIVE	EleGiggle gachiGASM
122	NEGATIVE	sheever no tit
73	NEGATIVE	SwiftRage NEEEEEEERD
181	NEUTRAL	he would have got asrtaled and died
593	NEUTRAL	is he trans?
495	NEUTRAL	HARRY POTTER
358	NEGATIVE	Venge WutFace
648	NEUTRAL	U ARE SUPPOSED TO TAKE TRAIN ON 9 3/4 deIlluminati
426	NEGATIVE	U ARE SUPPOSED TO TAKE TRAIN ON 9 3/4 FailFish
407	NEUTRAL	run
72	POSITIVE	LOL HAHAHAHAHAAHAHAHAHAHHAHAHAHAHA
437	NEUTRAL	MAGIC FINGER Kreygasm
669	NEGATIVE	SHEEVERS FOOT WutFace
620	NEGATIVE	sheever u dumb b*tch
343	NEUTRAL	INFINITE GYRE O
527	NEUTRAL	White,Red,Green,Blue
633	POSITIVE	Sheever, please marry me
570	POSITIVE	:D
659	POSITIVE	7KINGHOT Kreygasm
492	POSITIVE	SLACKZ! :)
190	POSITIVE	GUYRO SoBayed
448	POSITIVE	LUL top kek Xd
17	POSITIVE	7CKNGHOT Kreygasm
188	POSITIVE	Look At Me Sheever Kreygasm
218	POSITIVE	fckingmad Kappapride fcking hot KappaPride
178	POSITIVE	NO DIGGY 4Head
600	NEGATIVE	Harry Potter WutFace
310	NEUTRAL	IS THAT NERD GUY MIRACLE? SOME ONE PLZ RESPOND!
444	NEUTRAL	that's fuckingmad right?
345	NEUTRAL	da big stuns
592	NEUTRAL	when will then be now sheever?
227	NEUTRAL	he don care
236	NEGATIVE	*** MAD LOOKS *** GAY
250	POSITIVE	Best block Kreygasm
650	NEUTRAL	who won first match ?
425	NEGATIVE	SD USE YOUR WHITE NotLikeThis
203	NEUTRAL	crazy legs
333	POSITIVE	One Shotted EleGiggle
524	NEUTRAL	@AdmiralBulldog so when is egm getting kicked so 7mad can rejoin UncleNox ??
317	NEUTRAL	is Harry Potter french?
401	NEUTRAL	ONE MORE LUL A D IM OUT
646	POSITIVE	GUYRO 4Head
497	NEUTRAL	CHAT ARE YOU READY?ADRENALINE PUMPING GENERATOR
655	NEUTRAL	Harry Doter
382	NEUTRAL	CARRY POTTER
402	NEGATIVE	WTF ARE THOSE GLASSES ?
384	NEGATIVE	Harry the Potter Kappa WutFace
505	NEUTRAL	score of navi vcs diggity???
385	NEUTRAL	ResidentSleeper HARRY POTTER ResidentSleeper
434	NEUTRAL	shlushusuus what?
408	POSITIVE	sSYND 4Head
123	POSITIVE	NAVI WONNERED LUL
271	NEGATIVE	naked sheever DansGame
386	NEGATIVE	7fuckingbad Kappa
100	NEUTRAL	HARRY POTTER? PogChamp
412	NEUTRAL	mafic fingers Kappa
488	NEGATIVE	OD NotLikeThis
293	POSITIVE	rofl
254	NEGATIVE	the *** going on spell icons?
355	NEUTRAL	YER A WIZARD HARRY
173	POSITIVE	Kreygasm
168	NEUTRAL	waaaat
334	POSITIVE	@admiralbulldog Kreygasm
104	POSITIVE	@Dreamleague PogChamp
320	NEGATIVE	fckingbad
157	NEUTRAL	you are a caster harry Kappa
591	NEUTRAL	SYND SAVED SONNEIKO
538	POSITIVE	SLACKS PogChamp
34	NEUTRAL	how tall is sheever ? 2.04m ?
477	NEUTRAL	i bet navi will ban void and enigma or Diggity take void on the first pick
700	NEUTRAL	@druid_g you mean clown school?
534	NEUTRAL	Is vape nation still going on?
281	POSITIVE	she already stolen EleGiggle
679	POSITIVE	mad Kreygasm
113	NEGATIVE	YOU BITCHES YOU BITCHES ENGLISH SPEAKING ENGLISH SPEAKING ENGLISH SPEAKING YOU BITCHES YOU BITCHES YOU BITCHES ENGLISH SPEAKING ENGLISH SPEAKING
474	POSITIVE	GUY RO SoBayed
165	NEUTRAL	Because I Flesh!
476	NEGATIVE	SLACKS FAT *** WutFace
545	NEGATIVE	RON SO FAT
686	NEGATIVE	SLACKS WutFace
588	NEGATIVE	WHY IS SLACKS SO OBESE
130	NEGATIVE	WutFace SHEEVERS FOOT WutFace
403	NEGATIVE	SHEEVER IS A TRAP Kappa
124	NEGATIVE	i lost all of my money donating to Russian girls streaming dota 2 BibleThump
629	POSITIVE	artstyle dazzle best dazzle 4Head
305	NEGATIVE	DICK
616	POSITIVE	4Head artsyle finds a way
352	POSITIVE	@Imotep_omar footjob Kreygasm
101	NEUTRAL	NaVi won game 1
214	NEUTRAL	Production value PogChamp
606	NEGATIVE	slacks with that stupid face
226	NEUTRAL	@Lochtide7, no
35	NEUTRAL	Navi are Back
630	NEUTRAL	SYNDEREN LOST? Kappa
661	NEUTRAL	@DreamLeague, can you ask Mad to pick hos nose?
86	NEUTRAL	KP played without 7cking
1	NEUTRAL	POTTER BrokeBack
535	NEUTRAL	Hey @AdmiralBulldong did sheever say yes?
685	NEUTRAL	NO DUGGIDY IS BACK
445	NEUTRAL	HARRY POTTER PogChamp
462	NEUTRAL	guyro?
37	NEGATIVE	Slacks FailFish
224	POSITIVE	SLACKS PROFESSIONAL PLAYER INSIGHT Kreygasm
542	NEGATIVE	STFU SLACKS
608	NEUTRAL	In the fok
393	NEGATIVE	7MAD SAY IT SYNDEREN IS BAD
195	POSITIVE	7mad so FUCKIN HOT *o*
139	NEUTRAL	GUY RO FROM KONOHA?
292	NEUTRAL	Harry Mad Potter
586	NEUTRAL	yaya harrypotter and hermonie
413	NEUTRAL	HE LEFT KP??
552	NEUTRAL	damn those are some thick glasses
78	NEGATIVE	Synderen FailFish
532	NEUTRAL	43% LOST
53	NEGATIVE	Snapchat WutFace
348	NEGATIVE	7BAD
432	NEUTRAL	SoBayed Mad back to nerd
417	NEUTRAL	Who win 1st map ?
330	POSITIVE	ArtStyle 4Head
583	NEUTRAL	Who win?
267	NEGATIVE	@Admiralbulldog stop being jealous DansGame
258	NEGATIVE	WTF WITH SLAKSES FACE
632	POSITIVE	VoHiYo wEEbs here VoHiYo
484	NEUTRAL	GUY-RO
350	POSITIVE	FAKINGMAD Kreygasm
379	POSITIVE	Mad so handsome
247	NEGATIVE	kick artstyle
21	POSITIVE	bodyblocks Kreygasm
702	POSITIVE	EleGiggle DA BLOCK PogChamp
287	NEUTRAL	HI IS THAT NERD GUY MIRACLE? SOME ONE PLZ RESPOND!
148	NEGATIVE	I miss Pajkatt :(
135	POSITIVE	NAVI IS BLACK TriHard
607	NEGATIVE	WTF IS THAT SOUND
161	NEUTRAL	guy ro
344	NEUTRAL	navi
479	NEUTRAL	KappaRoss my tree
268	NEUTRAL	7king mad quit kaipi???
121	NEUTRAL	colors
127	NEUTRAL	lycan would have died
279	NEUTRAL	Sheever
158	NEUTRAL	GUY RO?
167	POSITIVE	SoBayed SoBayed SoBayed SoBayed SoBayed SoBayed
596	NEUTRAL	i think that's on lycan
28	NEUTRAL	What is hr name?
205	NEUTRAL	sheever has big feet
270	NEGATIVE	SLACK : " LET'S show some serious face, I have no idea what is going on"
114	NEUTRAL	guyro
251	POSITIVE	Sheever Kreygasm
438	NEUTRAL	Russia
244	NEGATIVE	DansGame HUCK FELENA DansGame
308	POSITIVE	sheever has big tits also lol
359	NEUTRAL	HAIRRY POTER
159	POSITIVE	HARRY POTTER ??? PogChamp
151	POSITIVE	lmao
8	NEGATIVE	NotLikeThis WHY HE SOUNDS MORE WOMAN THAN SHEEVER NotLikeThis
94	NEGATIVE	sheever sad
691	POSITIVE	navi vs Vg TI 5 . arstyle dazzle never forget. 😂😂😂
183	NEUTRAL	where is sheevers boots?
193	NEUTRAL	CAIRO
470	POSITIVE	SoBayed SoBayed
259	NEGATIVE	DansGame GO STREAM YOU FOOOL DansGame
23	POSITIVE	lololol
464	POSITIVE	Peter Potter PogChamp
515	POSITIVE	WTF DOTA NECKLACE PogChamp
483	POSITIVE	Sheever a mom PogChamp ?
9	NEGATIVE	fuking get back to the kitchen
489	POSITIVE	SLACKS IS FKN AMAZING Kreygasm
427	POSITIVE	sheva best MILF Kreygasm
383	POSITIVE	THE REAL SoBayed
301	NEGATIVE	get the hell ouddddddddddddddddddddddddddd
93	NEUTRAL	how is 7ckingmad here didnt he just play with KP in a tournament
584	POSITIVE	French accent Kreygasm
364	NEUTRAL	WE DEM BOYZ
58	POSITIVE	SHEEVER SEXY SLACK Kreygasm
186	NEGATIVE	GayRo Copter
647	POSITIVE	Harry Potter LUL
557	NEGATIVE	DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame DansGame
394	NEUTRAL	the only french guy in teh dota scene
187	NEGATIVE	HI dong DansGame /
55	NEGATIVE	*** gay voice
132	NEGATIVE	7fckngSAD
80	NEUTRAL	yep
610	POSITIVE	The artstyle block , the opposite of puppey block xD
481	NEUTRAL	dude, no diggity is saving strats for ti6 >..>
311	NEGATIVE	GayRO KappaPride
441	NEUTRAL	such a small chair
249	NEGATIVE	what the *** is going on with slacks side burns
215	NEGATIVE	DansGame
274	NEGATIVE	Dong DansGame
365	POSITIVE	EleGiggle
282	NEUTRAL	NAVI is back? cmonBruh
197	NEGATIVE	Sheever is 187cm ... DansGame
657	NEUTRAL	GREEN SKILL OP
162	NEUTRAL	how i can download dota
451	NEUTRAL	JEZUS HECTIC
349	NEGATIVE	NotLikeThis
225	NEGATIVE	Abort WutFace
553	NEUTRAL	Is that you harry?
540	NEGATIVE	DansGame mate
494	NEGATIVE	slack's beard WutFace
81	NEGATIVE	WutFace
510	POSITIVE	7ucking Handsome KappaPride
54	NEUTRAL	Bo1 only?
485	NEGATIVE	HE'S IN THE *** WutFace
174	NEUTRAL	and its not even Navi's final form
5	NEGATIVE	MEMELEAGUE WutFace
581	NEUTRAL	Hey @AdmiralBulldong did sheever say yes? Kappa
380	NEUTRAL	eah happy potter = invoker
399	NEGATIVE	No LUL spam? BibleThump
29	NEGATIVE	slacks such a *** clown
698	NEUTRAL	GUYRO BrokeBack
490	POSITIVE	SINGSING IS MORE PRO THAN SYNDEREN 4Head
544	NEUTRAL	ru stream?
613	NEGATIVE	French doter DansGame
627	POSITIVE	7MAD Kreygasm
512	POSITIVE	FUCKINGMAD PogChamp
398	NEGATIVE	dick Kappa
453	POSITIVE	this guy knows his ***
563	POSITIVE	French Harry Potter PogChamp
480	NEUTRAL	WOOO SSLOOOOOWWWMOOOOO
368	NEUTRAL	he block him for stopping him go throw
169	NEUTRAL	he looks so french
482	POSITIVE	FuckinBad PogChamp PogChamp
601	NEGATIVE	sad tree
446	POSITIVE	ban void and enigma...diggity cant do anyrhing xD
597	POSITIVE	GUY RO 4Head
129	NEUTRAL	ANDREW GARFIELD PogChamp
598	NEGATIVE	fokin mad
241	NEGATIVE	stfu slacks
576	NEUTRAL	new era
309	NEGATIVE	7fckngbad
185	NEUTRAL	ONE LUL SPAM 1 ONE LUL SPAM
277	NEGATIVE	No TriHard playing dota? Typical slave race 4Head i hate *** SwiftRage
272	POSITIVE	Kreygasm SO HANDSOME Kreygasm
645	NEUTRAL	WHITE RED GREEN BLUE
105	NEUTRAL	LOOK AT HIS HANDS
389	POSITIVE	admiralW <3 PMSTwin
529	NEGATIVE	Sheever looks like a man
56	POSITIVE	Artstyle Kreygasm
256	POSITIVE	WHAT A HANDSOME NERD KappaPride Kreygasm
667	NEGATIVE	DansGame ?
36	NEUTRAL	Who won just now?
89	POSITIVE	hahahaha
286	POSITIVE	SLACKS Kreygasm
238	NEUTRAL	TAUNT
546	NEGATIVE	SwiftRage use blue skill
107	POSITIVE	SPANKED Kreygasm
565	NEGATIVE	goodbye sheever BibleThump
466	POSITIVE	SHEEVER Kreygasm
351	POSITIVE	Dongerino PogChamp
288	POSITIVE	slaks lol
554	POSITIVE	PogChamp Synd
115	NEUTRAL	can we get someone in dota who speaks english
369	NEUTRAL	Guyro
179	NEUTRAL	New 4?
405	NEGATIVE	always invoker ResidentSleeper
239	NEUTRAL	7....
175	NEGATIVE	SLACKS DansGame
507	NEUTRAL	ONE LUL SPAM ONE LUL SPAM
294	NEGATIVE	Slackz and sheever have no idea what they're talking about, idiots
