RUN: 1
f-Measure	0,5542168674698795	0,6270022883295195	0,6046511627906976	0,6175115207373272	0,6238532110091742	
cpu-time (for complete test-set)	132,076501	130,107389	127,619803	135,472624	133,976889	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 4
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,41333333333333333	0,44	0,4266666666666667	0,44333333333333336	0,44666666666666666	
macro-avg. precision	0,41333333333333333	0,44	0,4266666666666667	0,44333333333333336	0,4466666666666667	
macro-avg. Pos/Neg precision	0,57	0,20500000000000002	0,185	0,22499999999999998	0,22999999999999998	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,2	0,28	0,24	0,29	0,29	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,1	0,91	0,91	0,88	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,94	0,13	0,13	0,16	0,17	
f-Measure	0,5849056603773585	0,6111111111111112	0,5981308411214953	0,6143187066974596	0,6175115207373272	
cpu-time (for complete test-set)	136,835267	133,278326	137,985119	137,359478	135,686483	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 5
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	
precision	0,36789297658862874	0,411371237458194	0,4414715719063545	0,44816053511705684	0,43478260869565216	
macro-avg. precision	0,367003367003367	0,41063973063973064	0,44074074074074066	0,4474747474747474	0,4341077441077441	
macro-avg. Pos/Neg precision	0,10050505050505051	0,15595959595959596	0,18611111111111112	0,19621212121212123	0,19616161616161615	
positiveRecall	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,10101010101010101	0,1919191919191919	0,2222222222222222	0,24242424242424243	0,23232323232323232	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9	0,92	0,95	0,95	0,91	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,1	0,12	0,15	0,15	0,16	
f-Measure	0,537413910017075	0,5823706859011409	0,6119022333160208	0,618297698320229	0,605446998076339	
cpu-time (for complete test-set)	123,994113	122,709364	122,665738	128,127742	141,478467	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 6
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,42	0,4166666666666667	0,42333333333333334	0,4266666666666667	0,42	
macro-avg. precision	0,42	0,4166666666666667	0,42333333333333334	0,4266666666666667	0,42	
macro-avg. Pos/Neg precision	0,56	0,175	0,195	0,19	0,16999999999999998	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,21	0,22	0,22	0,23	0,24	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,14	0,9	0,88	0,9	0,92	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,91	0,13	0,17	0,15	0,1	
f-Measure	0,5915492957746479	0,5882352941176471	0,594847775175644	0,5981308411214953	0,5915492957746479	
cpu-time (for complete test-set)	137,199905	136,87015	141,380752	140,64992	136,678876	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 7
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,42	0,43333333333333335	0,43	0,44666666666666666	0,45666666666666667	
macro-avg. precision	0,42	0,4333333333333333	0,43	0,4466666666666666	0,4566666666666666	
macro-avg. Pos/Neg precision	0,15	0,16999999999999998	0,175	0,2	0,20500000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,21	0,21	0,21	0,24	0,24	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,96	0,96	0,94	0,94	0,96	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,09	0,13	0,14	0,16	0,17	
f-Measure	0,5915492957746479	0,6046511627906976	0,6013986013986015	0,6175115207373272	0,6270022883295195	
cpu-time (for complete test-set)	123,464102	122,057178	126,043164	122,437422	123,605625	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 8
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,38333333333333336	0,4	0,4166666666666667	0,43666666666666665	0,43333333333333335	
macro-avg. precision	0,3833333333333333	0,39999999999999997	0,4166666666666667	0,4366666666666667	0,43333333333333335	
macro-avg. Pos/Neg precision	0,525	0,16	0,19	0,22000000000000003	0,21500000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,2	0,19	0,22	0,28	0,27	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,1	0,88	0,87	0,87	0,87	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,85	0,13	0,16	0,16	0,16	
f-Measure	0,5542168674698795	0,5714285714285715	0,5882352941176471	0,6078886310904873	0,6046511627906976	
cpu-time (for complete test-set)	131,531352	132,848786	136,169054	133,136522	140,759389	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 9
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,3933333333333333	0,42333333333333334	0,4166666666666667	0,43333333333333335	0,43	
macro-avg. precision	0,39333333333333337	0,42333333333333334	0,4166666666666667	0,43333333333333335	0,43	
macro-avg. Pos/Neg precision	0,505	0,55	0,45999999999999996	0,21	0,475	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,12	0,22	0,18	0,21	0,21	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,17	0,17	0,33	0,88	0,34	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,89	0,88	0,74	0,21	0,74	
f-Measure	0,5645933014354066	0,594847775175644	0,5882352941176471	0,6046511627906976	0,6013986013986015	
cpu-time (for complete test-set)	130,824406	131,349323	130,843637	131,924025	135,848218	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 10
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,39666666666666667	0,42333333333333334	0,42333333333333334	0,44333333333333336	0,44333333333333336	
macro-avg. precision	0,39666666666666667	0,42333333333333334	0,42333333333333334	0,44333333333333336	0,44333333333333336	
macro-avg. Pos/Neg precision	0,53	0,175	0,18	0,2	0,22	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,1	0,19	0,18	0,22	0,25	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,13	0,92	0,91	0,93	0,89	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,96	0,16	0,18	0,18	0,19	
f-Measure	0,568019093078759	0,594847775175644	0,594847775175644	0,6143187066974596	0,6143187066974596	
cpu-time (for complete test-set)	134,264346	135,18987	133,110435	137,818123	131,808012	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 11
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,36333333333333334	0,38333333333333336	0,38	0,38666666666666666	0,3933333333333333	
macro-avg. precision	0,3633333333333333	0,3833333333333333	0,37999999999999995	0,38666666666666666	0,3933333333333333	
macro-avg. Pos/Neg precision	0,48	0,16	0,13	0,14	0,15000000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,12	0,19	0,15	0,16	0,17	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,13	0,83	0,88	0,88	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,84	0,13	0,11	0,12	0,13	
f-Measure	0,5330073349633252	0,5542168674698795	0,5507246376811594	0,5576923076923077	0,5645933014354066	
cpu-time (for complete test-set)	131,117397	129,814259	131,412501	128,784226	135,58368	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 12
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,41471571906354515	0,4080267558528428	0,4414715719063545	0,4816053511705686	0,4782608695652174	
macro-avg. precision	0,4138047138047138	0,4096632996632996	0,4430639730639731	0,48313131313131313	0,4797643097643098	
macro-avg. Pos/Neg precision	0,5499999999999999	0,165	0,20500000000000002	0,255	0,255	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,15	0,16	0,21	0,26	0,28	
neutralRecall	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,1414141414141414	0,898989898989899	0,9191919191919192	0,9393939393939394	0,9292929292929293	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,95	0,17	0,2	0,25	0,23	
f-Measure	0,5857141728738319	0,5790112776882723	0,6119022333160208	0,649406867218196	0,6463594379483149	
cpu-time (for complete test-set)	136,711666	132,429367	143,951142	144,257887	138,639803	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 13
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,37666666666666665	0,4033333333333333	0,43333333333333335	0,42333333333333334	0,42	
macro-avg. precision	0,3766666666666667	0,4033333333333333	0,43333333333333335	0,42333333333333334	0,42	
macro-avg. Pos/Neg precision	0,505	0,17	0,22499999999999998	0,22	0,21500000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,1	0,2	0,29	0,26	0,26	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,12	0,87	0,85	0,83	0,83	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,91	0,14	0,16	0,18	0,17	
f-Measure	0,5472154963680387	0,5748218527315915	0,6046511627906976	0,594847775175644	0,5915492957746479	
cpu-time (for complete test-set)	131,009529	132,787388	131,228813	133,082543	133,292508	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 14
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,38666666666666666	0,4166666666666667	0,4166666666666667	0,44	0,44333333333333336	
macro-avg. precision	0,38666666666666666	0,4166666666666667	0,4166666666666667	0,44	0,44333333333333336	
macro-avg. Pos/Neg precision	0,16	0,195	0,19	0,24	0,22499999999999998	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,23	0,27	0,25	0,29	0,29	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,84	0,86	0,87	0,84	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,09	0,12	0,13	0,19	0,16	
f-Measure	0,5576923076923077	0,5882352941176471	0,5882352941176471	0,6111111111111112	0,6143187066974596	
cpu-time (for complete test-set)	121,119872	115,602135	118,24181	119,935667	118,933319	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 15
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	
precision	0,43478260869565216	0,40468227424749165	0,43812709030100333	0,451505016722408	0,45819397993311034	
macro-avg. precision	0,43424242424242426	0,40390572390572393	0,43750841750841757	0,450942760942761	0,45760942760942763	
macro-avg. Pos/Neg precision	0,20636363636363636	0,14585858585858585	0,20126262626262625	0,2314141414141414	0,2364141414141414	
positiveRecall	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,2727272727272727	0,1717171717171717	0,25252525252525254	0,2828282828282828	0,2828282828282828	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,89	0,92	0,91	0,89	0,9	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,14	0,12	0,15	0,18	0,19	
f-Measure	0,605446998076339	0,5756358342415733	0,6086821392219174	0,6214732758023418	0,6277806300334863	
cpu-time (for complete test-set)	131,288009	130,116306	130,493255	128,426038	128,363263	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 16
recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	
precision	0,412751677852349	0,4563758389261745	0,4697986577181208	0,5134228187919463	0,5033557046979866	
macro-avg. precision	0,41111111111111115	0,4572390572390572	0,4684848484848485	0,5122895622895624	0,504074074074074	
macro-avg. Pos/Neg precision	0,5510101010101011	0,21616161616161617	0,5815151515151515	0,5815656565656566	0,31166666666666665	
positiveRecall	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,20202020202020202	0,23232323232323232	0,30303030303030304	0,31313131313131315	0,3333333333333333	
neutralRecall	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,13131313131313133	0,9393939393939394	0,24242424242424243	0,37373737373737376	0,8888888888888888	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,9	0,2	0,86	0,85	0,29	
f-Measure	0,5831795328708713	0,625412795901361	0,6379009816213571	0,6769509442926713	0,668141460643927	
cpu-time (for complete test-set)	136,516338	137,259894	133,869614	143,903756	132,75828	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 17
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,4033333333333333	0,41	0,4266666666666667	0,42333333333333334	0,43333333333333335	
macro-avg. precision	0,4033333333333333	0,41	0,4266666666666667	0,42333333333333334	0,4333333333333333	
macro-avg. Pos/Neg precision	0,14500000000000002	0,15000000000000002	0,175	0,185	0,18	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,22	0,17	0,2	0,16	0,16	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,92	0,93	0,93	0,9	0,94	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,07	0,13	0,15	0,21	0,2	
f-Measure	0,5748218527315915	0,5815602836879432	0,5981308411214953	0,594847775175644	0,6046511627906976	
cpu-time (for complete test-set)	131,225157	130,937608	133,006361	130,501554	131,964805	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 18
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,41	0,43666666666666665	0,43666666666666665	0,44666666666666666	0,45	
macro-avg. precision	0,41	0,4366666666666667	0,4366666666666667	0,4466666666666667	0,45	
macro-avg. Pos/Neg precision	0,555	0,195	0,24	0,275	0,225	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,19	0,2	0,23	0,25	0,25	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,12	0,92	0,83	0,79	0,9	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,92	0,19	0,25	0,3	0,2	
f-Measure	0,5815602836879432	0,6078886310904873	0,6078886310904873	0,6175115207373272	0,6206896551724138	
cpu-time (for complete test-set)	133,769947	130,217118	133,251954	135,674571	131,903742	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 19
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,45	0,44333333333333336	0,4533333333333333	0,45	0,43666666666666665	
macro-avg. precision	0,45	0,44333333333333336	0,45333333333333337	0,45	0,4366666666666667	
macro-avg. Pos/Neg precision	0,605	0,22499999999999998	0,235	0,23500000000000001	0,215	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,29	0,29	0,3	0,28	0,24	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,14	0,88	0,89	0,88	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,92	0,16	0,17	0,19	0,19	
f-Measure	0,6206896551724138	0,6143187066974596	0,6238532110091742	0,6206896551724138	0,6078886310904873	
cpu-time (for complete test-set)	120,904124	123,557368	121,288081	120,877978	121,532004	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 20
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,41333333333333333	0,44666666666666666	0,46	0,4633333333333333	0,47	
macro-avg. precision	0,41333333333333333	0,4466666666666666	0,46	0,4633333333333334	0,47	
macro-avg. Pos/Neg precision	0,58	0,22999999999999998	0,245	0,25	0,26	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,3	0,37	0,3	0,27	0,28	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,08	0,88	0,89	0,89	0,89	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,86	0,09	0,19	0,23	0,24	
f-Measure	0,5849056603773585	0,6175115207373272	0,6301369863013699	0,633257403189066	0,6394557823129251	
cpu-time (for complete test-set)	134,836264	129,138762	133,258836	135,354301	138,926434	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 21
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,38461538461538464	0,39464882943143814	0,4013377926421405	0,4180602006688963	0,4180602006688963	
macro-avg. precision	0,3837037037037037	0,3964309764309764	0,40306397306397307	0,4196632996632997	0,41962962962962963	
macro-avg. Pos/Neg precision	0,52	0,13	0,145	0,18	0,185	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,14	0,2	0,21	0,23	0,23	
neutralRecall	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,1111111111111111	0,9292929292929293	0,9191919191919192	0,898989898989899	0,8888888888888888	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,9	0,06	0,08	0,13	0,14	
f-Measure	0,5550399108966029	0,5654121361207042	0,5722442404765512	0,5890418515220526	0,5890418515220526	
cpu-time (for complete test-set)	131,73856	129,95915	136,546234	127,359228	129,380016	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 22
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,3933333333333333	0,43	0,46	0,4866666666666667	0,47333333333333333	
macro-avg. precision	0,3933333333333333	0,43	0,45999999999999996	0,48666666666666664	0,4733333333333334	
macro-avg. Pos/Neg precision	0,53	0,53	0,235	0,5800000000000001	0,245	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,15	0,2	0,21	0,28	0,32	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,12	0,23	0,91	0,3	0,93	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,91	0,86	0,26	0,88	0,17	
f-Measure	0,5645933014354066	0,6013986013986015	0,6301369863013699	0,6547085201793722	0,6425339366515836	
cpu-time (for complete test-set)	140,389839	132,46099	139,72878	137,312497	135,149657	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 23
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,39666666666666667	0,43	0,44666666666666666	0,44333333333333336	0,44666666666666666	
macro-avg. precision	0,39666666666666667	0,43	0,4466666666666667	0,44333333333333336	0,4466666666666667	
macro-avg. Pos/Neg precision	0,135	0,16499999999999998	0,22	0,565	0,22500000000000003	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,15	0,21	0,22	0,26	0,28	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,92	0,96	0,9	0,2	0,89	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,12	0,12	0,22	0,87	0,17	
f-Measure	0,568019093078759	0,6013986013986015	0,6175115207373272	0,6143187066974596	0,6175115207373272	
cpu-time (for complete test-set)	138,792972	140,357415	138,085913	144,157751	142,958242	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 24
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,37	0,4266666666666667	0,43333333333333335	0,45	0,43666666666666665	
macro-avg. precision	0,36999999999999994	0,4266666666666667	0,43333333333333335	0,45	0,4366666666666667	
macro-avg. Pos/Neg precision	0,51	0,18	0,195	0,215	0,19	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,16	0,2	0,25	0,25	0,24	
neutralRecall	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,09	0,92	0,91	0,92	0,93	
negativeRecall	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,86	0,16	0,14	0,18	0,14	
f-Measure	0,5401459854014599	0,5981308411214953	0,6046511627906976	0,6206896551724138	0,6078886310904873	
cpu-time (for complete test-set)	131,302771	129,633617	128,822175	132,153994	132,485956	
training-size	200,0	400,0	600,0	800,0	984,0	
test-size	300,0	300,0	300,0	300,0	300,0	

RUN: 25
recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	
precision	0,39	0,4033333333333333	0,43333333333333335	0,44	0,43333333333333335	
macro-avg. precision	0,38999999999999996	0,4033333333333333	0,43333333333333335	0,44	0,43333333333333335	
macro-avg. Pos/Neg precision	0,14	0,2	0,21000000000000002	0,22000000000000003	0,20500000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,19	0,26	0,28	0,28	0,27	
