RUN: 1
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 4
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	0,9982174688057041	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,6454849498327759	0,6454849498327759	0,6454849498327759	0,6488294314381271	0,6555183946488294	0,6588628762541806	0,6588628762541806	0,6622073578595318	0,6688963210702341	0,6722408026755853	0,6755852842809364	
macro-avg. precision	0,3732869491882775	0,38045540796963945	0,38403963736032054	0,38583175205566106	0,3989036474804976	0,4042799915665191	0,40659919881931267	0,41081593927893745	0,4227282310773772	0,4281045751633987	0,4334809192494202	
macro-avg. Pos/Neg precision	0,05993042378241619	0,0760594560404807	0,08412397216951296	0,08412397216951296	0,10373181530676787	0,11179633143580013	0,1152751423149905	0,12160025300442759	0,13946869070208728	0,14753320683111953	0,15559772296015179	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,08064516129032258	0,11290322580645161	0,12903225806451613	0,12903225806451613	0,12903225806451613	0,14516129032258066	0,11290322580645161	0,14516129032258066	0,16129032258064516	0,1774193548387097	0,1935483870967742	
neutralRecall	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	0,9946524064171123	
neutralPrecision	1,0	0,989247311827957	0,9838709677419355	0,989247311827957	0,989247311827957	0,989247311827957	0,989247311827957	0,989247311827957	0,989247311827957	0,989247311827957	0,989247311827957	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0392156862745098	0,0392156862745098	0,0392156862745098	0,0392156862745098	0,0784313725490196	0,0784313725490196	0,11764705882352941	0,09803921568627451	0,11764705882352941	0,11764705882352941	0,11764705882352941	
f-Measure	0,7835248912091568	0,7835248912091568	0,7835248912091568	0,7859838347978674	0,7908718564652061	0,7933010552117494	0,7933010552117494	0,795720458867884	0,8005301169336217	0,8029204881730917	0,8053012979913468	
cpu-time (for complete test-set)	136,258328	131,002735	134,390276	136,501544	144,379882	134,53989	140,641897	148,176038	134,645613	140,116231	142,081559	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 5
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,6066666666666667	0,61	0,62	0,62	0,62	0,63	0,6333333333333333	0,63	0,63	0,63	0,63	
macro-avg. precision	0,35496477883703764	0,35993990321514713	0,37175234936428964	0,37797820333466126	0,38109113031984704	0,3960165034541754	0,40218934296034825	0,40032714556742466	0,40032714556742466	0,40032714556742466	0,40032714556742466	
macro-avg. Pos/Neg precision	0,035240464344941956	0,042703150912106136	0,057628524046434496	0,07255389718076286	0,08001658374792703	0,10240464344941956	0,11166390270867882	0,11166390270867882	0,11166390270867882	0,11166390270867882	0,11166390270867882	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,014925373134328358	0,029850746268656716	0,05970149253731343	0,08955223880597014	0,1044776119402985	0,14925373134328357	0,14925373134328357	0,14925373134328357	0,14925373134328357	0,14925373134328357	0,14925373134328357	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,994413407821229	0,994413407821229	1,0	0,9888268156424581	0,9832402234636871	0,9832402234636871	0,9832402234636871	0,9776536312849162	0,9776536312849162	0,9776536312849162	0,9776536312849162	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,05555555555555555	0,05555555555555555	0,05555555555555555	0,05555555555555555	0,05555555555555555	0,05555555555555555	0,07407407407407407	0,07407407407407407	0,07407407407407407	0,07407407407407407	0,07407407407407407	
f-Measure	0,7551867219917012	0,7577639751552795	0,7654320987654321	0,7654320987654321	0,7654320987654321	0,7730061349693252	0,7755102040816326	0,7730061349693252	0,7730061349693252	0,7730061349693252	0,7730061349693252	
cpu-time (for complete test-set)	160,049773	150,874984	154,122333	150,617501	155,132812	151,936647	151,778978	155,562427	160,629796	155,891305	158,197023	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 6
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,61	0,6166666666666667	0,6266666666666667	0,62	0,6233333333333333	0,6266666666666667	0,63	0,6333333333333333	0,6333333333333333	0,6366666666666667	0,6366666666666667	
macro-avg. precision	0,3500802236781529	0,3573762063839718	0,3818025517766674	0,3704901176859761	0,37633807090235044	0,3821860241187247	0,388033977335099	0,3898654791666008	0,39349845820941587	0,39934641142579014	0,39934641142579014	
macro-avg. Pos/Neg precision	0,03336209375898763	0,041558815070463044	0,08369283865401209	0,06672418751797526	0,07549611734253667	0,08426804716709807	0,09303997699165947	0,09303997699165947	0,10123669830313489	0,1100086281276963	0,1100086281276963	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,04918032786885246	0,06557377049180328	0,11475409836065574	0,09836065573770492	0,09836065573770492	0,09836065573770492	0,09836065573770492	0,09836065573770492	0,11475409836065574	0,11475409836065574	0,11475409836065574	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9835164835164835	0,989010989010989	0,978021978021978	0,978021978021978	0,978021978021978	0,978021978021978	0,978021978021978	0,9835164835164835	0,978021978021978	0,978021978021978	0,978021978021978	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,017543859649122806	0,017543859649122806	0,05263157894736842	0,03508771929824561	0,05263157894736842	0,07017543859649122	0,08771929824561403	0,08771929824561403	0,08771929824561403	0,10526315789473684	0,10526315789473684	
f-Measure	0,7577639751552795	0,7628865979381444	0,7704918032786886	0,7654320987654321	0,7679671457905544	0,7704918032786886	0,7730061349693252	0,7755102040816326	0,7755102040816326	0,7780040733197556	0,7780040733197556	
cpu-time (for complete test-set)	122,673269	122,558371	124,733147	124,296297	124,357126	126,538488	125,787114	125,505032	123,580074	129,472882	138,686219	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 7
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,65	0,66	0,6533333333333333	0,6533333333333333	0,65	0,65	0,6566666666666666	0,66	0,6733333333333333	0,6766666666666666	0,6766666666666666	
macro-avg. precision	0,3639951671365284	0,38182733496869625	0,36818792028216113	0,36818792028216113	0,3688902720316333	0,3688902720316333	0,37576367785791875	0,38333943543367627	0,4062998083940492	0,41142801352225433	0,41142801352225433	
macro-avg. Pos/Neg precision	0,05384615384615385	0,0805944055944056	0,057517482517482524	0,057517482517482524	0,06118881118881119	0,06118881118881119	0,06888111888111889	0,08024475524475524	0,11468531468531469	0,12237762237762238	0,12237762237762238	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,1076923076923077	0,13846153846153847	0,09230769230769231	0,09230769230769231	0,07692307692307693	0,07692307692307693	0,09230769230769231	0,09230769230769231	0,13846153846153847	0,15384615384615385	0,15384615384615385	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9842931937172775	0,9842931937172775	0,9895287958115183	0,9895287958115183	0,9842931937172775	0,9842931937172775	0,9895287958115183	0,9895287958115183	0,9895287958115183	0,9895287958115183	0,9895287958115183	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,022727272727272728	0,022727272727272728	0,022727272727272728	0,045454545454545456	0,045454545454545456	0,045454545454545456	0,06818181818181818	0,09090909090909091	0,09090909090909091	0,09090909090909091	
f-Measure	0,787878787878788	0,7951807228915663	0,7903225806451613	0,7903225806451613	0,787878787878788	0,787878787878788	0,7927565392354123	0,7951807228915663	0,8047808764940239	0,8071570576540755	0,8071570576540755	
cpu-time (for complete test-set)	141,843098	140,613222	138,102647	143,352642	141,88704	138,422757	141,267494	140,804958	142,800766	156,116293	146,48683	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 8
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,5866666666666667	0,5966666666666667	0,61	0,62	0,6166666666666667	0,6266666666666667	0,63	0,6266666666666667	0,6266666666666667	0,6333333333333333	0,6333333333333333	
macro-avg. precision	0,32774674115456237	0,3470485649256599	0,3579261623954361	0,3742552994142283	0,3723931020213047	0,38574955228779156	0,3953816077684311	0,3974043394193654	0,3974043394193654	0,4084424711471523	0,4084424711471523	
macro-avg. Pos/Neg precision	0,0	0,031746031746031744	0,03968253968253968	0,06417624521072797	0,06417624521072797	0,08141762452107279	0,09865900383141762	0,10727969348659003	0,10727969348659003	0,1238368910782704	0,1238368910782704	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,0	0,06349206349206349	0,07936507936507936	0,1111111111111111	0,1111111111111111	0,1111111111111111	0,1111111111111111	0,1111111111111111	0,1111111111111111	0,12698412698412698	0,12698412698412698	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9832402234636871	0,9776536312849162	0,994413407821229	0,994413407821229	0,9888268156424581	0,994413407821229	0,9888268156424581	0,9776536312849162	0,9776536312849162	0,9776536312849162	0,9776536312849162	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,0	0,0	0,017241379310344827	0,017241379310344827	0,05172413793103448	0,08620689655172414	0,10344827586206896	0,10344827586206896	0,1206896551724138	0,1206896551724138	
f-Measure	0,7394957983193278	0,7473903966597077	0,7577639751552795	0,7654320987654321	0,7628865979381444	0,7704918032786886	0,7730061349693252	0,7704918032786886	0,7704918032786886	0,7755102040816326	0,7755102040816326	
cpu-time (for complete test-set)	140,06543	132,035332	130,135602	132,718499	131,288962	137,906958	135,263958	132,633777	133,108583	137,520787	136,749902	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 9
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	0,998272884283247	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,6488294314381271	0,6454849498327759	0,6421404682274248	0,6454849498327759	0,6454849498327759	0,6454849498327759	0,6555183946488294	0,6588628762541806	0,6688963210702341	0,6722408026755853	0,6722408026755853	
macro-avg. precision	0,3704044117647059	0,37826797385620914	0,3669321895424837	0,3776844070961718	0,3776844070961718	0,38248424369747897	0,39190884687208216	0,39844479458450044	0,417469070961718	0,4228378851540617	0,4228378851540617	
macro-avg. Pos/Neg precision	0,06862745098039216	0,08823529411764706	0,06862745098039216	0,08735994397759103	0,08735994397759103	0,09716386554621849	0,10609243697478993	0,11589635854341737	0,14443277310924368	0,15248599439775912	0,15248599439775912	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,13725490196078433	0,17647058823529413	0,13725490196078433	0,1568627450980392	0,1568627450980392	0,17647058823529413	0,17647058823529413	0,19607843137254902	0,23529411764705882	0,21568627450980393	0,21568627450980393	
neutralRecall	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	0,9948186528497409	
neutralPrecision	0,9739583333333334	0,9583333333333334	0,9635416666666666	0,9583333333333334	0,9583333333333334	0,953125	0,9635416666666666	0,9635416666666666	0,9635416666666666	0,9635416666666666	0,9635416666666666	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,0	0,0	0,017857142857142856	0,017857142857142856	0,017857142857142856	0,03571428571428571	0,03571428571428571	0,05357142857142857	0,08928571428571429	0,08928571428571429	
f-Measure	0,7859838347978674	0,7835248912091568	0,7810559111842778	0,7835248912091568	0,7835248912091568	0,7835248912091568	0,7908718564652061	0,7933010552117494	0,8005301169336217	0,8029204881730917	0,8029204881730917	
cpu-time (for complete test-set)	141,173045	141,257485	143,60716	140,767924	143,897478	139,841105	145,587537	142,959095	139,904482	140,88898	152,877058	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 10
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,59	0,59	0,59	0,5933333333333334	0,5966666666666667	0,6033333333333334	0,6033333333333334	0,6133333333333333	0,6233333333333333	0,6333333333333333	0,6333333333333333	
macro-avg. precision	0,3550521307353744	0,35811154630122327	0,35811154630122327	0,3661460862451817	0,36806179505744213	0,3817460525155248	0,3817460525155248	0,3942866032200191	0,40988656949036234	0,42481194262469063	0,42481194262469063	
macro-avg. Pos/Neg precision	0,03832532253984316	0,04578800910700733	0,04578800910700733	0,06071338224133569	0,06071338224133569	0,08411333164685049	0,08411333164685049	0,10005059448520111	0,12345054389071591	0,14583860359220846	0,14583860359220846	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,05970149253731343	0,07462686567164178	0,07462686567164178	0,1044776119402985	0,1044776119402985	0,13432835820895522	0,13432835820895522	0,14925373134328357	0,1791044776119403	0,22388059701492538	0,22388059701492538	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9885057471264368	0,9827586206896551	0,9827586206896551	0,9770114942528736	0,9827586206896551	0,9770114942528736	0,9770114942528736	0,9827586206896551	0,9827586206896551	0,9827586206896551	0,9827586206896551	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,01694915254237288	0,01694915254237288	0,01694915254237288	0,01694915254237288	0,01694915254237288	0,03389830508474576	0,03389830508474576	0,05084745762711865	0,06779661016949153	0,06779661016949153	0,06779661016949153	
f-Measure	0,7421383647798743	0,7421383647798743	0,7421383647798743	0,7447698744769875	0,7473903966597077	0,7525987525987526	0,7525987525987526	0,7603305785123966	0,7679671457905544	0,7755102040816326	0,7755102040816326	
cpu-time (for complete test-set)	132,008221	126,519502	126,930918	124,1628	127,795109	142,374529	128,938176	143,263286	150,937225	125,757277	134,234694	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 11
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,5666666666666667	0,58	0,5933333333333334	0,5966666666666667	0,6033333333333334	0,6133333333333333	0,62	0,62	0,63	0,63	0,63	
macro-avg. precision	0,3341295335365017	0,35396116701553676	0,38033612713452186	0,3843900263853741	0,392727406990846	0,40786420478913005	0,4193584576626932	0,4193584576626932	0,43449525546097717	0,43449525546097717	0,43449525546097717	
macro-avg. Pos/Neg precision	0,007042253521126761	0,03678970373967946	0,08220009713453133	0,08535696940262263	0,0978630403108305	0,12056823700825643	0,13780961631860125	0,13780961631860125	0,1605148130160272	0,1605148130160272	0,1605148130160272	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,014084507042253521	0,056338028169014086	0,11267605633802817	0,08450704225352113	0,1267605633802817	0,15492957746478872	0,15492957746478872	0,15492957746478872	0,18309859154929578	0,18309859154929578	0,18309859154929578	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,9883040935672515	0,9883040935672515	0,9766081871345029	0,9824561403508771	0,9824561403508771	0,9824561403508771	0,9824561403508771	0,9824561403508771	0,9824561403508771	0,9824561403508771	0,9824561403508771	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,017241379310344827	0,05172413793103448	0,08620689655172414	0,06896551724137931	0,08620689655172414	0,1206896551724138	0,1206896551724138	0,13793103448275862	0,13793103448275862	0,13793103448275862	
f-Measure	0,7234042553191489	0,7341772151898733	0,7447698744769875	0,7473903966597077	0,7525987525987526	0,7603305785123966	0,7654320987654321	0,7654320987654321	0,7730061349693252	0,7730061349693252	0,7730061349693252	
cpu-time (for complete test-set)	135,273039	133,535509	138,831155	136,974668	144,80391	140,830265	136,983511	144,365492	138,98231	151,737661	144,388334	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2000,0	2033,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 12
