RUN: 1
cpu-time (for complete test-set)	132,31548	123,704209	129,589464	130,467286	135,189027	135,41839	133,931612	134,835081	138,936063	138,604078	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 4
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,34	0,35333333333333333	0,3566666666666667	0,37333333333333335	0,37	0,37666666666666665	0,4	0,41333333333333333	0,41333333333333333	0,42	
macro-avg. precision	0,34	0,35333333333333333	0,3566666666666667	0,3733333333333333	0,36999999999999994	0,37666666666666665	0,39999999999999997	0,41333333333333333	0,41333333333333333	0,42	
macro-avg. Pos/Neg precision	0,01	0,03	0,04	0,075	0,07	0,075	0,11	0,13	0,13	0,14	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,02	0,06	0,08	0,15	0,14	0,15	0,19	0,19	0,19	0,19	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	1,0	0,99	0,97	0,97	0,98	0,98	0,98	0,98	0,98	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,0	0,0	0,0	0,0	0,0	0,03	0,07	0,07	0,09	
f-Measure	0,5074626865671642	0,5221674876847291	0,5257985257985258	0,5436893203883496	0,5401459854014599	0,5472154963680387	0,5714285714285715	0,5849056603773585	0,5849056603773585	0,5915492957746479	
cpu-time (for complete test-set)	140,010104	135,760329	142,785949	142,831782	146,441122	141,642769	150,273283	151,115918	147,88547	146,253633	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 5
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,35333333333333333	0,35	0,39	0,4033333333333333	0,41333333333333333	0,42	0,42333333333333334	0,43	0,43	0,43666666666666665	
macro-avg. precision	0,35333333333333333	0,35000000000000003	0,38999999999999996	0,4033333333333333	0,41333333333333333	0,42	0,42333333333333334	0,43	0,43	0,4366666666666667	
macro-avg. Pos/Neg precision	0,03	0,045	0,11	0,11	0,14	0,15	0,15	0,16	0,16	0,16999999999999998	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,02	0,06	0,19	0,15	0,21	0,22	0,22	0,22	0,22	0,24	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	0,96	0,95	0,99	0,96	0,96	0,97	0,97	0,97	0,97	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,04	0,03	0,03	0,07	0,07	0,08	0,08	0,1	0,1	0,1	
f-Measure	0,5221674876847291	0,5185185185185185	0,5611510791366906	0,5748218527315915	0,5849056603773585	0,5915492957746479	0,594847775175644	0,6013986013986015	0,6013986013986015	0,6078886310904873	
cpu-time (for complete test-set)	134,038535	132,579303	133,845171	132,107701	133,802313	136,642614	136,52766	136,273796	133,786321	138,808161	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 6
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,37333333333333335	0,37333333333333335	0,37666666666666665	0,4	0,4066666666666667	0,3933333333333333	0,4033333333333333	0,4	0,4033333333333333	0,4266666666666667	
macro-avg. precision	0,37333333333333335	0,37333333333333335	0,37666666666666665	0,39999999999999997	0,4066666666666667	0,3933333333333333	0,4033333333333333	0,39999999999999997	0,4033333333333333	0,4266666666666667	
macro-avg. Pos/Neg precision	0,06	0,065	0,08	0,11499999999999999	0,125	0,10500000000000001	0,12000000000000001	0,115	0,125	0,16	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,12	0,12	0,15	0,21	0,22	0,17	0,2	0,19	0,2	0,22	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	0,99	0,97	0,97	0,97	0,97	0,97	0,97	0,96	0,96	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,01	0,01	0,02	0,03	0,04	0,04	0,04	0,05	0,1	
f-Measure	0,5436893203883496	0,5436893203883496	0,5472154963680387	0,5714285714285715	0,5781990521327014	0,5645933014354066	0,5748218527315915	0,5714285714285715	0,5748218527315915	0,5981308411214953	
cpu-time (for complete test-set)	138,792194	142,806032	141,533243	149,163732	143,22286	143,201278	142,547582	144,25611	146,632638	143,870769	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 7
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,35	0,37	0,37333333333333335	0,39666666666666667	0,4	0,41333333333333333	0,4166666666666667	0,42333333333333334	0,42333333333333334	0,43666666666666665	
macro-avg. precision	0,35000000000000003	0,37000000000000005	0,37333333333333335	0,39666666666666667	0,39999999999999997	0,41333333333333333	0,4166666666666667	0,42333333333333334	0,42333333333333334	0,4366666666666667	
macro-avg. Pos/Neg precision	0,025	0,055	0,065	0,1	0,11000000000000001	0,13	0,13	0,145	0,145	0,165	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,03	0,06	0,1	0,16	0,17	0,19	0,18	0,21	0,21	0,25	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	1,0	0,99	0,99	0,98	0,98	0,99	0,98	0,98	0,98	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,02	0,05	0,03	0,04	0,05	0,07	0,08	0,08	0,08	0,08	
f-Measure	0,5185185185185185	0,5401459854014599	0,5436893203883496	0,568019093078759	0,5714285714285715	0,5849056603773585	0,5882352941176471	0,594847775175644	0,594847775175644	0,6078886310904873	
cpu-time (for complete test-set)	137,689987	140,106043	136,701513	142,961885	135,193679	138,556646	140,492215	136,233569	143,822394	146,919514	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 8
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,3433333333333333	0,37333333333333335	0,37333333333333335	0,4066666666666667	0,41333333333333333	0,4166666666666667	0,42	0,4166666666666667	0,42333333333333334	0,43666666666666665	
macro-avg. precision	0,3433333333333333	0,37333333333333335	0,37333333333333335	0,4066666666666667	0,41333333333333333	0,4166666666666667	0,42	0,4166666666666667	0,42333333333333334	0,4366666666666667	
macro-avg. Pos/Neg precision	0,015	0,065	0,065	0,125	0,13	0,135	0,145	0,135	0,145	0,165	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,02	0,12	0,12	0,22	0,21	0,22	0,24	0,23	0,24	0,26	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	0,99	0,99	0,97	0,98	0,98	0,97	0,98	0,98	0,98	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,01	0,01	0,01	0,03	0,05	0,05	0,05	0,04	0,05	0,07	
f-Measure	0,511166253101737	0,5436893203883496	0,5436893203883496	0,5781990521327014	0,5849056603773585	0,5882352941176471	0,5915492957746479	0,5882352941176471	0,594847775175644	0,6078886310904873	
cpu-time (for complete test-set)	128,342131	128,565314	131,308708	133,238009	134,211502	133,176414	135,335731	135,41064	142,379552	144,51325	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 9
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,36666666666666664	0,37666666666666665	0,38	0,39666666666666667	0,4033333333333333	0,4033333333333333	0,41	0,41333333333333333	0,41	0,4166666666666667	
macro-avg. precision	0,3666666666666667	0,37666666666666665	0,37999999999999995	0,39666666666666667	0,4033333333333333	0,4033333333333333	0,41	0,41333333333333333	0,41	0,4166666666666667	
macro-avg. Pos/Neg precision	0,07	0,085	0,09	0,11	0,12	0,12	0,135	0,14	0,135	0,14500000000000002	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,13	0,16	0,16	0,2	0,22	0,22	0,21	0,22	0,21	0,23	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,96	0,96	0,96	0,97	0,97	0,97	0,96	0,96	0,96	0,96	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,01	0,01	0,02	0,02	0,02	0,02	0,06	0,06	0,06	0,06	
f-Measure	0,5365853658536585	0,5472154963680387	0,5507246376811594	0,568019093078759	0,5748218527315915	0,5748218527315915	0,5815602836879432	0,5849056603773585	0,5815602836879432	0,5882352941176471	
cpu-time (for complete test-set)	144,302765	138,070206	136,201733	136,642532	142,444871	144,931538	140,18067	150,228484	143,581324	151,382905	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 10
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,3377926421404682	0,34448160535117056	0,35785953177257523	0,35785953177257523	0,3712374581939799	0,3712374581939799	0,3712374581939799	0,3745819397993311	0,3779264214046823	0,391304347826087	
macro-avg. precision	0,3398316498316498	0,34649831649831647	0,35983164983164984	0,35983164983164984	0,37319865319865314	0,37319865319865314	0,37319865319865314	0,37653198653198655	0,37986531986531985	0,39319865319865316	
macro-avg. Pos/Neg precision	0,035	0,045	0,065	0,065	0,08	0,08	0,08	0,085	0,09	0,11000000000000001	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,07	0,08	0,1	0,11	0,14	0,14	0,14	0,13	0,13	0,17	
neutralRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,9494949494949495	0,9494949494949495	0,9494949494949495	0,9494949494949495	0,9595959595959596	0,9595959595959596	0,9595959595959596	0,9595959595959596	0,9595959595959596	0,9595959595959596	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,01	0,03	0,02	0,02	0,02	0,02	0,04	0,05	0,05	
f-Measure	0,5045738966257592	0,5119990690019202	0,5266294104575272	0,5266294104575272	0,5409735861973416	0,5409735861973416	0,5409735861973416	0,5445158982447296	0,5480409729037072	0,5619713897880338	
cpu-time (for complete test-set)	128,869339	128,273428	136,409426	123,703589	137,431983	124,329431	129,279445	131,759977	132,866919	137,553168	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 11
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,36333333333333334	0,37	0,37666666666666665	0,37666666666666665	0,38333333333333336	0,4	0,4033333333333333	0,4166666666666667	0,4266666666666667	0,43	
macro-avg. precision	0,36333333333333334	0,37000000000000005	0,3766666666666667	0,3766666666666667	0,38333333333333336	0,4000000000000001	0,4033333333333333	0,4166666666666667	0,4266666666666667	0,43	
macro-avg. Pos/Neg precision	0,05	0,06	0,07	0,07	0,08	0,10500000000000001	0,11	0,135	0,15000000000000002	0,155	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,06	0,09	0,09	0,09	0,09	0,14	0,15	0,22	0,23	0,23	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,98	0,98	0,98	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,04	0,03	0,05	0,05	0,07	0,07	0,07	0,05	0,07	0,08	
f-Measure	0,5330073349633252	0,5401459854014599	0,5472154963680387	0,5472154963680387	0,5542168674698795	0,5714285714285715	0,5748218527315915	0,5882352941176471	0,5981308411214953	0,6013986013986015	
cpu-time (for complete test-set)	128,524524	126,312971	127,784383	126,219249	127,909776	131,633753	131,443351	132,576127	131,950649	136,460888	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 12
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,33666666666666667	0,36666666666666664	0,37	0,38666666666666666	0,39	0,3933333333333333	0,3933333333333333	0,4066666666666667	0,41	0,41333333333333333	
macro-avg. precision	0,33666666666666667	0,3666666666666667	0,37000000000000005	0,3866666666666667	0,38999999999999996	0,3933333333333333	0,3933333333333333	0,4066666666666667	0,41	0,41333333333333333	
macro-avg. Pos/Neg precision	0,005	0,05	0,055	0,08	0,095	0,1	0,1	0,12	0,125	0,13	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,01	0,1	0,1	0,14	0,16	0,17	0,17	0,21	0,21	0,22	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	1,0	1,0	1,0	1,0	0,98	0,98	0,98	0,98	0,98	0,98	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,0	0,01	0,02	0,03	0,03	0,03	0,03	0,04	0,04	
f-Measure	0,5037406483790524	0,5365853658536585	0,5401459854014599	0,5576923076923077	0,5611510791366906	0,5645933014354066	0,5645933014354066	0,5781990521327014	0,5815602836879432	0,5849056603773585	
cpu-time (for complete test-set)	127,725062	120,282785	124,714672	122,790352	129,193515	133,924168	129,057419	125,186489	129,191058	143,610446	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 13
recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,3422818791946309	0,3422818791946309	0,3624161073825503	0,36577181208053694	0,3859060402684564	0,40268456375838924	0,40268456375838924	0,40939597315436244	0,4228187919463087	0,4261744966442953	
macro-avg. precision	0,3465986394557823	0,3463945578231293	0,3663945578231293	0,36979591836734693	0,38979591836734695	0,40653061224489795	0,40653061224489795	0,4131972789115646	0,42653061224489797	0,4298639455782313	
macro-avg. Pos/Neg precision	0,025	0,04	0,07	0,07	0,1	0,12000000000000001	0,12000000000000001	0,13	0,15000000000000002	0,155	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,05	0,08	0,14	0,13	0,17	0,2	0,2	0,22	0,23	0,23	
neutralRecall	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	
neutralPrecision	0,9897959183673469	0,9591836734693877	0,9591836734693877	0,9693877551020408	0,9693877551020408	0,9795918367346939	0,9795918367346939	0,9795918367346939	0,9795918367346939	0,9795918367346939	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,0	0,0	0,01	0,03	0,04	0,04	0,04	0,07	0,08	
f-Measure	0,5091286724062846	0,5091286724062846	0,5310715817959804	0,5346655254148012	0,5558619347304223	0,5730585558155187	0,5730585558155187	0,5798220152467226	0,5931566143249818	0,5964508604929709	
cpu-time (for complete test-set)	130,655494	123,990435	128,447885	126,725239	126,215436	133,678841	129,274747	124,142813	127,05951	136,404994	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 14
recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. recall	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	0,9933333333333333	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,33557046979865773	0,3389261744966443	0,348993288590604	0,35570469798657717	0,36577181208053694	0,3724832214765101	0,37583892617449666	0,3859060402684564	0,3926174496644295	0,40604026845637586	
macro-avg. precision	0,34	0,34319727891156465	0,35312925170068027	0,3597959183673469	0,3698639455782313	0,376530612244898	0,37986394557823133	0,38986394557823134	0,396530612244898	0,4098639455782313	
macro-avg. Pos/Neg precision	0,01	0,025	0,045	0,055	0,065	0,075	0,08	0,095	0,10500000000000001	0,125	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,02	0,04	0,08	0,09	0,1	0,11	0,11	0,13	0,14	0,18	
neutralRecall	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	0,98	
neutralPrecision	1,0	0,9795918367346939	0,9693877551020408	0,9693877551020408	0,9795918367346939	0,9795918367346939	0,9795918367346939	0,9795918367346939	0,9795918367346939	0,9795918367346939	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,0	0,01	0,01	0,02	0,03	0,04	0,05	0,06	0,07	0,07	
f-Measure	0,5016666105518333	0,5054070392262224	0,5165161161294622	0,523830055387881	0,5346655254148012	0,5418004324182665	0,5453416555014542	0,5558619347304223	0,562790547520661	0,5764483949354138	
cpu-time (for complete test-set)	161,040212	154,294759	158,385711	158,037776	162,826066	157,283094	166,709675	160,948562	159,377566	165,719939	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 15
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
