RUN: 1
negativePrecision	0,24	0,23	0,23	0,22	0,23	0,27	0,25	0,33	0,32	0,39	
f-Measure	0,6425339366515836	0,6784140969162996	0,6725663716814159	0,7096774193548387	0,7124463519313305	0,717948717948718	0,7234042553191489	0,728813559322034	0,7341772151898733	0,7603305785123966	
cpu-time (for complete test-set)	125,732756	122,067247	122,939081	121,024888	119,412537	121,268437	123,290091	121,169196	119,778147	122,877121	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 5
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,48333333333333334	0,54	0,55	0,5566666666666666	0,5733333333333334	0,5733333333333334	0,57	0,5833333333333334	0,5766666666666667	0,5866666666666667	
macro-avg. precision	0,48333333333333334	0,5399999999999999	0,5499999999999999	0,5566666666666668	0,5733333333333334	0,5733333333333334	0,57	0,5833333333333334	0,5766666666666668	0,5866666666666667	
macro-avg. Pos/Neg precision	0,245	0,34	0,37	0,38	0,4	0,405	0,4	0,41500000000000004	0,405	0,42000000000000004	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,42	0,52	0,5	0,53	0,54	0,55	0,54	0,54	0,53	0,52	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,96	0,94	0,91	0,91	0,92	0,91	0,91	0,92	0,92	0,92	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,07	0,16	0,24	0,23	0,26	0,26	0,26	0,29	0,28	0,32	
f-Measure	0,6516853932584269	0,7012987012987013	0,7096774193548387	0,715203426124197	0,728813559322034	0,728813559322034	0,7261146496815287	0,7368421052631579	0,7315010570824524	0,7394957983193278	
cpu-time (for complete test-set)	124,384988	123,542965	121,844258	123,728694	123,932081	124,327665	122,167667	125,356521	122,039041	124,370264	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 6
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	
precision	0,43478260869565216	0,5183946488294314	0,5250836120401338	0,5284280936454849	0,5719063545150501	0,5919732441471572	0,6086956521739131	0,5986622073578596	0,6020066889632107	0,5886287625418061	
macro-avg. precision	0,43390572390572385	0,5182491582491583	0,5248148148148147	0,5284511784511784	0,572053872053872	0,5922558922558924	0,6089562289562289	0,5988215488215488	0,6019528619528619	0,5885858585858585	
macro-avg. Pos/Neg precision	0,16085858585858587	0,3473737373737374	0,3572222222222222	0,3976767676767677	0,4480808080808081	0,4733838383838384	0,48843434343434344	0,4682323232323232	0,45792929292929296	0,4528787878787879	
positiveRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,1717171717171717	0,47474747474747475	0,4444444444444444	0,5353535353535354	0,6161616161616161	0,6767676767676768	0,6868686868686869	0,6464646464646465	0,5858585858585859	0,5757575757575758	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,98	0,86	0,86	0,79	0,82	0,83	0,85	0,86	0,89	0,86	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,15	0,22	0,27	0,26	0,28	0,27	0,29	0,29	0,33	0,33	
f-Measure	0,605446998076339	0,6820406030860701	0,6878044849488282	0,6906674658810973	0,7267752183708716	0,7427737349211585	0,7558003069423129	0,74801713475098	0,7506223805970671	0,7401354420854989	
cpu-time (for complete test-set)	139,79389	140,807075	137,869003	143,370289	141,744605	136,561219	138,606963	139,485693	138,21955	139,276834	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 7
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	
precision	0,4280936454849498	0,5016722408026756	0,5150501672240803	0,5351170568561873	0,5585284280936454	0,5585284280936454	0,5819397993311036	0,5752508361204013	0,6053511705685619	0,5819397993311036	
macro-avg. precision	0,4275420875420875	0,5010774410774411	0,5145117845117845	0,5347474747474747	0,5581481481481482	0,5581481481481482	0,5814814814814815	0,5747811447811447	0,6048148148148148	0,5814478114478114	
macro-avg. Pos/Neg precision	0,21131313131313134	0,3116161616161616	0,3117676767676768	0,37712121212121213	0,4072222222222222	0,4022222222222222	0,42722222222222217	0,4221717171717172	0,4572222222222222	0,4471717171717172	
positiveRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,26262626262626265	0,32323232323232326	0,35353535353535354	0,42424242424242425	0,4444444444444444	0,4444444444444444	0,4444444444444444	0,43434343434343436	0,4444444444444444	0,43434343434343436	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,86	0,88	0,92	0,85	0,86	0,87	0,89	0,88	0,9	0,85	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,16	0,3	0,27	0,33	0,37	0,36	0,41	0,41	0,47	0,46	
f-Measure	0,5989311507734681	0,6674057484691334	0,6791395343692155	0,6963559217181825	0,7158801729019864	0,7158801729019864	0,7348253190302328	0,7294700037588385	0,753216748665632	0,7348253190302328	
cpu-time (for complete test-set)	129,448452	127,178371	132,374367	132,57648	131,157592	136,815276	130,468119	133,378346	132,714386	135,766267	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 8
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,39464882943143814	0,4782608695652174	0,5016722408026756	0,5317725752508361	0,5518394648829431	0,5785953177257525	0,5518394648829431	0,5518394648829431	0,568561872909699	0,5752508361204013	
macro-avg. precision	0,39646464646464646	0,4797643097643098	0,503097643097643	0,5329292929292929	0,552996632996633	0,5796969696969697	0,5528619528619528	0,5528282828282828	0,5695959595959595	0,5762626262626263	
macro-avg. Pos/Neg precision	0,125	0,255	0,29	0,36	0,38	0,41500000000000004	0,4	0,405	0,41500000000000004	0,42500000000000004	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,12	0,36	0,36	0,47	0,51	0,56	0,52	0,52	0,54	0,56	
neutralRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,9393939393939394	0,9292929292929293	0,9292929292929293	0,8787878787878788	0,898989898989899	0,9090909090909091	0,8585858585858586	0,8484848484848485	0,8787878787878788	0,8787878787878788	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,13	0,15	0,22	0,25	0,25	0,27	0,28	0,29	0,29	0,29	
f-Measure	0,5654121361207042	0,6463594379483149	0,6674057484691334	0,6935179174477211	0,7103620564286793	0,732153346402361	0,7103620564286793	0,7103620564286793	0,7240689168880563	0,7294700037588385	
cpu-time (for complete test-set)	120,471557	121,527476	127,066758	124,136526	127,95559	124,581392	122,742212	122,985195	121,268757	126,037054	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 9
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,41	0,43333333333333335	0,4633333333333333	0,4666666666666667	0,5	0,5266666666666666	0,5466666666666666	0,55	0,56	0,5733333333333334	
macro-avg. precision	0,41	0,43333333333333335	0,4633333333333334	0,46666666666666673	0,5	0,5266666666666666	0,5466666666666666	0,5499999999999999	0,5599999999999999	0,5733333333333334	
macro-avg. Pos/Neg precision	0,16	0,22500000000000003	0,265	0,275	0,355	0,38	0,4	0,385	0,41500000000000004	0,425	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,24	0,28	0,31	0,34	0,42	0,46	0,47	0,5	0,5	0,5	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,91	0,85	0,86	0,85	0,79	0,82	0,84	0,88	0,85	0,87	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,08	0,17	0,22	0,21	0,29	0,3	0,33	0,27	0,33	0,35	
f-Measure	0,5815602836879432	0,6046511627906976	0,633257403189066	0,6363636363636364	0,6666666666666666	0,6899563318777292	0,7068965517241379	0,7096774193548387	0,717948717948718	0,728813559322034	
cpu-time (for complete test-set)	119,191807	122,12586	118,97544	119,05791	119,590211	143,019955	125,811139	122,844227	129,587624	126,16057	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 10
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,411371237458194	0,4916387959866221	0,4782608695652174	0,5050167224080268	0,5016722408026756	0,5117056856187291	0,5217391304347826	0,5217391304347826	0,5351170568561873	0,5284280936454849	
macro-avg. precision	0,4131986531986532	0,49306397306397304	0,47962962962962963	0,5060606060606061	0,5026262626262626	0,5126599326599327	0,5227946127946128	0,5227946127946128	0,5361279461279461	0,5295286195286195	
macro-avg. Pos/Neg precision	0,14	0,28	0,275	0,35	0,36	0,37	0,365	0,365	0,385	0,365	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,23	0,39	0,41	0,5	0,52	0,49	0,49	0,49	0,52	0,48	
neutralRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,9595959595959596	0,9191919191919192	0,8888888888888888	0,8181818181818182	0,7878787878787878	0,797979797979798	0,8383838383838383	0,8383838383838383	0,8383838383838383	0,8585858585858586	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,05	0,17	0,14	0,2	0,2	0,25	0,24	0,24	0,25	0,25	
f-Measure	0,5823706859011409	0,6584669777754474	0,6463594379483149	0,6703587946637367	0,6674057484691334	0,6762256006977037	0,6849288918583564	0,6849288918583564	0,6963559217181825	0,6906674658810973	
cpu-time (for complete test-set)	128,256811	125,204682	125,571937	124,819821	125,131261	125,729217	126,114147	128,051565	129,593203	129,847077	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 11
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,5033333333333333	0,4666666666666667	0,4666666666666667	0,49333333333333335	0,5433333333333333	0,5633333333333334	0,6066666666666667	0,59	0,58	0,5833333333333334	
macro-avg. precision	0,5033333333333333	0,46666666666666673	0,4666666666666666	0,49333333333333335	0,5433333333333333	0,5633333333333334	0,6066666666666666	0,59	0,58	0,5833333333333334	
macro-avg. Pos/Neg precision	0,32	0,24	0,25	0,275	0,35	0,38	0,44499999999999995	0,44	0,42000000000000004	0,42500000000000004	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,52	0,31	0,35	0,38	0,5	0,53	0,59	0,6	0,54	0,52	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,87	0,92	0,9	0,93	0,93	0,93	0,93	0,89	0,9	0,9	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,12	0,17	0,15	0,17	0,2	0,23	0,3	0,28	0,3	0,33	
f-Measure	0,6696230598669622	0,6363636363636364	0,6363636363636364	0,6607142857142857	0,7041036717062634	0,720682302771855	0,7551867219917012	0,7421383647798743	0,7341772151898733	0,7368421052631579	
cpu-time (for complete test-set)	116,640008	122,926148	116,191205	117,451845	118,112439	122,216819	120,84129	125,226572	121,760604	127,394971	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 12
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,43812709030100333	0,4916387959866221	0,5384615384615384	0,5418060200668896	0,5652173913043478	0,5785953177257525	0,5752508361204013	0,5886287625418061	0,5953177257525084	0,5819397993311036	
macro-avg. precision	0,43989898989898996	0,49313131313131314	0,5397306397306397	0,543030303030303	0,5663973063973063	0,5796296296296296	0,5763299663299664	0,5896969696969697	0,5963636363636363	0,582996632996633	
macro-avg. Pos/Neg precision	0,17500000000000002	0,27	0,35	0,36	0,39	0,425	0,41500000000000004	0,43	0,44	0,425	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,33	0,34	0,39	0,41	0,43	0,5	0,45	0,47	0,44	0,44	
neutralRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
neutralPrecision	0,9696969696969697	0,9393939393939394	0,9191919191919192	0,9090909090909091	0,9191919191919192	0,8888888888888888	0,898989898989899	0,9090909090909091	0,9090909090909091	0,898989898989899	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,02	0,2	0,31	0,31	0,35	0,35	0,38	0,39	0,44	0,41	
f-Measure	0,6086821392219174	0,6584669777754474	0,6991815600467679	0,70199491308034	0,721351025331725	0,732153346402361	0,7294700037588385	0,7401354420854989	0,7454009425704302	0,7348253190302328	
cpu-time (for complete test-set)	120,79169	118,423503	128,903019	118,953677	125,707118	114,662431	123,640996	122,853159	119,474389	123,915717	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 13
recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. recall	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	0,9966666666666667	
macro-avg. Pos/Neg recall	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	0,995	
precision	0,41471571906354515	0,46488294314381273	0,4882943143812709	0,5384615384615384	0,5518394648829431	0,5384615384615384	0,5217391304347826	0,5484949832775919	0,5518394648829431	0,5451505016722408	
macro-avg. precision	0,41404040404040404	0,4648148148148148	0,48811447811447817	0,5383838383838384	0,5518518518518519	0,5383164983164984	0,5216498316498316	0,5483164983164983	0,5515151515151515	0,5448821548821549	
macro-avg. Pos/Neg precision	0,15606060606060607	0,3272222222222222	0,3421717171717172	0,3975757575757576	0,4227777777777778	0,4024747474747475	0,3674747474747475	0,3874747474747475	0,38227272727272726	0,3823232323232323	
positiveRecall	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	0,99	
positivePrecision	0,21212121212121213	0,4444444444444444	0,43434343434343436	0,5151515151515151	0,5555555555555556	0,494949494949495	0,494949494949495	0,494949494949495	0,45454545454545453	0,46464646464646464	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,93	0,74	0,78	0,82	0,81	0,81	0,83	0,87	0,89	0,87	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
negativePrecision	0,1	0,21	0,25	0,28	0,29	0,31	0,24	0,28	0,31	0,3	
f-Measure	0,5857141728738319	0,634030251485496	0,6554605445905061	0,6991815600467679	0,7103620564286793	0,6991815600467679	0,6849288918583564	0,7075850823587131	0,7103620564286793	0,7047960607660104	
cpu-time (for complete test-set)	123,941131	119,864241	119,592644	123,048573	121,350652	120,24511	123,212245	124,177427	121,213442	121,649119	
training-size	200,0	400,0	600,0	800,0	1000,0	1200,0	1400,0	1600,0	1800,0	2059,0	
test-size	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	300,0	

RUN: 14
recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
macro-avg. Pos/Neg recall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
precision	0,51	0,5333333333333333	0,5433333333333333	0,56	0,5566666666666666	0,5566666666666666	0,5833333333333334	0,5533333333333333	0,56	0,5566666666666666	
macro-avg. precision	0,51	0,5333333333333333	0,5433333333333333	0,56	0,5566666666666666	0,5566666666666666	0,5833333333333334	0,5533333333333333	0,5599999999999999	0,5566666666666666	
macro-avg. Pos/Neg precision	0,28500000000000003	0,32999999999999996	0,33999999999999997	0,38	0,385	0,385	0,42	0,39	0,395	0,395	
positiveRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
positivePrecision	0,43	0,42	0,44	0,5	0,5	0,5	0,49	0,52	0,53	0,54	
neutralRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
neutralPrecision	0,96	0,94	0,95	0,92	0,9	0,9	0,91	0,88	0,89	0,88	
negativeRecall	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	
