ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
NEUTRAL	POSITIVE	Hey guys, you can support the channel and subscribe right here https://secure.twitch.tv/products/nightblue3/ticket . Subscribing gives you a lot of benefits ! (50 cool emotes , allows you to talk in Submode and much more)	{1=3.0, 4=2.0, 5=3.0, 6=0.7, 8=8.0, 9=6.0, 11=8.731141028956246, 12=14.0, 13=0.8335689959671431, 15=8.0, 16=20.0, 18=14.901190119011904, 19=28.0, 20=0.6339633963396339, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=3.0, 53=2.0999999999999996, 54=3.0, 55=0.7, 261=0.316397012827482, 382=0.2841124172087894, 391=0.2926043766349365, 497=0.2841124172087894, 660=0.3675668862340563, 1229=0.3675668862340563, 1290=0.3352822906153637, 1367=0.3675668862340563, 1770=0.3675668862340563}	
NEUTRAL	POSITIVE	this cant be destiny's finger nail	{8=3.0, 9=2.0, 11=3.027437732797087, 12=5.0, 13=0.7523781752559737, 15=1.0, 16=3.0, 17=3.0, 18=3.305630563056306, 19=7.0, 20=0.5867586758675868, 21=0.3724372437243725, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 98=1.0}	
NEUTRAL	POSITIVE	cheer(number)	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 11=1.3988842245415585, 12=2.0, 13=0.8032978097129685, 16=2.0, 18=1.0052005200520053, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7}	
NEUTRAL	NEGATIVE	Even i could beat this guy	{8=2.0, 9=1.0, 10=1.0, 11=2.2310447465572167, 12=4.0, 13=0.7276418514830241, 14=0.42913890524161385, 16=5.0, 17=1.0, 18=2.8735873587358736, 19=6.0, 21=0.44514451445144515, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 623=1.0}	
NEUTRAL	NEGATIVE	#DistSquad is learning lots m8	{8=3.0, 11=1.9752196614160666, 12=3.0, 13=0.7606474578695732, 15=1.0, 16=3.0, 18=2.103910391039104, 19=4.0, 20=0.5576557655765577, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 78=0.607175315440879, 411=0.7945678928318642}	
NEUTRAL	NEGATIVE	drop the canon for tombstone	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 9=1.0, 10=2.0, 11=1.1677349428082553, 12=3.0, 14=0.25857050897627054, 15=1.0, 16=4.0, 18=2.6104610461046107, 19=5.0, 20=0.6146614661466148, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 898=1.0}	
NEUTRAL	NEGATIVE	whos mega and fat mega parents	{10=1.0, 11=0.2035354896922815, 12=1.0, 14=0.2035354896922815, 16=6.0, 18=2.9081908190819084, 19=6.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 434=0.5942233067772028, 1211=0.5942233067772028, 1338=0.5420307402403785}	
NEUTRAL	NEGATIVE	The queue has been closed! You can no longer enter!	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=1.0, 10=2.0, 11=3.1172114416501153, 12=6.0, 13=0.7083688661234506, 14=0.3117734117530549, 15=1.0, 16=4.0, 17=5.0, 18=4.617661766176618, 19=10.0, 20=0.5675567556755676, 21=0.34503450345034503, 225=1.0}	
NEUTRAL	POSITIVE	Jones' mortal enemy	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 10=2.0, 11=1.1227132930231023, 12=3.0, 13=0.5602205142030293, 14=0.13202242554619634, 15=1.0, 16=2.0, 18=1.6002600260026003, 19=3.0, 20=0.5515551555155516, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 243=1.0}	
NEUTRAL	POSITIVE	CALL GG!	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 11=2.3493730640360484, 12=3.0, 13=0.911970378032208, 15=1.0, 16=2.0, 18=1.5854585458545853, 19=3.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 208=0.5948287391634972, 875=0.8038524560298141}	
NEUTRAL	POSITIVE	beast	{10=1.0, 11=0.434596741803617, 12=1.0, 14=0.434596741803617, 15=1.0, 18=0.5536553655365537, 19=1.0, 20=0.5536553655365537, 31=1.0, 33=1.0, 35=0.0, 1161=1.0}	
NEUTRAL	POSITIVE	I only have Instagram hahahahahahaha	{8=2.0, 9=1.0, 11=1.7030540776971455, 12=3.0, 13=0.6327349152989983, 15=1.0, 16=3.0, 18=2.0224022402240225, 19=4.0, 20=0.6336633663366337, 1105=1.0}	
NEUTRAL	NEGATIVE	youre just saying that because of this game	{8=2.0, 9=1.0, 11=1.8885269893319103, 12=3.0, 13=0.7606694652750652, 15=1.0, 16=6.0, 17=1.0, 18=3.9885988598859887, 19=8.0, 20=0.5532553255325533, 21=0.44974497449744977, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 208=0.5594605207770658, 1242=0.8288569995432592}	
NEUTRAL	POSITIVE	i remember i used to have to save a weeks worth of profit to get 1 fa N	{1=2.0, 4=1.4, 5=2.0, 6=0.7, 8=7.0, 9=5.0, 11=7.400529278102082, 12=12.0, 13=0.8252832077994245, 15=3.0, 16=15.0, 18=8.946694669466948, 19=18.0, 20=0.5607560756075608, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 845=0.5686617956250012, 1084=0.5366310672557122, 1471=0.6234186874425123}	
NEUTRAL	POSITIVE	Hiding invite me for EOTW on hcteams	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 8=3.0, 9=3.0, 11=3.3900482512365415, 12=6.0, 13=0.7152406784883114, 15=1.0, 16=8.0, 18=4.517951795179519, 19=9.0, 20=0.555055505550555, 407=0.691648173870889, 642=0.7222345904074828}	
NEUTRAL	POSITIVE	I can't get on the DeS > DS1 bandwagon. It's a great game but it gets propped up for being first. Dark Souls Best Souls.	{1=2.0, 4=1.6, 5=2.0, 6=0.8, 8=7.0, 9=11.0, 10=1.0, 11=11.031300032460926, 12=19.0, 13=0.8583383308483307, 14=0.36998850113063053, 15=3.0, 16=21.0, 17=1.0, 18=12.762676267626766, 19=25.0, 20=0.6176617661766177, 21=0.44904490449044904, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 31=2.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.9000000000000001, 54=3.0, 55=0.8, 56=0.4, 208=0.5948287391634972, 1614=0.8038524560298141}	
NEUTRAL	POSITIVE	i have over 2500 hours in LoL aswell xd	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=6.0, 10=1.0, 11=4.097382769301871, 12=8.0, 13=0.6327349152989983, 14=0.4405497449891889, 15=2.0, 16=8.0, 17=1.0, 18=5.432843284328434, 19=11.0, 20=0.592959295929593, 21=0.4455445544554456, 24=1.0, 26=1.0, 28=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 59=0.46840277019279547, 201=0.4316888857318855, 202=0.463546288806054, 734=0.6159288830258026}	
NEUTRAL	NEGATIVE	and I just whip out mario Kappa	{8=2.0, 9=2.0, 10=1.0, 11=2.5679231061252112, 12=5.0, 13=0.6134344206825597, 14=0.32181429050875626, 15=1.0, 16=6.0, 18=3.571757175717572, 19=7.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 310=1.0, 1796=1.0}	
NEUTRAL	POSITIVE	lille sava te changer demain	{8=2.0, 9=2.0, 11=2.3781807578250085, 12=4.0, 13=0.7166326468856771, 15=2.0, 16=2.0, 18=2.239023902390239, 19=4.0, 20=0.5964596459645964, 244=1.0}	
NEUTRAL	POSITIVE	personally, i would do kuda dead wire, and haymaker blast furnace	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=4.0, 10=3.0, 11=3.6126531577875958, 12=8.0, 13=0.5708390873528943, 14=0.10452967423538027, 15=2.0, 16=6.0, 17=1.0, 18=4.476347634763477, 19=9.0, 20=0.5854585458545855, 21=0.3928392839283929, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 794=0.476530599498135, 796=0.5224161059365877, 939=0.476530599498135, 1413=0.5224161059365877}	
NEUTRAL	NEGATIVE	sorry i wasnt at your latest stream phone broke and on the computer now	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=5.0, 9=4.0, 10=1.0, 11=5.709243660491755, 12=10.0, 13=0.7757940546994064, 14=0.3584731262069687, 15=1.0, 16=8.0, 17=5.0, 18=6.4568456845684565, 19=14.0, 20=0.5804580458045805, 21=0.3130313031303131, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 115=0.5016385713656178, 245=0.5550884777203694, 316=0.3634725677715277, 679=0.5550884777203694}	
NEUTRAL	NEGATIVE	If you wanna join in the action Please follow nightbots commands when you type !psn the system is setup this way because of some people messed it up for others .	{1=3.0, 3=1.0, 4=2.0999999999999996, 5=4.0, 6=0.6, 7=0.3, 8=9.0, 9=4.0, 10=1.0, 11=8.087897577534841, 12=14.0, 13=0.6602551758666793, 14=0.4250015130091276, 15=4.0, 16=22.0, 17=4.0, 18=14.945894589458947, 19=30.0, 20=0.6296629662966297, 21=0.3017301730173017, 24=1.0, 26=1.0, 28=0.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 197=0.4724678923818196, 262=0.37374866216364694, 899=0.44585542985924104, 998=0.5179621975548351, 1197=0.41232769221623095}	
NEUTRAL	POSITIVE	кугуар	{15=4.0, 18=2.6677667766776683, 19=4.0, 20=0.683968396839684}	
NEUTRAL	POSITIVE	FAZE UP	{9=2.0, 11=1.0040768718673836, 12=2.0, 16=1.0, 18=0.4867486748674868, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	@lycrids I was playing with hunter remember lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=5.0, 10=1.0, 11=3.7388436208784257, 12=7.0, 13=0.7207865446722823, 14=0.4405497449891889, 15=1.0, 16=8.0, 18=4.631763176317632, 19=9.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 201=0.33069572248857104, 202=0.35510011943838027, 311=0.40537421964020226, 418=0.5723811655458173, 845=0.5221070653439952}	
