ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	guys stop being so negative tim is an awesome streamer and he is just streaming what he wants to play	{1=1.0, 3=2.0, 4=1.6, 5=3.0, 6=0.9, 7=0.3, 8=4.0, 9=7.0, 10=1.0, 11=6.639480185082282, 12=12.0, 13=0.9078384876510946, 14=0.1732918126949719, 15=1.0, 16=17.0, 17=1.0, 18=9.408040804080409, 19=19.0, 20=0.6312631263126313, 21=0.4257425742574258, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 320=0.28954443710642797, 474=0.3326904695700117, 475=0.3326904695700117, 641=0.3888333110218408, 881=0.41204220615712206, 1324=0.41204220615712206, 1537=0.45171807445067724}	
POSITIVE	NEUTRAL	Thanks for asking been here all day	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 9=2.0, 11=3.254312076013579, 12=5.0, 13=0.8899464669861409, 15=1.0, 16=6.0, 18=3.720472047204721, 19=7.0, 20=0.675967596759676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 158=0.6849144328587659, 1032=0.7286235102312818}	
POSITIVE	NEGATIVE	3/3 enemy thresh :(	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6518373432660092, 12=2.0, 14=0.13202242554619634, 16=1.0, 18=0.5384538453845384, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 38=1.0, 40=1.0, 42=0.0, 45=1.0, 47=1.0, 49=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
POSITIVE	NEUTRAL	nice😂	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7826658670642671, 12=1.0, 13=0.7826658670642671, 15=1.0, 18=0.5973597359735974, 19=1.0, 20=0.5973597359735974, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 64=1.0}	
POSITIVE	NEGATIVE	Taric God demaissssss	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 15=1.0, 16=1.0, 18=1.0745074507450747, 19=2.0, 20=0.5607560756075608, 96=1.0}	
POSITIVE	NEGATIVE	What are good mics for Twitch streams.I only like Ron because he provides me SPLOOGE!!	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=3.0, 9=5.0, 10=1.0, 11=5.302673349582136, 12=9.0, 13=0.911970378032208, 14=0.4126388529740258, 15=2.0, 16=9.0, 17=4.0, 18=7.259825982598261, 19=15.0, 20=0.5824582458245825, 21=0.31033103310331034, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.7, 56=0.4, 231=0.6464884309628003, 1002=0.7629237895302889}	
POSITIVE	NEUTRAL	Mad man :P	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 10=1.0, 11=0.7386235468235062, 12=2.0, 13=0.572242059453006, 14=0.1663814873705002, 16=2.0, 17=1.0, 18=1.428042804280428, 19=3.0, 21=0.4043404340434043, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1037=1.0}	
POSITIVE	NEUTRAL	@prettybigjoe but banning him once a day is much more fun. FeelsGoodMan	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 9=5.0, 11=4.894931144330068, 12=8.0, 13=0.9779980963594249, 15=2.0, 16=7.0, 17=1.0, 18=5.036203620362037, 19=10.0, 20=0.563956395639564, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 174=0.5155960976804322, 539=0.6843400675931668, 1032=0.5155960976804322}	
POSITIVE	NEGATIVE	tommy falling is the best content this stream has ever seen	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=3.0, 9=2.0, 11=3.0814549095770727, 12=5.0, 13=0.7757940546994064, 15=2.0, 16=7.0, 17=1.0, 18=5.016301630163016, 19=10.0, 20=0.5786578657865787, 21=0.44894489448944896, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 126=0.5396417676987227, 1637=0.8418947455323604}	
POSITIVE	NEUTRAL	Rawr!	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0, 1633=1.0}	
POSITIVE	NEUTRAL	dog EleGiggle	{8=1.0, 11=0.789532177577755, 12=1.0, 13=0.789532177577755, 17=1.0, 18=0.4433443344334434, 19=1.0, 21=0.4433443344334434, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 153=1.0}	
POSITIVE	NEUTRAL	hahaah Kappa	{8=1.0, 11=0.6038281881853245, 12=1.0, 13=0.6038281881853245, 15=1.0, 16=1.0, 18=1.129012901290129, 19=2.0, 20=0.605960596059606, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 326=1.0, 1762=1.0}	
POSITIVE	NEUTRAL	@krepo I love the way ur team aka Kayle is reducing world hunger for deficio's bday by feeding. Its a nice gesture of him Kappa	{1=2.0, 3=1.0, 4=1.9000000000000001, 5=3.0, 6=0.8, 7=0.3, 8=9.0, 9=8.0, 10=1.0, 11=10.565991956293296, 12=18.0, 13=0.9270894656051761, 14=0.2668012786302591, 15=6.0, 16=19.0, 18=13.163016301630167, 19=25.0, 20=0.6193619361936193, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.8, 56=0.3, 64=0.31139388124039813, 76=0.24769222553875103, 83=0.42675544312764974, 326=0.27030126378015223, 754=0.38566282566740384, 946=0.4678480605878957, 1156=0.4678480605878957, 1762=1.0}	
POSITIVE	NEGATIVE	I miss you!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.9050270415994983, 12=2.0, 14=0.39060393822521283, 15=1.0, 16=1.0, 17=1.0, 18=1.360836083608361, 19=3.0, 20=0.5675567556755676, 21=0.3351335133513352, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 408=1.0}	
POSITIVE	NEGATIVE	what is that, looks yummi KappaPride	{16=5.0, 18=2.515751575157516, 19=5.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 620=0.7071067811865475, 1090=0.7071067811865475}	
POSITIVE	NEGATIVE	DAT WARD 4Head	{10=1.0, 11=0.43599971390372866, 12=1.0, 14=0.43599971390372866, 16=2.0, 18=0.9796979697969798, 19=2.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
NEUTRAL	NEGATIVE	theres no special mechanics to the bosses that is particulary hard	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=2.0, 10=2.0, 11=2.24709364701222, 12=4.0, 13=0.8583273271455846, 14=0.3117734117530549, 15=1.0, 16=6.0, 17=3.0, 18=4.782078207820782, 19=10.0, 20=0.5738573857385739, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 595=0.6739160366960442, 729=0.738807942217662}	
NEUTRAL	POSITIVE	hey lapis Kappa	{8=1.0, 11=0.6038281881853245, 12=1.0, 13=0.6038281881853245, 15=1.0, 16=1.0, 18=1.1293129312931294, 19=2.0, 20=0.6062606260626062, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 199=0.830311742896294, 326=0.5572992101273054, 1762=1.0}	
NEUTRAL	NEGATIVE	+They are for "transmog" mainly	{9=2.0, 11=1.028846206748571, 12=2.0, 16=4.0, 18=2.033203320332033, 19=4.0}	
NEUTRAL	NEGATIVE	what is the glitch? i just got into the chat	{8=2.0, 9=1.0, 10=1.0, 11=2.1374802621081996, 12=4.0, 13=0.6176158277260299, 14=0.39200691032532453, 16=10.0, 18=4.9512951295129515, 19=10.0, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 179=1.0}	
NEUTRAL	POSITIVE	mopee doesn't have a facebook -P so good luck finding me	{1=2.0, 4=1.6, 5=2.0, 6=0.8, 8=3.0, 9=6.0, 11=5.406372244260195, 12=9.0, 13=0.911970378032208, 15=2.0, 16=8.0, 17=1.0, 18=5.53935393539354, 19=11.0, 20=0.5824582458245825, 21=0.4356435643564357, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 150=0.476530599498135, 432=0.476530599498135, 883=0.5224161059365877, 1379=0.5224161059365877}	
NEUTRAL	POSITIVE	i didnt clip it	{8=1.0, 9=2.0, 11=1.5927914743311127, 12=3.0, 13=0.5639452675825415, 15=1.0, 16=2.0, 17=1.0, 18=1.9195919591959196, 19=4.0, 20=0.5593559355935595, 21=0.4043404340434043, 687=1.0}	
NEUTRAL	NEGATIVE	obs on ground 4Head	{8=2.0, 11=1.1136407401090467, 12=2.0, 13=0.5606991752724791, 16=2.0, 17=1.0, 18=1.4016401640164018, 19=3.0, 21=0.41324132413241327, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
NEUTRAL	POSITIVE	both at once tho	{9=4.0, 11=2.057692413497142, 12=4.0, 15=1.0, 16=3.0, 18=2.036303630363036, 19=4.0, 20=0.557955795579558, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	NEGATIVE	What's ur problem?	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.8252667022453057, 12=2.0, 14=0.31084359887102014, 15=1.0, 16=3.0, 18=2.085008500850085, 19=4.0, 20=0.5804580458045805, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	can you help me at 8:00 tonight	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=4.0, 11=3.5487381503876056, 12=6.0, 13=0.7826768707670132, 15=1.0, 16=6.0, 18=3.5282528252825287, 19=7.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 540=0.75789002938856, 658=0.6523823291241169}	
NEUTRAL	POSITIVE	yayayaya	{15=1.0, 18=0.6146614661466148, 19=1.0, 20=0.6146614661466148}	
NEUTRAL	POSITIVE	Phonecats my man can u recommend a lavahound deck ?	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=4.0, 9=1.0, 11=3.149237718492273, 12=5.0, 13=0.7235264666560298, 15=2.0, 16=5.0, 18=3.7082708270827087, 19=7.0, 20=0.6282628262826283, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	Its not over till the crazy lady sings... wait..... uh oh	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 9=5.0, 10=1.0, 11=3.6068817156973325, 12=7.0, 13=0.7771530119885343, 14=0.3002635386807661, 15=2.0, 16=8.0, 17=1.0, 18=5.515751575157516, 19=11.0, 20=0.6017601760176018, 21=0.42464246424642466, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 63=0.36104031105920265, 228=0.46961959059184666, 720=0.5696961180851685, 1476=0.5696961180851685}	
NEUTRAL	POSITIVE	I'm definitely a weeb though	{8=1.0, 9=4.0, 11=2.684798934841574, 12=5.0, 13=0.6013138421078693, 15=1.0, 16=4.0, 18=2.478147814781478, 19=5.0, 20=0.565956595659566, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0}	
NEUTRAL	NEGATIVE	but it's been 7k enoucnters for it	{9=4.0, 11=2.057692413497142, 12=4.0, 15=1.0, 16=5.0, 17=1.0, 18=3.5029502950295024, 19=7.0, 20=0.5741574157415742, 21=0.44904490449044904}	
NEUTRAL	POSITIVE	and some herbs ofc	{8=1.0, 9=1.0, 11=1.065708610947584, 12=2.0, 13=0.5512855075732984, 15=2.0, 16=3.0, 18=2.7096709670967094, 19=5.0, 20=0.593959395939594}	
NEUTRAL	NEGATIVE	@x2dtu, woah woah woah family shpw	{8=1.0, 11=0.8239407560644157, 12=1.0, 13=0.8239407560644157, 16=4.0, 18=2.1553155315531556, 19=4.0, 1678=1.0}	
NEUTRAL	POSITIVE	кугуар	{15=4.0, 18=2.6677667766776683, 19=4.0, 20=0.683968396839684}	
NEUTRAL	NEGATIVE	Russians and French wil be DLC apparently	{8=3.0, 9=1.0, 11=2.3692237437897856, 12=4.0, 13=0.6767772355397592, 16=5.0, 17=2.0, 18=3.3431343134313427, 19=7.0, 21=0.37683768376837684, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 255=0.6739160366960442, 1258=0.738807942217662}	
NEUTRAL	POSITIVE	@jay_cin you need to send him amsg I hink	{8=2.0, 9=1.0, 11=1.7675577831940448, 12=3.0, 13=0.6767717336883862, 15=1.0, 16=6.0, 18=3.467546754675468, 19=7.0, 20=0.5675567556755676, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	POSITIVE	Hey what's up Pug! pugLife	{8=1.0, 9=2.0, 11=1.6670609660150644, 12=3.0, 13=0.6382147592664933, 15=1.0, 16=4.0, 18=2.592759275927593, 19=5.0, 20=0.6062606260626062, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 199=1.0}	
NEUTRAL	NEGATIVE	You can support Crank with tip, subscribe and patreon and you can get SC2 weekly replays pack, emotes and more! All support is appreciated! https://www.tipeeestream.com/crank/donation (Credit card is available) ll http://twip.kr/donate/crank (for Korean 한국인) ll https://patreon.com/crank	{1=3.0, 4=2.0999999999999996, 5=3.0, 6=0.7, 8=13.0, 9=3.0, 10=1.0, 11=10.624531654901874, 12=17.0, 13=0.7743855807479217, 14=0.356206363441298, 15=5.0, 16=23.0, 17=1.0, 18=15.176717671767179, 19=29.0, 20=0.6930693069306931, 21=0.4391439143914392, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=3.0, 32=3.0, 33=3.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 250=0.48215583858196814, 281=0.27624042376342245, 774=0.30283983155907446, 826=0.30283983155907446, 1015=0.30283983155907446, 1041=0.5213615353231521, 1043=0.26068076766157605, 1183=0.27624042376342245}	
NEUTRAL	NEGATIVE	It is inferior	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.8128820348047119, 12=2.0, 14=0.29845893143042634, 16=2.0, 17=1.0, 18=1.4100410041004101, 19=3.0, 21=0.42384238423842385, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	@Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? ./	{8=13.0, 9=13.0, 11=14.680672546311834, 12=26.0, 13=0.6148594001881633, 15=13.0, 16=39.0, 18=27.382038203820382, 19=52.0, 20=0.5804580458045805, 22=13.0, 25=13.0, 26=13.0, 27=1.0, 29=13.0, 32=13.0, 33=13.0, 34=1.0, 1530=1.0}	
NEUTRAL	NEGATIVE	Analyze the risk of what you're doing, that's all.	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=3.0, 9=2.0, 11=2.9627139532452675, 12=5.0, 13=0.672628839604527, 15=1.0, 16=10.0, 18=5.65886588658866, 19=11.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 114=1.0}	
NEUTRAL	POSITIVE	vod review	{9=1.0, 11=0.5268242763689982, 12=1.0, 15=1.0, 18=0.5654565456545655, 19=1.0, 20=0.5654565456545655}	
NEUTRAL	NEGATIVE	how far are u from 10k	{8=1.0, 9=1.0, 11=1.0750012379165592, 12=2.0, 13=0.5605781345422736, 15=1.0, 16=5.0, 18=3.122712271227123, 19=6.0, 20=0.5675567556755676}	
NEUTRAL	POSITIVE	Yo have done a naked fists only challenge on dark souls 3 yet?	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=6.0, 9=5.0, 10=1.0, 11=6.567570987637341, 12=12.0, 13=0.6808981222181265, 14=0.2654643287466233, 15=1.0, 16=12.0, 17=1.0, 18=6.93029302930293, 19=14.0, 20=0.5932593259325932, 21=0.41614161416141615, 24=1.0, 26=1.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=2.0, 53=0.7, 54=2.0, 56=0.3, 292=1.0}	
NEUTRAL	POSITIVE	Morning everybody. Feeling a bit sick, so I'm taking a day off and relaxing. How's everyone? fifiDragon	{1=1.0, 3=1.0, 4=0.8999999999999999, 5=2.0, 6=0.6, 7=0.3, 8=4.0, 9=8.0, 10=2.0, 11=7.696589402333887, 12=14.0, 13=0.9532012522213725, 14=0.14166166915166956, 15=2.0, 16=14.0, 17=2.0, 18=8.902990299029902, 19=18.0, 20=0.6044604460446045, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 30=2.0, 31=1.0, 32=1.0, 33=3.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 598=0.3860113723391049, 652=0.40905183005632206, 697=0.4484397526818107, 1032=0.33786387422952113, 1308=0.40905183005632206, 1573=0.4484397526818107}	
NEUTRAL	NEGATIVE	oops	{16=1.0, 18=0.5090509050905091, 19=1.0}	
NEUTRAL	POSITIVE	Oh om	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=1.0250025002500252, 19=2.0, 30=1.0, 32=0.5, 33=1.0, 63=1.0}	
NEUTRAL	NEGATIVE	this is gg	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.672639843307273, 12=2.0, 13=0.911970378032208, 15=1.0, 16=3.0, 18=2.055905590559056, 19=4.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 116=1.0}	
NEUTRAL	NEGATIVE	veinhype Has Been Following TheTravelingGamer on Twitch for: 8 months, 19 hours.	{8=1.0, 9=4.0, 10=1.0, 11=2.9685899305116172, 12=6.0, 13=0.5606991752724791, 14=0.4126388529740258, 15=1.0, 16=6.0, 17=3.0, 18=4.8612861286128615, 19=10.0, 20=0.5823582358235824, 21=0.4455445544554456, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 231=0.42799776338077117, 413=0.5050820090665084, 879=0.5050820090665084, 1638=0.5537167532012524}	
NEUTRAL	NEGATIVE	and the best overhead in game	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.3711053769593473, 12=4.0, 13=0.7606694652750652, 15=1.0, 16=5.0, 18=3.0734073407340734, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 116=1.0}	
NEUTRAL	POSITIVE	@Sharyl_sykora (Dana) I got an offbrand lightsaber that I'm trying to attach in my gun, hoping the light will shine through. Best I could think of at the moment.	{1=2.0, 3=1.0, 4=1.9000000000000001, 5=3.0, 6=0.8, 7=0.4, 8=8.0, 9=8.0, 10=2.0, 11=9.948513674851588, 12=18.0, 13=0.8266861798995362, 14=0.3017380348487266, 15=2.0, 16=23.0, 17=3.0, 18=13.78017801780178, 19=28.0, 20=0.6133613361336133, 21=0.407940794079408, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=4.0, 30=2.0, 31=1.0, 32=5.0, 33=7.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.7, 54=3.0, 55=0.7, 56=0.3, 399=0.6523823291241169, 1067=0.75789002938856}	
NEUTRAL	POSITIVE	KAJ PRODUCE THE SYMBOL OF THE KING	{8=3.0, 11=1.9889742898485343, 12=3.0, 13=0.7303872753181446, 15=1.0, 16=5.0, 18=3.133713371337134, 19=6.0, 20=0.5654565456545655}	
NEUTRAL	NEGATIVE	The cops are patrolling the area, it is better to wait for a bit! Cooldown: 3 minutes 29 seconds.	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=8.0, 11=5.367122036565306, 12=10.0, 13=0.6926115637912157, 15=1.0, 16=16.0, 18=8.534953495349537, 19=17.0, 20=0.5568556855685569, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 228=0.5201516333324193, 318=0.5755741181230186, 697=0.6309966029136178}	
NEUTRAL	POSITIVE	ANAL THEN ORAL FOR TASTE SeemsGood	{8=1.0, 9=2.0, 10=1.0, 11=2.1374802621081996, 12=4.0, 13=0.738662059783117, 14=0.37687681904961023, 15=1.0, 16=3.0, 17=1.0, 18=2.5559555955595563, 19=5.0, 20=0.5576557655765577, 21=0.4211421142114211, 30=1.0, 32=0.5, 33=1.0, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 360=0.5313114826828028, 445=0.3913110337164101, 967=0.5313114826828028, 968=0.5313114826828028}	
NEUTRAL	NEGATIVE	Welcome to the stream kananenn.	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 11=1.6024857364503156, 12=2.0, 13=0.8266916817509092, 15=1.0, 16=3.0, 18=2.1823182318231824, 19=4.0, 20=0.72987298729873, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 110=0.7894280598140476, 126=0.6138430893788968}	
NEUTRAL	NEGATIVE	english and dwarvish from lotr Kappa	{8=2.0, 9=2.0, 11=2.2282718134652315, 12=4.0, 13=0.6038281881853245, 16=8.0, 18=4.100810081008101, 19=8.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 326=0.5002624054514654, 903=0.8658738509112708, 1762=1.0}	
NEUTRAL	POSITIVE	I honestly never really liked re games but played throught them all because of how popular they were	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=6.0, 9=3.0, 10=1.0, 11=5.702889022155956, 12=10.0, 13=0.6957256116683265, 14=0.29866249993122684, 15=2.0, 16=13.0, 17=3.0, 18=8.78007800780078, 19=18.0, 20=0.5608560856085609, 21=0.4325432543254325, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 114=0.5396361163709615, 204=0.6778858514525385, 350=0.49926309127406254}	
