ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	PogChamp HE WARDED PogChamp PogChamp HE WARDED PogChamp PogChamp HE WARDED PogChamp	{9=3.0, 11=1.5432693101228567, 12=3.0, 16=3.0, 18=1.4347434743474348, 19=3.0, 43=6.0, 46=5.25, 47=6.0, 48=0.875, 207=1.0}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 578=0.6464884309628003, 1152=0.7629237895302889}	
POSITIVE	NEUTRAL	sup	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9803980398039804, 19=2.0, 1701=1.0}	
POSITIVE	NEUTRAL	DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM	{10=13.0, 11=5.238851873655487, 12=13.0, 14=0.40298860566580663, 121=0.7071067811865476, 122=0.7071067811865476}	
POSITIVE	NEUTRAL	I lovingly call Rocket League "Car Balls"	{8=5.0, 9=1.0, 11=3.6984380243952093, 12=6.0, 13=0.7386235468235062, 15=2.0, 16=4.0, 17=1.0, 18=3.4978497849784977, 19=7.0, 20=0.5895589558955896, 21=0.4255425542554256, 554=0.52984898736365, 569=0.6427604753285809, 639=0.5532802381660592}	
POSITIVE	NEGATIVE	3/3 enemy thresh :(	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6518373432660092, 12=2.0, 14=0.13202242554619634, 16=1.0, 18=0.5384538453845384, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 38=1.0, 40=1.0, 42=0.0, 45=1.0, 47=1.0, 49=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 648=1.0}	
POSITIVE	NEGATIVE	hhahahaha	{15=1.0, 18=0.5895589558955896, 19=1.0, 20=0.5895589558955896}	
POSITIVE	NEGATIVE	AND YOU THOUGHT NA`VI WAS BACK SoBayed	{8=2.0, 9=2.0, 10=1.0, 11=2.6865870365377953, 12=5.0, 13=0.756504563785714, 14=0.3002635386807661, 15=2.0, 16=5.0, 17=1.0, 18=4.028502850285029, 19=8.0, 20=0.576957695769577, 21=0.42464246424642466, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 188=0.5201516333324193, 341=0.5755741181230186, 800=0.6309966029136178}	
POSITIVE	NEUTRAL	Thanks	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8899464669861409, 12=1.0, 13=0.8899464669861409, 15=1.0, 18=0.675967596759676, 19=1.0, 20=0.675967596759676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 305=1.0}	
POSITIVE	NEUTRAL	ty	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.895437314656382, 12=1.0, 13=0.895437314656382, 15=2.0, 18=1.2654265426542657, 19=2.0, 20=0.697869786978698, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 241=1.0}	
POSITIVE	NEGATIVE	wrecked :D	{10=1.0, 11=0.3002635386807661, 12=1.0, 14=0.3002635386807661, 15=1.0, 17=1.0, 18=1.0098009800980097, 19=2.0, 20=0.628062806280628, 21=0.38173817381738173}	
POSITIVE	NEGATIVE	show your merc stats pls :D	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.2918292005259773, 12=2.0, 13=0.6522389784162372, 15=3.0, 16=3.0, 18=3.292829282928293, 19=6.0, 20=0.628062806280628, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 186=0.771006642513716, 311=0.6368271014959451}	
POSITIVE	NEUTRAL	Thank you	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.895437314656382, 12=1.0, 13=0.895437314656382, 15=2.0, 18=1.2654265426542657, 19=2.0, 20=0.697869786978698, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 241=1.0}	
POSITIVE	NEUTRAL	Do you know where it is? :D :D	{8=2.0, 9=1.0, 11=1.8500635463833581, 12=3.0, 13=0.7648013556561783, 15=3.0, 16=5.0, 18=4.273227322732273, 19=8.0, 20=0.628062806280628, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEUTRAL	I am already dead inside FeelsAmazingMan Adj, I can handle you!	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=3.0, 9=4.0, 10=1.0, 11=4.081476916982565, 12=8.0, 13=0.7083688661234506, 14=0.10452967423538027, 15=1.0, 16=6.0, 17=2.0, 18=4.271127112711271, 19=9.0, 20=0.5675567556755676, 21=0.3928392839283929, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 1129=1.0}	
POSITIVE	NEUTRAL	Pew pew pew	{8=3.0, 11=1.7000885798071053, 12=3.0, 13=0.5666961932690351, 15=3.0, 18=1.7431743174317431, 19=3.0, 20=0.581058105810581, 1175=1.0}	
POSITIVE	NEGATIVE	DAT WARD 4Head	{10=1.0, 11=0.43599971390372866, 12=1.0, 14=0.43599971390372866, 16=2.0, 18=0.9796979697969798, 19=2.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEUTRAL	Toooop top	{1=2.0, 4=1.4, 5=2.0, 6=0.7, 8=2.0, 11=1.3039717865061595, 12=2.0, 13=0.6519858932530798, 16=2.0, 18=1.0667066706670667, 19=2.0, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 544=1.0}	
POSITIVE	NEUTRAL	HeyGuys	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 882=1.0}	
POSITIVE	NEUTRAL	THANK GOD	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=2.0, 11=1.5336740813283671, 12=2.0, 13=0.895437314656382, 15=1.0, 16=1.0, 18=1.2116211621162116, 19=2.0, 20=0.697869786978698, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 241=0.7640102581582225, 709=0.6452040959487206}	
POSITIVE	NEUTRAL	Alright guys I gotta go now bye chris :D	{8=4.0, 9=2.0, 11=3.7432451019768154, 12=6.0, 13=0.8335689959671431, 15=1.0, 16=10.0, 18=5.521652165216522, 19=11.0, 20=0.628062806280628, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 296=0.6115599790509895, 1667=0.7911980738242184}	
POSITIVE	NEUTRAL	wow big raid	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=2.0, 10=1.0, 11=1.502473082192158, 12=3.0, 13=0.612499105949152, 14=0.2874717342385713, 16=3.0, 18=1.5125512551255127, 19=3.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 52=1.0, 53=1.1, 54=2.0, 55=0.8, 56=0.3, 162=0.6368271014959451, 539=0.771006642513716}	
POSITIVE	NEUTRAL	Taric God demaissssss	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 15=1.0, 16=1.0, 18=1.0745074507450747, 19=2.0, 20=0.5607560756075608, 709=1.0}	
POSITIVE	NEUTRAL	kqld3 do you remember me ? i am dzukna bro your classmate :D	{8=4.0, 9=3.0, 11=4.159861793493511, 12=7.0, 13=0.7207865446722823, 15=3.0, 16=7.0, 18=5.2032203220322035, 19=10.0, 20=0.628062806280628, 204=1.0}	
NEUTRAL	POSITIVE	CONSUEALA = DARK SEER Kappa	{8=2.0, 9=1.0, 11=1.6918468064503707, 12=3.0, 13=0.6038281881853245, 16=2.0, 18=1.0131013101310131, 19=2.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 98=0.36011684627555, 1468=0.6596650123466273, 1469=0.6596650123466273, 1769=1.0}	
NEUTRAL	POSITIVE	s1mple in 2016 LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 11=2.042826411087331, 12=3.0, 13=0.9270894656051761, 15=2.0, 16=2.0, 18=2.2116211621162116, 19=4.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 133=0.6455684048000125, 234=0.7637024516943541}	
NEUTRAL	NEGATIVE	u mad?	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 10=1.0, 11=0.1663814873705002, 12=1.0, 14=0.1663814873705002, 15=1.0, 17=1.0, 18=0.9718971897189719, 19=2.0, 20=0.5675567556755676, 21=0.4043404340434043, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	kidding	{16=1.0, 18=0.5304530453045304, 19=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 548=1.0}	
NEUTRAL	NEGATIVE	theres no special mechanics to the bosses that is particulary hard	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=2.0, 10=2.0, 11=2.24709364701222, 12=4.0, 13=0.8583273271455846, 14=0.3117734117530549, 15=1.0, 16=6.0, 17=3.0, 18=4.782078207820782, 19=10.0, 20=0.5738573857385739, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 531=0.46597085696162843, 984=0.5108395574810959, 1630=0.5108395574810959, 1737=0.5108395574810959}	
NEUTRAL	NEGATIVE	!waffles	{15=1.0, 18=0.5501550155015502, 19=1.0, 20=0.5501550155015502}	
NEUTRAL	NEGATIVE	Is this actor who plays lead role in Breaking Bad? Kappa	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=3.0, 9=4.0, 10=1.0, 11=4.211711240832541, 12=8.0, 13=0.6726453451586459, 14=0.27229212630050015, 15=2.0, 16=7.0, 17=2.0, 18=5.5575557555755575, 19=11.0, 20=0.5960596059605962, 21=0.37023702370237027, 22=1.0, 24=2.0, 25=1.0, 26=3.0, 27=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 98=0.4221213401563759, 405=0.5694953892521778, 998=0.7053287005397522, 1769=1.0}	
NEUTRAL	NEGATIVE	And my friends dont hate me	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=1.0, 11=0.6107000005501853, 12=2.0, 14=0.09627689717589974, 16=4.0, 17=2.0, 18=2.720772077207721, 19=6.0, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 70=0.7577745880312109, 172=0.6525164164479914}	
NEUTRAL	NEGATIVE	@NickiTaylor Oh yes, I like that better	{1=3.0, 4=1.9999999999999998, 5=3.0, 6=0.7, 8=3.0, 9=2.0, 11=3.1728241553282683, 12=5.0, 13=0.8500525426806121, 15=1.0, 16=5.0, 18=3.0303030303030303, 19=6.0, 20=0.5820582058205821, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 30=1.0, 32=3.5, 33=4.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 72=0.5843545438924149, 1268=0.811498470135519}	
NEUTRAL	POSITIVE	TIMTHETATMAN and pick 1-1, instawin @shaffeR2369 Lol, Shroud impression is amazing!	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=3.0, 9=2.0, 10=2.0, 11=4.055277100744401, 12=7.0, 13=0.8885489967374023, 14=0.40572852764955414, 15=2.0, 16=7.0, 18=4.6635663566356635, 19=9.0, 20=0.6156615661566157, 22=1.0, 24=2.0, 25=1.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.6, 56=0.3, 328=0.4545715550494641, 329=0.4847262246773847, 1617=0.7472651393246721}	
NEUTRAL	NEGATIVE	is this 4k.grubby or is this mTw.tak3r?	{9=1.0, 10=1.0, 11=0.7812353857072907, 12=2.0, 14=0.2668122823330051, 16=6.0, 18=2.9265926592659266, 19=6.0}	
NEUTRAL	NEGATIVE	No	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=1.0, 11=0.3117734117530549, 12=1.0, 14=0.3117734117530549, 17=1.0, 18=0.4173417341734174, 19=1.0, 21=0.4173417341734174}	
NEUTRAL	NEGATIVE	Amy, I want your biscuit, if you know what I mean.	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=2.0, 10=1.0, 11=3.3205048498819854, 12=6.0, 13=0.7648013556561783, 14=0.1609291526598701, 15=2.0, 16=8.0, 17=1.0, 18=5.5743574357435755, 19=11.0, 20=0.5804580458045805, 21=0.41614161416141615, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 565=1.0}	
NEUTRAL	POSITIVE	how many ranks are there	{9=3.0, 11=1.5432693101228567, 12=3.0, 15=1.0, 16=4.0, 18=2.596859685968597, 19=5.0, 20=0.5646564656465647}	
NEUTRAL	NEGATIVE	impossible	{10=1.0, 11=0.3080541602249158, 12=1.0, 14=0.3080541602249158, 17=1.0, 18=0.40784078407840785, 19=1.0, 21=0.40784078407840785, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	Wow. Finally got to rank 1 saw you were on so i exited game and hopped on your stream... hop back on and see i got demoted to rank 4 with 3 pips O.O dead by daylight strikes again	{1=1.0, 3=2.0, 4=1.5, 5=3.0, 6=0.9, 7=0.2, 8=11.0, 9=10.0, 10=2.0, 11=12.597214962834993, 12=23.0, 13=0.7826823726183861, 14=0.10452967423538027, 15=4.0, 16=32.0, 17=3.0, 18=19.543054305430545, 19=39.0, 20=0.5931593159315932, 21=0.3928392839283929, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 30=2.0, 31=4.0, 32=3.0, 33=8.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.8, 56=0.2, 141=0.34541935132780976, 162=0.4237098081535539, 235=0.34889628698639297, 562=0.5623812904251455, 1129=0.5129855117930819}	
NEUTRAL	POSITIVE	skripted ^^	{15=1.0, 18=0.613961396139614, 19=1.0, 20=0.613961396139614, 43=1.0, 46=1.0, 47=1.0, 48=1.0}	
NEUTRAL	NEGATIVE	FREAKING TREES	{16=1.0, 17=1.0, 18=0.9418941894189419, 19=2.0, 21=0.44064406440644066, 24=1.0, 26=1.0, 28=0.0, 404=1.0}	
NEUTRAL	NEGATIVE	goodluck everyone	{15=2.0, 18=1.189018901890189, 19=2.0, 20=0.6298629862986299}	
NEUTRAL	NEGATIVE	Even i could beat this guy	{8=2.0, 9=1.0, 10=1.0, 11=2.2310447465572167, 12=4.0, 13=0.7276418514830241, 14=0.42913890524161385, 16=5.0, 17=1.0, 18=2.8735873587358736, 19=6.0, 21=0.44514451445144515, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 83=0.5930206189934117, 1692=0.8051872735262714}	
NEUTRAL	POSITIVE	heii	{15=1.0, 18=0.7127712771277128, 19=1.0, 20=0.7127712771277128}	
NEUTRAL	NEGATIVE	Super Mario 602 is 24 hours unless you're god	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 8=3.0, 9=2.0, 11=3.0736807935870423, 12=5.0, 13=0.7964094917939887, 15=1.0, 16=7.0, 17=1.0, 18=4.525552555255526, 19=9.0, 20=0.5675567556755676, 21=0.4455445544554456, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 381=0.39082179479899337, 709=0.3611120601310996, 1210=0.47316799037183405, 1335=0.47316799037183405, 1385=0.5187297085312604}	
NEUTRAL	NEGATIVE	hab auch shirts im angebot	{15=1.0, 16=2.0, 17=1.0, 18=1.9982998299829984, 19=4.0, 20=0.5500550055005501, 21=0.4425442544254426, 69=1.0}	
NEUTRAL	NEGATIVE	navi funs boyed	{16=1.0, 18=0.5048504850485049, 19=1.0, 251=1.0}	
NEUTRAL	NEGATIVE	Wall does damage you know.	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=1.0, 10=1.0, 11=1.52404584142564, 12=3.0, 13=0.7648013556561783, 14=0.23655209978157654, 15=1.0, 16=3.0, 17=1.0, 18=2.4634463446344634, 19=5.0, 20=0.5675567556755676, 21=0.43444344434443444, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 245=0.7071067811865476, 1178=0.7071067811865476}	
NEUTRAL	NEGATIVE	no	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=1.0, 11=0.3117734117530549, 12=1.0, 14=0.3117734117530549, 17=1.0, 18=0.4173417341734174, 19=1.0, 21=0.4173417341734174}	
NEGATIVE	NEUTRAL	boosted animal	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.7977684490831166, 12=1.0, 13=0.7977684490831166, 15=1.0, 16=1.0, 18=1.0765076507650766, 19=2.0, 20=0.5964596459645964, 645=0.738807942217662, 957=0.6739160366960442}	
NEGATIVE	NEUTRAL	I just roasted my chair with my ***	{8=3.0, 9=1.0, 11=2.3617302222197774, 12=4.0, 13=0.6368723075314845, 15=1.0, 16=6.0, 18=3.4691469146914695, 19=7.0, 20=0.5662566256625663, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEGATIVE	NEUTRAL	u wot m8	{8=1.0, 11=0.7606474578695732, 12=1.0, 13=0.7606474578695732, 15=1.0, 16=2.0, 18=1.5896589658965898, 19=3.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 300=1.0}	
NEGATIVE	NEUTRAL	Salty.	{9=1.0, 11=0.5281777318067531, 12=1.0, 16=1.0, 18=0.4516451645164517, 19=1.0}	
NEGATIVE	POSITIVE	fart bomb	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=2.0, 11=0.5501796354473282, 12=2.0, 14=0.16643100403285713, 15=1.0, 16=1.0, 18=1.088808880888089, 19=2.0, 20=0.5583558355835584, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEGATIVE	POSITIVE	you're fake	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 10=1.0, 11=0.8596752807319665, 12=2.0, 13=0.672628839604527, 14=0.18704644112743946, 15=1.0, 16=2.0, 18=1.5570557055705572, 19=3.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 381=1.0}	
NEGATIVE	NEUTRAL	Von has a tampon up his ass	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=1.0, 9=2.0, 10=1.0, 11=1.8809949548022913, 12=4.0, 13=0.5763519424286273, 14=0.25308516315740254, 15=1.0, 16=4.0, 17=1.0, 18=3.031903190319032, 19=6.0, 20=0.6081608160816082, 21=0.44894489448944896, 482=0.7071067811865476, 1593=0.7071067811865476}	
NEGATIVE	NEUTRAL	and someone was slapping me and calling me a gommol	{9=5.0, 11=2.594827159339118, 12=5.0, 16=7.0, 17=2.0, 18=4.338933893389339, 19=9.0, 21=0.44304430443044307, 1405=1.0}	
NEGATIVE	NEUTRAL	never lucky	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 10=1.0, 11=1.1321984847901319, 12=2.0, 13=0.8335359848589051, 14=0.29866249993122684, 16=2.0, 18=0.9510951095109512, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEGATIVE	POSITIVE	tennis meme FailFish	{8=1.0, 9=1.0, 11=1.0838702223298142, 12=2.0, 13=0.5694471189555286, 15=1.0, 16=1.0, 18=1.057105710571057, 19=2.0, 20=0.555955595559556, 45=1.0, 47=1.0, 49=0.0, 116=0.577958059757152, 1637=0.8160664685929377}	
NEGATIVE	NEUTRAL	thats why you cast *** monkey	{8=2.0, 9=1.0, 11=1.6918743157072358, 12=3.0, 13=0.6272385657773841, 15=1.0, 16=3.0, 17=1.0, 18=2.542454245424543, 19=5.0, 20=0.5675567556755676, 21=0.4013401340134014, 388=0.620477017150288, 460=0.47960039864095455, 1148=0.620477017150288}	
NEGATIVE	NEUTRAL	lmao all them *** will get like 200k ea that's bank for them	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=5.0, 9=2.0, 10=2.0, 11=5.128501240667486, 12=9.0, 13=0.8500525426806121, 14=0.3002635386807661, 15=1.0, 16=13.0, 18=7.0639063906390644, 19=14.0, 20=0.592959295929593, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 328=0.6184451427465298, 719=0.7858279744404779}	
NEGATIVE	NEUTRAL	Durant when u gon a face cam fool	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=2.0, 10=1.0, 11=2.8052674725044984, 12=5.0, 13=0.7359056322452506, 14=0.31631243913576923, 15=1.0, 16=6.0, 18=3.466646664666467, 19=7.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 988=1.0}	
