ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
NEUTRAL	POSITIVE	And yes it is @efin_mcgurfur	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=1.0, 11=1.1157369454821549, 12=2.0, 13=0.6013138421078693, 15=1.0, 16=3.0, 18=2.07020702070207, 19=4.0, 20=0.5820582058205821, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 1599=1.0}	
NEUTRAL	NEGATIVE	long time to make tho and im lazy	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=1.0, 10=2.0, 11=2.4595311322259943, 12=5.0, 13=0.6643540551395546, 14=0.24615833227881184, 16=8.0, 18=3.948194819481948, 19=8.0, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 67=0.7265144663387159, 156=0.45544516559866643, 253=0.5145351604442343}	
NEUTRAL	POSITIVE	Graphics in panels and introduction screen made by PJChattyMan, contact him for details on graphic design work.	{8=7.0, 9=5.0, 11=7.069174777312566, 12=12.0, 13=0.762011917010074, 15=3.0, 16=11.0, 17=2.0, 18=8.132413241324134, 19=16.0, 20=0.5963596359635963, 21=0.42704270427042706, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 738=1.0}	
NEUTRAL	NEGATIVE	OH NO HE DIDENT DendiFace	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 9=2.0, 10=1.0, 11=1.3406196185016261, 12=3.0, 14=0.3117734117530549, 16=2.0, 17=2.0, 18=1.6923692369236927, 19=4.0, 21=0.3177317731773177, 30=1.0, 32=0.5, 33=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 268=0.6282113234958127, 543=0.7780427578428061}	
NEUTRAL	NEGATIVE	hab auch shirts im angebot	{15=1.0, 16=2.0, 17=1.0, 18=1.9982998299829984, 19=4.0, 20=0.5500550055005501, 21=0.4425442544254426, 156=0.5311504160443766, 281=0.8472775433917068}	
NEUTRAL	POSITIVE	watch this pb	{8=3.0, 11=1.9821299867405386, 12=3.0, 13=0.7042699868505753, 15=1.0, 16=3.0, 18=2.086008600860086, 19=4.0, 20=0.5526552655265528, 87=1.0}	
NEUTRAL	NEGATIVE	Why did you put gravel in your eye? BrokeBack	{8=1.0, 9=3.0, 10=1.0, 11=2.6670224530554534, 12=5.0, 13=0.6767387225801483, 14=0.4346297529118549, 15=2.0, 16=5.0, 17=2.0, 18=4.504550455045504, 19=9.0, 20=0.5804580458045805, 21=0.4013401340134014, 45=1.0, 46=0.375, 47=1.0, 49=0.375, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 614=0.6523823291241169, 1106=0.75789002938856}	
NEUTRAL	POSITIVE	Helloooo	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6424642464246425, 19=1.0, 20=0.6424642464246425, 308=1.0}	
NEUTRAL	NEGATIVE	MY BALLS ARE GONE	{9=1.0, 10=1.0, 11=0.8474171558729513, 12=2.0, 14=0.3329940524986658, 16=3.0, 17=1.0, 18=1.8383838383838387, 19=4.0, 21=0.3827382738273828, 1468=1.0}	
NEUTRAL	POSITIVE	But if the opponent opens with the king pawn, I open with the queen and let them take it, basically.	{8=5.0, 9=4.0, 10=2.0, 11=6.156472653047752, 12=11.0, 13=0.7234989573991648, 14=0.36308367765753186, 15=1.0, 16=17.0, 17=2.0, 18=10.04890489048905, 19=20.0, 20=0.5572557255725572, 21=0.44894489448944896, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 381=0.7071067811865475, 1278=0.7071067811865475}	
NEUTRAL	POSITIVE	ok ill make one ywllo	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=1.0, 10=1.0, 11=2.114427504855384, 12=4.0, 13=0.6643540551395546, 14=0.2713017930533625, 16=4.0, 18=2.0123012301230125, 19=4.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.6, 56=0.3, 359=1.0}	
NEUTRAL	POSITIVE	Melee combat in this is very challenging as well	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=4.0, 10=2.0, 11=3.3035646495045587, 12=7.0, 13=0.6914891861111265, 14=0.23244221680595525, 15=1.0, 16=7.0, 18=4.104010401040104, 19=8.0, 20=0.562956295629563, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.6, 56=0.3}	
NEUTRAL	NEGATIVE	she was	{16=2.0, 18=0.9441944194419443, 19=2.0}	
NEUTRAL	NEGATIVE	or buying enough macdonalds that lighti gets tits	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 9=2.0, 11=1.6104359116842821, 12=3.0, 13=0.5815897049357109, 16=7.0, 18=3.459045904590459, 19=7.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 1338=1.0}	
NEUTRAL	POSITIVE	i have over 2500 hours in LoL aswell xd	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=6.0, 10=1.0, 11=4.097382769301871, 12=8.0, 13=0.6327349152989983, 14=0.4405497449891889, 15=2.0, 16=8.0, 17=1.0, 18=5.432843284328434, 19=11.0, 20=0.592959295929593, 21=0.4455445544554456, 24=1.0, 26=1.0, 28=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 62=0.4336379398729738, 163=0.407724582042097, 510=0.4336379398729738, 725=0.6765182476504559}	
NEUTRAL	NEGATIVE	@Avaxify_k Sony have the rights to the next cod	{8=3.0, 9=1.0, 11=2.3837486314144716, 12=4.0, 13=0.6767332207287753, 16=9.0, 17=1.0, 18=4.891689168916892, 19=10.0, 21=0.44354435443544354, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 506=1.0}	
NEUTRAL	POSITIVE	those who reached the centre agree with u	{1=2.0, 4=1.2, 5=2.0, 6=0.6, 8=2.0, 9=1.0, 11=1.9004715086626653, 12=3.0, 13=0.8129205477643228, 15=2.0, 16=6.0, 18=4.204320432043204, 19=8.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	Hey guys, you can support the channel and subscribe right here https://secure.twitch.tv/products/nightblue3/ticket . Subscribing gives you a lot of benefits ! (50 cool emotes , allows you to talk in Submode and much more)	{1=3.0, 4=2.0, 5=3.0, 6=0.7, 8=8.0, 9=6.0, 11=8.731141028956246, 12=14.0, 13=0.8335689959671431, 15=8.0, 16=20.0, 18=14.901190119011904, 19=28.0, 20=0.6339633963396339, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=3.0, 53=2.0999999999999996, 54=3.0, 55=0.7, 180=0.323328229123082, 184=0.323328229123082, 197=0.26705889110495723, 242=0.323328229123082, 261=0.2739827521441621, 270=0.28217194161194425, 1077=0.323328229123082, 1316=0.35446175875325797, 1325=0.323328229123082, 1639=0.35446175875325797}	
NEUTRAL	NEGATIVE	boobies	{16=1.0, 18=0.5131513151315131, 19=1.0}	
NEUTRAL	POSITIVE	Have you seen chef	{8=2.0, 11=1.3053362456466604, 12=2.0, 13=0.6726013303476621, 15=1.0, 16=2.0, 18=1.5942594259425944, 19=3.0, 20=0.5675567556755676, 1484=1.0}	
NEUTRAL	NEGATIVE	Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa Kappa	{8=37.0, 11=22.34164296285702, 12=37.0, 13=0.6038281881853245, 16=37.0, 18=19.35293529352935, 19=37.0, 43=37.0, 46=23.125, 47=37.0, 48=0.625, 69=1.0, 1787=1.0}	
NEUTRAL	NEGATIVE	@singlewr3ck lmao yeah sure that's why I've had my psn since before destiny and "Sir" is a common title like "mister" is "miss" OpieOP cmonBruh	{1=3.0, 3=1.0, 4=2.1999999999999997, 5=4.0, 6=0.7, 7=0.3, 8=7.0, 9=6.0, 10=3.0, 11=9.006789284594268, 12=16.0, 13=0.8500525426806121, 14=0.3002635386807661, 15=6.0, 16=18.0, 17=2.0, 18=12.999999999999998, 19=26.0, 20=0.6170617061706172, 21=0.3351335133513352, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 30=2.0, 31=1.0, 32=3.0, 33=5.0, 34=1.0, 35=0.0, 45=1.0, 47=1.0, 49=0.0, 50=2.0, 52=1.0, 53=1.5999999999999999, 54=3.0, 55=0.7, 56=0.3, 102=0.3192959164967034, 103=0.3192959164967034, 163=0.192433529403675, 288=0.21251941191586707, 321=0.24680116201492863, 551=0.3192959164967034, 692=0.3192959164967034, 991=0.2748459612959821, 1187=0.29125111721564995, 1246=0.29125111721564995, 1289=0.3192959164967034, 1779=0.3192959164967034}	
NEUTRAL	POSITIVE	@live_long_coffee Change your quality settings :)	{8=1.0, 9=1.0, 11=1.2971219815467907, 12=2.0, 13=0.7702867014750464, 15=2.0, 16=2.0, 18=2.1363136313631363, 19=4.0, 20=0.5804580458045805, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 605=0.7071067811865476, 919=0.7071067811865476}	
NEUTRAL	NEGATIVE	And my friends dont hate me	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=1.0, 11=0.6107000005501853, 12=2.0, 14=0.09627689717589974, 16=4.0, 17=2.0, 18=2.720772077207721, 19=6.0, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 183=0.4392990565381959, 322=0.5714138747377238, 1539=0.6931828926638857}	
NEUTRAL	POSITIVE	MODS IN 2016 LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.5572495144616165, 12=4.0, 13=0.9270894656051761, 15=2.0, 16=3.0, 18=2.6846684668466847, 19=5.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 60=0.6924484208313285, 206=0.5352336021269065, 258=0.4837769895752131}	
NEUTRAL	POSITIVE	!8ball will john cena ever retire?	{8=2.0, 9=2.0, 11=2.294277524386956, 12=4.0, 13=0.7069934032802038, 15=2.0, 16=3.0, 18=2.650565056505651, 19=5.0, 20=0.608960896089609, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	BA's also have abilities, poison does torpor, frost like the ptera steals stam	{1=2.0, 3=2.0, 4=2.0, 5=4.0, 6=0.7, 7=0.3, 8=2.0, 9=5.0, 10=1.0, 11=4.07590354154173, 12=8.0, 13=0.8500525426806121, 14=0.1237806521894618, 15=1.0, 16=10.0, 18=5.465446544654466, 19=11.0, 20=0.5618561856185619, 22=1.0, 24=3.0, 25=1.0, 26=4.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.7, 56=0.2, 1726=1.0}	
NEUTRAL	POSITIVE	So Rank 1	{8=1.0, 9=2.0, 11=1.579042347750018, 12=3.0, 13=0.5501961410014471, 16=3.0, 18=1.4889488948894891, 19=3.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 530=1.0}	
NEUTRAL	POSITIVE	What is the reason for calling everyone A rather than keeping their original names?	{8=3.0, 9=3.0, 10=1.0, 11=4.191381900009354, 12=7.0, 13=0.8583218252942115, 14=0.4257112518362429, 15=2.0, 16=12.0, 18=7.175517551755177, 19=14.0, 20=0.5591559155915592, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 1234=0.7071067811865476, 1734=0.7071067811865476}	
NEUTRAL	POSITIVE	SEE YOU IN 10S SeemsGood	{8=1.0, 9=1.0, 11=1.2035519952464004, 12=2.0, 13=0.689128891872115, 15=1.0, 16=2.0, 17=1.0, 18=1.9705970597059705, 19=4.0, 20=0.5675567556755676, 21=0.38453845384538454, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 435=1.0}	
NEUTRAL	POSITIVE	Hi cowboy	{8=1.0, 9=1.0, 11=1.0880406256705384, 12=2.0, 13=0.5736175222962527, 15=2.0, 18=1.2106210621062106, 19=2.0, 20=0.6246624662466247, 260=1.0}	
