ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	wow big raid	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=2.0, 10=1.0, 11=1.502473082192158, 12=3.0, 13=0.612499105949152, 14=0.2874717342385713, 16=3.0, 18=1.5125512551255127, 19=3.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 52=1.0, 53=1.1, 54=2.0, 55=0.8, 56=0.3, 395=0.6017471831252452, 994=0.7986866266570593}	
POSITIVE	NEUTRAL	When i was testing AB against Voll's, i used vaal ice nova on him first time, and he died :p rip dream	{1=1.0, 3=1.0, 4=0.8, 5=2.0, 6=0.6, 7=0.2, 8=7.0, 9=6.0, 10=1.0, 11=8.014871504261185, 12=14.0, 13=0.8486605742832464, 14=0.27780498137623316, 16=19.0, 17=2.0, 18=10.002800280028005, 19=21.0, 21=0.26392639263926393, 24=2.0, 26=2.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 282=0.6916788922999585, 718=0.7222051716421742}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEGATIVE	rekt	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 1081=1.0}	
NEUTRAL	POSITIVE	enter?	{8=1.0, 11=0.6643925680991655, 12=1.0, 13=0.6643925680991655, 16=1.0, 18=0.49274927492749276, 19=1.0}	
NEUTRAL	POSITIVE	Howdy swags	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6959695969596961, 19=1.0, 20=0.6959695969596961}	
NEUTRAL	POSITIVE	DoDE bribes the wigglers	{15=1.0, 16=1.0, 18=1.1043104310431042, 19=2.0, 20=0.5964596459645964}	
NEUTRAL	NEGATIVE	Tom?	{9=1.0, 11=0.5442486396672481, 12=1.0, 16=1.0, 18=0.5411541154115411, 19=1.0}	
NEUTRAL	POSITIVE	k	{8=1.0, 11=0.6013138421078693, 12=1.0, 13=0.6013138421078693, 16=1.0, 18=0.5265526552655266, 19=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6}	
NEUTRAL	POSITIVE	WHAT ABOUT ME	{8=1.0, 9=1.0, 11=1.090307388436209, 12=2.0, 13=0.5758842850619234, 16=3.0, 18=1.487848784878488, 19=3.0}	
NEUTRAL	POSITIVE	I only have Instagram hahahahahahaha	{8=2.0, 9=1.0, 11=1.7030540776971455, 12=3.0, 13=0.6327349152989983, 15=1.0, 16=3.0, 18=2.0224022402240225, 19=4.0, 20=0.6336633663366337, 306=1.0}	
NEUTRAL	NEGATIVE	But america doesnt do that well	{8=1.0, 9=3.0, 11=2.114108397475751, 12=4.0, 13=0.5708390873528943, 16=4.0, 17=2.0, 18=2.8292829282928293, 19=6.0, 21=0.3722372237223722, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6}	
NEUTRAL	POSITIVE	Oh Usain bolt, the real life Flash	{8=3.0, 9=1.0, 10=1.0, 11=3.012307641521372, 12=5.0, 13=0.8019223468697216, 14=0.36308917950890474, 16=6.0, 18=3.026802680268027, 19=6.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 64=0.3678334477355425, 251=0.48368468126273123, 469=0.5867584973305073, 587=0.5352215892966193}	
NEUTRAL	NEGATIVE	Timig is right. Not even paige knows my age....i think	{8=4.0, 9=2.0, 10=1.0, 11=4.0898122218126405, 12=7.0, 13=0.8335689959671431, 14=0.3002635386807661, 16=8.0, 17=2.0, 18=4.804980498049805, 19=10.0, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0}	
NEUTRAL	POSITIVE	Tell them Krepo	{8=1.0, 11=0.5516101168043047, 12=1.0, 13=0.5516101168043047, 16=2.0, 18=1.0383038303830383, 19=2.0, 151=1.0}	
NEUTRAL	POSITIVE	i have over 2500 hours in LoL aswell xd	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=6.0, 10=1.0, 11=4.097382769301871, 12=8.0, 13=0.6327349152989983, 14=0.4405497449891889, 15=2.0, 16=8.0, 17=1.0, 18=5.432843284328434, 19=11.0, 20=0.592959295929593, 21=0.4455445544554456, 24=1.0, 26=1.0, 28=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 61=0.4110541001242829, 190=0.4424836416423772, 392=0.4697974235202428, 806=0.643842476467387}	
NEUTRAL	POSITIVE	theres prestige clothing	{8=2.0, 11=1.3865160626550836, 12=2.0, 13=0.7028725166018366, 15=1.0, 16=1.0, 17=1.0, 18=1.5467546754675467, 19=3.0, 20=0.5607560756075608, 21=0.4440444044404441, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 471=1.0}	
NEUTRAL	NEGATIVE	True...	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.545054505450545, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 773=1.0}	
NEUTRAL	NEGATIVE	Fun Fact: S1 was worlds and EU invented meta	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=2.0, 9=1.0, 11=2.1760372365300924, 12=3.0, 13=0.9779980963594249, 15=2.0, 16=7.0, 18=4.682368236823683, 19=9.0, 20=0.563956395639564, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 315=0.6946619376319684, 344=0.7193363555426622}	
NEUTRAL	NEGATIVE	is pirate rogue better for leveling or just pirates are cool?	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=4.0, 9=2.0, 10=2.0, 11=4.462436109750931, 12=8.0, 13=0.7647683445479404, 14=0.36173022221977696, 15=2.0, 16=9.0, 18=5.747474747474747, 19=11.0, 20=0.6006600660066007, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 345=1.0}	
NEUTRAL	POSITIVE	@Silverwolf61285, buy new cpu dude	{8=4.0, 11=3.0549744989188863, 12=4.0, 13=0.8830471453644152, 15=1.0, 16=2.0, 17=1.0, 18=1.9878987898789882, 19=4.0, 20=0.5600560056005601, 21=0.42214221422142223, 137=0.6575270745849546, 1331=0.753430916665723}	
NEUTRAL	POSITIVE	The queue has been closed! You can no longer enter!	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=1.0, 10=2.0, 11=3.1172114416501153, 12=6.0, 13=0.7083688661234506, 14=0.3117734117530549, 15=1.0, 16=4.0, 17=5.0, 18=4.617661766176618, 19=10.0, 20=0.5675567556755676, 21=0.34503450345034503, 400=0.6739160366960442, 915=0.738807942217662}	
NEUTRAL	POSITIVE	its learning?! :O	{8=1.0, 11=0.6132583614386242, 12=1.0, 13=0.6132583614386242, 15=1.0, 16=2.0, 18=1.507150715071507, 19=3.0, 20=0.5576557655765577, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	yeah, it's not that bad	{1=1.0, 3=1.0, 4=0.8, 5=2.0, 6=0.6, 7=0.2, 9=3.0, 10=2.0, 11=2.115824975104123, 12=5.0, 14=0.27229212630050015, 16=4.0, 17=2.0, 18=2.822082208220822, 19=6.0, 21=0.37023702370237027, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 159=0.6668343589765414, 430=0.745205969976318}	
NEUTRAL	POSITIVE	Hiding invite me for EOTW on hcteams	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 8=3.0, 9=3.0, 11=3.3900482512365415, 12=6.0, 13=0.7152406784883114, 15=1.0, 16=8.0, 18=4.517951795179519, 19=9.0, 20=0.555055505550555, 837=1.0}	
NEUTRAL	POSITIVE	play soloq @imls	{8=1.0, 11=0.8651661284022074, 12=1.0, 13=0.8651661284022074, 16=1.0, 18=0.49964996499649966, 19=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 231=1.0}	
NEUTRAL	POSITIVE	i didnt clip it	{8=1.0, 9=2.0, 11=1.5927914743311127, 12=3.0, 13=0.5639452675825415, 15=1.0, 16=2.0, 17=1.0, 18=1.9195919591959196, 19=4.0, 20=0.5593559355935595, 21=0.4043404340434043, 109=0.7716256792182438, 903=0.6360768909267054}	
NEUTRAL	POSITIVE	sombra is a cat! it all makes sense now	{8=4.0, 9=2.0, 11=3.6834454794038196, 12=6.0, 13=0.7826768707670132, 15=1.0, 16=7.0, 18=3.975197519751975, 19=8.0, 20=0.5552555255525553, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 248=1.0}	
NEUTRAL	NEGATIVE	He has a pizza delivery boy outfit	{8=4.0, 9=2.0, 11=3.9043118009210103, 12=6.0, 13=0.91193736692397, 16=6.0, 17=1.0, 18=3.488848884888489, 19=7.0, 21=0.44894489448944896, 1537=1.0}	
NEUTRAL	POSITIVE	I just come from school	{8=3.0, 9=1.0, 11=2.3012098571169197, 12=4.0, 13=0.6134344206825597, 16=5.0, 18=2.4202420242024205, 19=5.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	Hi cowboy	{8=1.0, 9=1.0, 11=1.0880406256705384, 12=2.0, 13=0.5736175222962527, 15=2.0, 18=1.2106210621062106, 19=2.0, 20=0.6246624662466247, 271=1.0}	
NEUTRAL	NEGATIVE	recon should be think*	{8=2.0, 11=1.422322111390483, 12=2.0, 13=0.7455448758507238, 16=4.0, 18=2.027602760276028, 19=4.0, 30=2.0, 32=1.0, 33=2.0}	
NEUTRAL	POSITIVE	@leponzov2 you sure? Kappa	{8=2.0, 11=1.3438382015548234, 12=2.0, 13=0.7400100133694989, 15=2.0, 16=1.0, 18=1.6439643964396438, 19=3.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 183=1.0, 1752=1.0}	
NEUTRAL	POSITIVE	in my opinion	{8=1.0, 9=1.0, 11=1.218693090224861, 12=2.0, 13=0.7042699868505753, 15=1.0, 16=2.0, 18=1.569056905690569, 19=3.0, 20=0.6140614061406141, 30=1.0, 32=0.5, 33=1.0, 1315=1.0}	
NEUTRAL	POSITIVE	derarmekayderpleitewar [Prestige 1 (Schreiner)] - Hours: 0,6 Hrs - Divinium: 7	{8=1.0, 9=4.0, 11=2.61645493708633, 12=5.0, 13=0.6836435460532471, 15=1.0, 16=2.0, 17=2.0, 18=2.4132413241324135, 19=5.0, 20=0.5607560756075608, 21=0.4455445544554456, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 806=1.0}	
NEUTRAL	NEGATIVE	Chat even fast in slow mode 4Head	{8=2.0, 9=3.0, 10=1.0, 11=3.1319564033297205, 12=6.0, 13=0.6176158277260299, 14=0.3768328042386263, 16=4.0, 17=2.0, 18=2.864086408640864, 19=6.0, 21=0.42464246424642466, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 211=0.3995438975750499, 730=0.5537107049683129, 731=0.4766273012716814, 931=0.5537107049683129}	
NEUTRAL	NEGATIVE	thats my boy	{8=1.0, 11=0.6299729859097587, 12=1.0, 13=0.6299729859097587, 16=3.0, 18=1.4982498249824983, 19=3.0, 748=1.0}	
NEUTRAL	POSITIVE	Sneaky sub BigBrother	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 9=1.0, 10=1.0, 11=0.8830086324048043, 12=2.0, 14=0.3685745253277728, 15=1.0, 16=2.0, 18=1.7016701670167018, 19=3.0, 20=0.6434643464346435, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 45=1.0, 46=0.375, 47=1.0, 49=0.375, 461=0.6739160366960442, 1517=0.738807942217662}	
NEUTRAL	POSITIVE	How about Halo 1v1's.	{8=2.0, 9=1.0, 11=1.828974950070699, 12=3.0, 13=0.7386675616344901, 16=4.0, 18=2.0443044304430447, 19=4.0}	
NEUTRAL	NEGATIVE	just attack	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 10=1.0, 11=0.7151911618259545, 12=2.0, 13=0.6134344206825597, 14=0.1017567411433948, 16=1.0, 17=1.0, 18=0.951995199519952, 19=2.0, 21=0.44884488448844884, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 451=1.0}	
NEUTRAL	NEGATIVE	bende iyi işte	{8=2.0, 9=1.0, 11=1.8706624779238217, 12=3.0, 13=0.7166326468856771, 16=3.0, 18=1.5042504250425044, 19=3.0, 362=1.0}	
NEUTRAL	POSITIVE	TIMTHETATMAN and pick 1-1, instawin @shaffeR2369 Lol, Shroud impression is amazing!	{1=2.0, 4=1.5, 5=2.0, 6=0.9, 8=3.0, 9=2.0, 10=2.0, 11=4.055277100744401, 12=7.0, 13=0.8885489967374023, 14=0.40572852764955414, 15=2.0, 16=7.0, 18=4.6635663566356635, 19=9.0, 20=0.6156615661566157, 22=1.0, 24=2.0, 25=1.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.8999999999999999, 54=2.0, 55=0.6, 56=0.3, 61=0.6806079540943303, 190=0.732647809539843}	
NEUTRAL	NEGATIVE	The game is basically Candy Crush with Waifus	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=1.0, 11=2.697216613390406, 12=4.0, 13=0.8266861798995362, 16=7.0, 18=3.6011601160116014, 19=7.0, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 194=0.5197087711436199, 483=0.8543434866588429}	
NEUTRAL	NEGATIVE	Hangover	{10=1.0, 11=0.17053538515710537, 12=1.0, 14=0.17053538515710537, 16=1.0, 18=0.5032503250325033, 19=1.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2}	
NEUTRAL	POSITIVE	Sodium, atomic number 11, was first isolated by Humphry Davy in 1807. A chemical component of salt, he named it Na in honor of the saltiest region on earth, North America.	{1=1.0, 3=1.0, 4=1.1, 5=2.0, 6=0.7, 7=0.4, 8=9.0, 9=12.0, 10=3.0, 11=13.285298502946246, 12=24.0, 13=0.8349059458507788, 14=0.3002635386807661, 15=3.0, 16=23.0, 17=3.0, 18=14.573257325732577, 19=29.0, 20=0.6003600360036004, 21=0.31033103310331034, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=2.0, 53=1.2, 54=2.0, 55=0.6, 316=0.5170216655098308, 873=0.445045831550327, 1420=0.5170216655098308, 1504=0.5170216655098308}	
NEUTRAL	POSITIVE	<>^ where is my down arrow?	{8=1.0, 9=1.0, 11=1.1445941559334716, 12=2.0, 13=0.5971489406185182, 15=1.0, 16=4.0, 18=2.4456445644564457, 19=5.0, 20=0.5717571757175718, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	NEGATIVE	not really	{8=1.0, 10=1.0, 11=0.9959891503490925, 12=2.0, 13=0.6957256116683265, 14=0.3002635386807661, 16=1.0, 17=1.0, 18=0.8761876187618762, 19=2.0, 21=0.42464246424642466, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	NEGATIVE	@Reptain253 Now I will have the PC to be able to enable it	{8=5.0, 9=4.0, 11=5.234395374043367, 12=9.0, 13=0.740004511518126, 16=10.0, 17=2.0, 18=5.7564756475647565, 19=12.0, 21=0.41474147414741475, 29=3.0, 32=3.0, 33=3.0, 34=1.0, 385=0.7071067811865475, 492=0.7071067811865475}	
NEUTRAL	POSITIVE	When did you start playing rocket league?	{8=3.0, 9=1.0, 11=2.4098659198820407, 12=4.0, 13=0.7083743679748236, 15=2.0, 16=5.0, 18=3.6470647064706467, 19=7.0, 20=0.5675567556755676, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 141=0.42787153959556146, 604=0.4788984742519559, 1015=0.5000765656076109, 1244=0.5809523435647449}	
NEGATIVE	POSITIVE	guys im not kidding, this painting looks creepy as it is.....	{8=1.0, 9=2.0, 10=2.0, 11=2.234136787028836, 12=5.0, 13=0.7757610435911686, 14=0.17326430343810698, 15=1.0, 16=9.0, 17=1.0, 18=5.506250625062506, 19=11.0, 20=0.5612561256125613, 21=0.42464246424642466, 24=1.0, 26=1.0, 28=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 74=0.4036347420887775, 90=0.46992851388367934, 191=0.6052506188554382, 722=0.49991786844751973}	
NEGATIVE	POSITIVE	NICE FUCKING MONOLOGUE, I DONT REMEMBER ONE WORD EleGiggle	{1=1.0, 3=1.0, 4=0.9, 5=2.0, 6=0.8, 7=0.1, 8=5.0, 9=2.0, 11=4.403021616774045, 12=7.0, 13=0.7826658670642671, 15=2.0, 16=4.0, 17=2.0, 18=3.9833983398339834, 19=8.0, 20=0.5973597359735974, 21=0.41714171417141716, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 114=0.3640068729042619, 144=0.3233521544926118, 372=0.34050056560565745, 606=0.5044614707731087, 638=0.37153599354105415, 1610=0.5044614707731087}	
NEGATIVE	NEUTRAL	Go learn your history twitchtards MingLee	{8=3.0, 11=2.1168868324191092, 12=3.0, 13=0.7688837293749347, 15=1.0, 16=3.0, 18=2.026802680268027, 19=4.0, 20=0.5804580458045805, 30=1.0, 32=0.5, 33=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 246=0.738807942217662, 1002=0.6739160366960442}	
NEGATIVE	NEUTRAL	he didnt turn it off FeelsBadMan	{8=1.0, 9=2.0, 10=1.0, 11=1.9054616878579644, 12=4.0, 13=0.5763519424286273, 14=0.3002635386807661, 16=4.0, 17=1.0, 18=2.3551355135513554, 19=5.0, 21=0.4043404340434043, 502=0.6452040959487206, 903=0.7640102581582225}	
NEGATIVE	POSITIVE	Hey @isaacyyy hope your day is better than mine	{1=2.0, 4=1.4, 5=2.0, 6=0.7, 8=3.0, 9=1.0, 11=2.747828144170514, 12=4.0, 13=0.8555598959049721, 15=2.0, 16=6.0, 18=4.233323332333233, 19=8.0, 20=0.6062606260626062, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 209=0.43353145793750114, 227=0.5369353038515273, 689=0.48523338089451423, 1201=0.5369353038515273}	
NEGATIVE	POSITIVE	Nani hats you nani hates you nani hates yöu	{3=2.0, 4=0.4, 5=2.0, 7=0.2, 9=1.0, 11=0.5144231033742855, 12=1.0, 15=7.0, 17=3.0, 18=4.9475947594759475, 19=10.0, 20=0.5722572257225723, 21=0.29452945294529453, 24=2.0, 26=2.0, 28=0.0, 52=2.0, 53=0.2, 54=2.0, 56=0.1, 743=1.0}	
NEGATIVE	POSITIVE	SwiftRage LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.5284033077130454, 12=2.0, 13=0.9270894656051761, 15=2.0, 16=1.0, 18=1.7199719971997203, 19=3.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 45=1.0, 47=1.0, 49=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 105=0.4587267613132595, 106=0.5161190502040757, 1302=0.7233193516500792}	
NEGATIVE	POSITIVE	Women can buy dick to piss while standing	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=4.0, 9=1.0, 10=1.0, 11=3.3064091066643932, 12=6.0, 13=0.7647903519534324, 14=0.20216552870040772, 15=1.0, 16=7.0, 18=4.038603860386038, 19=8.0, 20=0.5606560656065607, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 459=0.5201516333324193, 622=0.6309966029136178, 1331=0.5755741181230186}	
NEGATIVE	NEUTRAL	Draskyl is uglier than my butthole	{16=4.0, 17=1.0, 18=2.3414341434143418, 19=5.0, 21=0.42384238423842385, 24=1.0, 26=1.0, 28=0.0, 771=1.0}	
NEGATIVE	NEUTRAL	DendiFace LIVING DendiFace NOOB DendiFace *** DendiFace	{8=1.0, 9=3.0, 11=2.426316455487272, 12=4.0, 13=0.8830471453644152, 15=1.0, 16=3.0, 17=1.0, 18=2.5212521252125217, 19=5.0, 20=0.5600560056005601, 21=0.4460446044604461, 43=4.0, 46=2.5, 47=4.0, 48=0.625, 327=0.2560879096800656, 611=0.9666534966138045}	
NEGATIVE	NEUTRAL	I know what you turned off FeelsBadMan	{8=1.0, 9=2.0, 10=1.0, 11=2.056393976573117, 12=4.0, 13=0.7648013556561783, 14=0.3002635386807661, 15=1.0, 16=5.0, 18=2.996999699969997, 19=6.0, 20=0.5675567556755676, 30=1.0, 32=0.5, 33=1.0, 502=1.0}	
NEGATIVE	NEUTRAL	Who tf is in the discussion besides cdew gorecki and sterge? @Cdewx	{8=1.0, 9=3.0, 11=2.220046545662616, 12=4.0, 13=0.6767772355397592, 15=1.0, 16=7.0, 18=4.15031503150315, 19=8.0, 20=0.5741574157415742, 30=1.0, 32=0.5, 33=1.0}	
NEGATIVE	POSITIVE	*** YOU	{15=1.0, 18=0.5675567556755676, 19=1.0, 20=0.5675567556755676}	
NEGATIVE	NEUTRAL	IMMA HATE U	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=1.0, 11=0.6021996401789202, 12=2.0, 14=0.09627689717589974, 15=1.0, 16=3.0, 17=1.0, 18=2.3401340134013404, 19=5.0, 20=0.5675567556755676, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 74=0.607175315440879, 655=0.7945678928318642}	
