ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	uh no bly is so good	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=1.0, 9=1.0, 10=1.0, 11=1.7381668931595486, 12=3.0, 13=0.911970378032208, 14=0.3117734117530549, 15=1.0, 16=3.0, 17=1.0, 18=2.4400440044004403, 19=5.0, 20=0.5824582458245825, 21=0.4173417341734174, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEUTRAL	dat warmup APM though... cohhOMy	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9651965196519653, 19=2.0, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	riven hype	{8=1.0, 11=0.5708665966097592, 12=1.0, 13=0.5708665966097592, 16=1.0, 18=0.5309530953095309, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 459=1.0}	
POSITIVE	NEUTRAL	Go navi so ez game	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=1.0, 11=2.8252997133535436, 12=4.0, 13=0.8542119423185902, 15=1.0, 16=3.0, 18=1.9911991199119912, 19=4.0, 20=0.5536553655365537, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 198=0.502787987915946, 215=0.6701093378432987, 230=0.5460381987944157}	
POSITIVE	NEUTRAL	its just a bunch of fluff	{8=3.0, 9=1.0, 11=2.4559329214280607, 12=4.0, 13=0.6767607299856402, 16=6.0, 18=3.031003100310031, 19=6.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
POSITIVE	NEGATIVE	MEGALUL	{678=1.0}	
POSITIVE	NEUTRAL	End of the giveaway,stop typing #loseinarow and wait for the next game :D	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=5.0, 11=3.871889390779998, 12=7.0, 13=0.7606694652750652, 15=3.0, 16=10.0, 18=6.800580058005801, 19=13.0, 20=0.6378637863786379, 31=1.0, 33=1.0, 35=0.0, 198=0.3776043980676406, 597=0.576670343484178, 609=0.5032662657766709, 893=0.521142302290862}	
POSITIVE	NEUTRAL	Alright guys I gotta go now bye chris :D	{8=4.0, 9=2.0, 11=3.7432451019768154, 12=6.0, 13=0.8335689959671431, 15=1.0, 16=10.0, 18=5.521652165216522, 19=11.0, 20=0.628062806280628, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 646=0.6282081365862122, 764=0.7780453310231217}	
POSITIVE	NEUTRAL	baguette baguette baguette YEAH	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=4.0, 11=2.057692413497142, 12=4.0, 16=4.0, 18=1.9858985898589863, 19=4.0, 30=1.0, 32=0.5, 33=1.0, 89=1.0}	
POSITIVE	NEGATIVE	next level shit :D	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=1.0, 9=1.0, 10=1.0, 11=1.4923716830713538, 12=3.0, 13=0.6135004428990356, 14=0.36444813679803256, 15=1.0, 16=2.0, 17=1.0, 18=2.05030503050305, 19=4.0, 20=0.628062806280628, 21=0.4133413341334134, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 155=0.6282081365862122, 756=0.7780453310231217}	
POSITIVE	NEUTRAL	@samdadude you can do it, you just have to believe and never give up	{8=6.0, 9=2.0, 10=1.0, 11=5.539302475282934, 12=9.0, 13=0.8899739762430059, 14=0.29866249993122684, 15=2.0, 16=10.0, 17=1.0, 18=6.5340534053405355, 19=13.0, 20=0.5675567556755676, 21=0.4464446444644464, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 1411=1.0}	
POSITIVE	NEUTRAL	paddie is still better than most of the NA roamers	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.6410592164263273, 12=5.0, 13=0.6926115637912157, 14=0.3002635386807661, 16=7.0, 17=2.0, 18=4.431343134313432, 19=9.0, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 522=1.0}	
POSITIVE	NEGATIVE	dun dunnn dunnnnnnnnn	{17=3.0, 18=1.3195319531953196, 19=3.0, 21=0.43984398439843986, 211=1.0}	
POSITIVE	NEGATIVE	ok:((((	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.527952795279528, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 957=1.0}	
POSITIVE	NEGATIVE	Oh dayum	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.4790479047904791, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 416=1.0}	
POSITIVE	NEUTRAL	@Megasnoop, I got my first phone yesterday! :D	{8=2.0, 9=2.0, 11=2.528139218847142, 12=4.0, 13=0.8349059458507788, 15=1.0, 16=5.0, 17=1.0, 18=3.474947494749475, 19=7.0, 20=0.628062806280628, 21=0.42284228422842285, 1316=1.0}	
POSITIVE	NEGATIVE	(=^-ω-^=)//	{15=1.0, 18=0.6722672267226723, 19=1.0, 20=0.6722672267226723}	
POSITIVE	NEGATIVE	I love inferno but I always get bad matches on it. I can't carry hard enough on it.	{1=1.0, 3=2.0, 4=1.4, 5=3.0, 6=0.8, 7=0.2, 8=7.0, 9=8.0, 10=3.0, 11=9.712132132462575, 12=18.0, 13=0.9270894656051761, 14=0.27229212630050015, 15=1.0, 16=16.0, 17=2.0, 18=9.311031103110311, 19=19.0, 20=0.6082608260826083, 21=0.37023702370237027, 22=2.0, 24=2.0, 25=2.0, 26=4.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=2.0, 32=1.5, 33=4.0, 34=1.0, 35=0.0, 50=1.0, 52=1.0, 53=1.1, 54=2.0, 55=0.8, 56=0.3, 167=0.4185567045365601, 217=0.6050924464047498, 319=0.6772543217960367}	
NEUTRAL	POSITIVE	under the geneva convetions he cant sentence you	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=4.0, 11=2.083154981651326, 12=4.0, 15=1.0, 16=5.0, 17=1.0, 18=3.494449444944495, 19=7.0, 20=0.5675567556755676, 21=0.4255425542554256, 153=1.0}	
NEUTRAL	POSITIVE	Who is loyal in here	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=3.0, 11=2.375429832138515, 12=4.0, 13=0.8321605220156584, 15=1.0, 16=4.0, 18=2.5707570757075704, 19=5.0, 20=0.5632563256325633, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	u win this round Kappa	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 11=2.026100782913451, 12=3.0, 13=0.7854057890480147, 15=1.0, 16=4.0, 18=2.6127612761276127, 19=5.0, 20=0.5675567556755676, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 86=0.39409688232725787, 860=0.6498798532574831, 913=0.6498798532574831, 1723=1.0}	
NEUTRAL	NEGATIVE	It makes me do the df.hp move instead when he cross ups	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=6.0, 10=1.0, 11=4.371154893621704, 12=9.0, 13=0.6066011212773099, 14=0.16226060069213294, 16=12.0, 17=2.0, 18=6.714871487148715, 19=14.0, 21=0.39793979397939794, 24=2.0, 26=2.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 58=0.47675073351389996, 377=0.4321440257350326, 420=0.47675073351389996, 1431=0.5988898205925997}	
NEUTRAL	POSITIVE	once*	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.557955795579558, 19=1.0, 20=0.557955795579558}	
NEUTRAL	POSITIVE	oh ok	{9=2.0, 11=1.028846206748571, 12=2.0, 16=2.0, 18=1.007000700070007, 19=2.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 416=0.6138430893788968, 957=0.7894280598140476}	
NEUTRAL	POSITIVE	@moonmoon_ow describe your Sex life	{8=3.0, 11=2.136170821481429, 12=3.0, 13=0.7524056845128386, 15=2.0, 16=2.0, 18=2.175217521752175, 19=4.0, 20=0.5804580458045805, 341=1.0}	
NEUTRAL	NEGATIVE	@trausi whats up	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.980998099809981, 19=2.0, 1007=1.0}	
NEUTRAL	POSITIVE	I think you get unstoppable instead of invulnerability on Anub. But im not sure	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=5.0, 9=4.0, 10=1.0, 11=5.680997155542841, 12=10.0, 13=0.7455448758507238, 14=0.3002635386807661, 15=3.0, 16=7.0, 17=2.0, 18=5.935693569356937, 19=12.0, 20=0.5676567656765678, 21=0.42464246424642466, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 100=1.0}	
NEUTRAL	NEGATIVE	oops	{16=1.0, 18=0.5090509050905091, 19=1.0, 1246=1.0}	
NEUTRAL	POSITIVE	Jones' mortal enemy	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 10=2.0, 11=1.1227132930231023, 12=3.0, 13=0.5602205142030293, 14=0.13202242554619634, 15=1.0, 16=2.0, 18=1.6002600260026003, 19=3.0, 20=0.5515551555155516, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 865=1.0}	
NEUTRAL	POSITIVE	Can you resist the borg?	{8=1.0, 10=1.0, 11=1.0783188542944702, 12=2.0, 13=0.7083688661234506, 14=0.3699499881710196, 15=2.0, 16=3.0, 18=2.711971197119712, 19=5.0, 20=0.5765576557655766}	
NEUTRAL	POSITIVE	half 10 in England m9	{9=5.0, 11=2.5558300368073863, 12=5.0, 16=5.0, 18=2.4105410541054106, 19=5.0, 541=0.738807942217662, 1146=0.6739160366960442}	
NEUTRAL	NEGATIVE	looks like la paz and la dormida is about 20 km if i use the scale on my google map	{1=2.0, 4=1.4, 5=2.0, 6=0.7, 8=5.0, 9=8.0, 11=7.624179536414004, 12=13.0, 13=0.8968347849051207, 16=19.0, 17=1.0, 18=10.030203020302032, 19=20.0, 21=0.42014201420142017, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 405=0.753430916665723, 833=0.6575270745849546}	
NEUTRAL	NEGATIVE	u missed everything novaKappa	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 10=1.0, 11=0.3304797064212108, 12=1.0, 14=0.3304797064212108, 15=1.0, 16=1.0, 17=1.0, 18=1.4396439643964398, 19=3.0, 20=0.5675567556755676, 21=0.38243824382438246, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 71=1.0}	
NEUTRAL	NEGATIVE	she looks chinese	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=3.0, 18=1.478947894789479, 19=3.0, 833=1.0}	
NEUTRAL	POSITIVE	!charfull King Blessed	{8=2.0, 11=1.5103187222500372, 12=2.0, 13=0.8583163234428385, 15=1.0, 16=1.0, 18=1.251925192519252, 19=2.0, 20=0.7205720572057207, 1540=1.0}	
NEUTRAL	NEGATIVE	42 is 24 backwards	{9=3.0, 11=1.5432693101228567, 12=3.0, 15=1.0, 16=3.0, 18=2.014901490149015, 19=4.0, 20=0.5590559055905591}	
NEUTRAL	POSITIVE	personally, i would do kuda dead wire, and haymaker blast furnace	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=4.0, 10=3.0, 11=3.6126531577875958, 12=8.0, 13=0.5708390873528943, 14=0.10452967423538027, 15=2.0, 16=6.0, 17=1.0, 18=4.476347634763477, 19=9.0, 20=0.5854585458545855, 21=0.3928392839283929, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=2.0, 32=0.5, 33=3.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 467=0.47960039864095455, 1228=0.620477017150288, 1641=0.620477017150288}	
NEUTRAL	NEGATIVE	Froggen we want stream :S	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.427807457209351, 12=2.0, 13=0.7757940546994064, 16=3.0, 17=1.0, 18=1.85988598859886, 19=4.0, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 38=1.0, 40=1.0, 42=0.0, 45=1.0, 47=1.0, 49=0.0, 150=1.0}	
NEUTRAL	POSITIVE	Did anyone else here Leah say Holy (s-word) after the 2k tip?	{8=4.0, 9=3.0, 11=4.2213834955462515, 12=7.0, 13=0.7578965321830797, 15=2.0, 16=11.0, 18=6.660066006600659, 19=13.0, 20=0.5864586458645865, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 1021=0.6739160366960442, 1423=0.738807942217662}	
NEUTRAL	POSITIVE	@NKslive, why did you change acc btw? didn't even know it was you LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=5.0, 11=6.587790291433068, 12=11.0, 13=0.9270894656051761, 15=4.0, 16=11.0, 17=3.0, 18=9.046504650465048, 19=18.0, 20=0.6082608260826083, 21=0.37173717371737175, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 167=0.3163555023220489, 375=0.3587675641234675, 1405=0.6209690133506975, 1624=0.6209690133506975}	
NEUTRAL	NEGATIVE	Is too young cousins with the megas	{8=1.0, 9=1.0, 11=1.2117827649003892, 12=2.0, 13=0.6946472487992209, 16=6.0, 18=3.0469046904690473, 19=6.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	ANELE or KappaPride	{9=2.0, 11=1.028846206748571, 12=2.0, 16=1.0, 18=0.5155515551555155, 19=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 872=1.0}	
NEUTRAL	POSITIVE	@NotThatAnt beat ya to that punchline :P	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 10=1.0, 11=0.9435620086158993, 12=2.0, 14=0.42913890524161385, 16=6.0, 18=3.1336133613361334, 19=6.0, 30=1.0, 32=0.5, 33=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 89=0.5490040543622475, 736=0.8358196864717977}	
NEUTRAL	POSITIVE	SUBSCRIBE to Ampy on Gamewisp for subscriber-only perks! There are two tiers to choose from, but remember Tier 2 includes all benefits from the previous tier! bit.ly/AmpyGamewisp	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=9.0, 9=8.0, 11=10.002013677602516, 12=17.0, 13=0.9270894656051761, 15=6.0, 16=20.0, 17=1.0, 18=13.988798879887993, 19=27.0, 20=0.6339633963396339, 21=0.44904490449044904, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 32=3.0, 33=3.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 167=0.1962133982686218, 448=0.33152721971739024, 628=0.7702881058475685, 964=0.33152721971739024, 1290=0.38514405292378423}	
NEUTRAL	NEGATIVE	@troydangaming it was me	{9=2.0, 11=1.028846206748571, 12=2.0, 16=3.0, 18=1.458145814581458, 19=3.0}	
NEUTRAL	NEGATIVE	Another what	{9=1.0, 11=0.47042479794450837, 12=1.0, 16=2.0, 18=0.9872987298729873, 19=2.0}	
NEUTRAL	POSITIVE	Make it rain katcoin on chat :). For every donation $1 and up, every person in chat will get 3 katcoin.	{8=11.0, 9=5.0, 11=9.588489026557438, 12=16.0, 13=0.789537679429128, 15=1.0, 16=16.0, 17=1.0, 18=9.06020602060206, 19=18.0, 20=0.5901590159015903, 21=0.4024402440244025, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 136=0.8169260146139562, 527=0.5767424786219223}	
NEUTRAL	NEGATIVE	Keepo	{43=1.0, 46=0.625, 47=1.0, 48=0.625, 877=1.0}	
NEUTRAL	NEGATIVE	helooo	{15=1.0, 18=0.6146614661466148, 19=1.0, 20=0.6146614661466148}	
NEUTRAL	POSITIVE	how do u get a vacum like that u are ti champion	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=4.0, 9=3.0, 11=4.486187602128116, 12=7.0, 13=0.8500525426806121, 15=4.0, 16=8.0, 18=6.27822782278228, 19=12.0, 20=0.5675567556755676, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	and you sure you arent a little Russian? @jleogrande	{8=2.0, 9=2.0, 11=2.431185593952365, 12=4.0, 13=0.7400100133694989, 15=3.0, 16=4.0, 17=1.0, 18=4.198019801980198, 19=8.0, 20=0.5675567556755676, 21=0.44454445444544455, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 78=0.6360768909267054, 338=0.7716256792182438}	
NEUTRAL	POSITIVE	"ON POINT" in roshan pit Kappa	{8=3.0, 9=1.0, 10=1.0, 11=2.6115307801075067, 12=5.0, 13=0.6038281881853245, 14=0.356217367144044, 15=1.0, 16=5.0, 18=3.19001900190019, 19=6.0, 20=0.683968396839684, 30=1.0, 32=0.5, 33=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 86=1.0, 1723=1.0}	
NEUTRAL	POSITIVE	Kappa EVERYONE TYPE /SHRUG Kappa	{8=3.0, 9=1.0, 11=2.342440731306085, 12=4.0, 13=0.6602551758666793, 15=2.0, 16=3.0, 18=2.6824682468246825, 19=5.0, 20=0.5598559855985599, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 43=2.0, 46=1.25, 47=2.0, 48=0.625, 86=0.77155584816314, 328=0.6361615935949432, 1723=1.0}	
NEUTRAL	NEGATIVE	whos mega and fat mega parents	{10=1.0, 11=0.2035354896922815, 12=1.0, 14=0.2035354896922815, 16=6.0, 18=2.9081908190819084, 19=6.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 160=0.7071067811865476, 1305=0.7071067811865476}	
NEUTRAL	NEGATIVE	Drop	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=1.0, 11=0.4085014607415396, 12=1.0, 14=0.4085014607415396, 16=1.0, 18=0.46124612461246134, 19=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 857=1.0}	
NEUTRAL	POSITIVE	There's another boss	{9=4.0, 11=1.9806609924239509, 12=4.0, 16=4.0, 18=1.9675967596759674, 19=4.0, 735=1.0}	
NEUTRAL	NEGATIVE	salut	{15=1.0, 18=0.6994699469946996, 19=1.0, 20=0.6994699469946996}	
NEUTRAL	POSITIVE	Jk	{8=1.0, 11=0.6134344206825597, 12=1.0, 13=0.6134344206825597, 16=2.0, 18=1.0336033603360337, 19=2.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 407=1.0}	
NEUTRAL	NEGATIVE	sorry about earlier aish, a mate called over	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=4.0, 11=3.4444450557612636, 12=6.0, 13=0.8143070143103154, 15=1.0, 16=5.0, 17=2.0, 18=3.680268026802681, 19=8.0, 20=0.5714571457145715, 21=0.29692969296929694, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 50=1.0, 52=1.0, 53=1.0, 54=2.0, 55=0.7, 56=0.3, 301=0.46145862385496, 450=0.559796039036151, 931=0.5106273314455555, 939=0.46145862385496}	
