ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	FeelsBirthdayMan	{186=1.0}	
POSITIVE	NEGATIVE	THAT WAS SO SICK	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6560847725259551, 12=2.0, 14=0.14166166915166956, 16=3.0, 17=1.0, 18=1.7354735473547354, 19=4.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 236=1.0}	
POSITIVE	NEGATIVE	VIXING FeelsBirthdayMan	{186=1.0}	
POSITIVE	NEUTRAL	so you're right on the money lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=3.0, 10=1.0, 11=4.854030381223283, 12=8.0, 13=0.8335689959671431, 14=0.4405497449891889, 15=2.0, 16=8.0, 18=5.0807080708070815, 19=10.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 112=0.4210278929820472, 210=0.4757918980177692, 283=0.5086379831486367, 699=0.5810722719337359}	
POSITIVE	NEGATIVE	that wall into meteor was sick!	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=2.0, 10=1.0, 11=1.1925427906490538, 12=3.0, 14=0.14166166915166956, 16=5.0, 17=1.0, 18=2.787078707870787, 19=6.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 236=1.0}	
POSITIVE	NEGATIVE	DAT WARD 4Head	{10=1.0, 11=0.43599971390372866, 12=1.0, 14=0.43599971390372866, 16=2.0, 18=0.9796979697969798, 19=2.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEGATIVE	LOOL	{15=1.0, 18=0.5664566456645665, 19=1.0, 20=0.5664566456645665}	
POSITIVE	NEUTRAL	wb ani	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=2.0, 11=1.8225102747074393, 12=3.0, 13=0.8266916817509092, 15=2.0, 16=1.0, 18=1.7699769976997701, 19=3.0, 20=0.72987298729873, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 461=1.0}	
POSITIVE	NEGATIVE	rekt	{43=1.0, 46=1.0, 47=1.0, 48=1.0, 131=1.0}	
POSITIVE	NEUTRAL	blowing up them cheeks, guess the fight is intense :P	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.6, 7=0.4, 8=1.0, 9=3.0, 10=1.0, 11=2.485516376260612, 12=5.0, 13=0.6038667011449353, 14=0.3135890227061407, 16=10.0, 18=4.944094409440944, 19=10.0, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 273=0.6234186874425123, 654=0.5366310672557122, 706=0.5686617956250012}	
NEUTRAL	POSITIVE	hi	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6246624662466247, 19=1.0, 20=0.6246624662466247, 747=1.0}	
NEUTRAL	POSITIVE	Mhhmm. useful or not I wonder	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.8779524309930298, 12=5.0, 13=0.8032923078615954, 14=0.3002635386807661, 15=1.0, 16=3.0, 17=1.0, 18=2.5040504050405037, 19=5.0, 20=0.6024602460246025, 21=0.42464246424642466, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 813=1.0}	
NEUTRAL	POSITIVE	100% insane	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6918082934907598, 12=2.0, 14=0.17738519011647425, 15=1.0, 16=1.0, 18=1.1040104010401042, 19=2.0, 20=0.6228622862286229, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 529=1.0}	
NEUTRAL	POSITIVE	Stronghold	{8=1.0, 11=0.5749599740312616, 12=1.0, 13=0.5749599740312616}	
NEUTRAL	POSITIVE	"Swain carry"	{8=1.0, 9=1.0, 11=1.1210077190974763, 12=2.0, 13=0.6065846157231909, 16=1.0, 18=0.5061506150615062, 19=1.0, 1023=1.0}	
NEUTRAL	POSITIVE	How was the birthday pizza ? Kappa	{8=3.0, 11=2.218676584670742, 12=3.0, 13=0.91193736692397, 15=1.0, 16=5.0, 18=3.1542154215421543, 19=6.0, 20=0.6085608560856086, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 398=0.36216367273564837, 974=0.6591044963246064, 1262=0.6591044963246064, 1750=1.0}	
NEUTRAL	NEGATIVE	what	{16=1.0, 18=0.5084508450845084, 19=1.0}	
NEUTRAL	POSITIVE	Look at him backpedal!	{8=1.0, 9=2.0, 11=1.6768267522021163, 12=3.0, 13=0.645125084590965, 15=1.0, 16=2.0, 18=1.5052505250525052, 19=3.0, 20=0.550955095509551, 30=1.0, 32=0.5, 33=1.0, 600=1.0}	
NEUTRAL	POSITIVE	I want to see you do this with only rare pets on everyone ;)	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=6.0, 9=1.0, 11=4.20187393057764, 12=7.0, 13=0.689128891872115, 15=3.0, 16=10.0, 17=1.0, 18=7.066106610661068, 19=14.0, 20=0.5706570657065707, 21=0.41614161416141615, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0}	
NEUTRAL	POSITIVE	Bye bros	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=1.0112011201120112, 19=2.0, 306=1.0}	
NEUTRAL	POSITIVE	@breezypeazy with a squad on Mics it's heaps fun bro	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=4.0, 9=4.0, 11=4.858453869727163, 12=8.0, 13=0.9779980963594249, 15=1.0, 16=8.0, 17=1.0, 18=4.910791079107911, 19=10.0, 20=0.563956395639564, 21=0.31033103310331034, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 85=0.5930206189934117, 125=0.8051872735262714}	
NEUTRAL	POSITIVE	yeah huskarls are the best infantry vs hc, but not very good either	{1=3.0, 4=2.2, 5=3.0, 6=0.8, 8=3.0, 9=5.0, 10=2.0, 11=5.311465308076168, 12=10.0, 13=0.911970378032208, 14=0.3002635386807661, 15=2.0, 16=8.0, 17=2.0, 18=6.107310731073109, 19=12.0, 20=0.5824582458245825, 21=0.42464246424642466, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=2.0, 32=3.0, 33=4.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 183=1.0}	
NEUTRAL	POSITIVE	survival mode is the best way to play, but the no fast travel is too time consuming	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=6.0, 9=5.0, 10=1.0, 11=7.2637972677806095, 12=12.0, 13=0.911970378032208, 14=0.3117734117530549, 15=1.0, 16=14.0, 17=2.0, 18=8.383938393839387, 19=17.0, 20=0.5786578657865787, 21=0.4173417341734174, 22=3.0, 25=3.0, 26=3.0, 27=1.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 135=0.4045769934741017, 298=0.5544599445613428, 424=0.3992628451371565, 1586=0.6078493289635782}	
NEUTRAL	NEGATIVE	GOT	{16=1.0, 18=0.4876487648764877, 19=1.0}	
NEUTRAL	NEGATIVE	Brutal blue drags drop them	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=1.0, 10=2.0, 11=1.3823126482061214, 12=3.0, 13=0.7248964276479035, 14=0.24891475981667835, 16=3.0, 17=2.0, 18=2.362736273627363, 19=5.0, 21=0.42524252425242526, 24=2.0, 26=2.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=2.0, 53=0.5, 54=2.0, 56=0.2, 1145=0.6739160366960442, 1309=0.738807942217662}	
NEUTRAL	NEGATIVE	ill watch you until i fall asleep. im tired as fook.	{3=2.0, 4=0.6, 5=2.0, 7=0.3, 8=2.0, 9=2.0, 10=3.0, 11=3.33176713964249, 12=7.0, 13=0.7207810428209093, 14=0.2713017930533625, 15=1.0, 16=6.0, 17=4.0, 18=5.129812981298129, 19=11.0, 20=0.5675567556755676, 21=0.39793979397939794, 24=3.0, 26=3.0, 28=0.0, 31=3.0, 33=3.0, 35=0.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 122=0.4161188349036248, 150=0.4604527006456173, 434=0.5702776723668633, 541=0.5381559273170182}	
NEUTRAL	POSITIVE	no one will res now there's no ticket bleed	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=4.0, 9=3.0, 10=3.0, 11=4.659826031459587, 12=10.0, 13=0.6643485532881815, 14=0.16642000033011115, 16=6.0, 17=4.0, 18=4.7013701370137015, 19=10.0, 21=0.37383738373837383, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 208=1.0}	
NEUTRAL	POSITIVE	Take care everyone retroHEY	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=1.0, 11=1.3671825569304072, 12=2.0, 13=0.8775673013969201, 15=1.0, 16=2.0, 18=1.5790579057905791, 19=3.0, 20=0.5591559155915592, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 279=1.0}	
NEUTRAL	POSITIVE	Yeah	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.5313531353135313, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 183=1.0}	
NEUTRAL	POSITIVE	play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser play geoguesser	{8=11.0, 11=9.51682741242428, 12=11.0, 13=0.8651661284022074, 16=11.0, 18=5.496149614961496, 19=11.0, 50=11.0, 53=6.599999999999999, 54=11.0, 55=0.6, 135=1.0}	
NEUTRAL	POSITIVE	Anyone one know the price of the new twitch tactical backpack? PogChamp	{8=4.0, 9=2.0, 10=1.0, 11=4.4112028697656775, 12=7.0, 13=0.8830471453644152, 14=0.4126388529740258, 15=1.0, 16=9.0, 17=1.0, 18=5.565756575657566, 19=11.0, 20=0.5600560056005601, 21=0.44614461446144615, 30=1.0, 32=0.5, 33=1.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 126=0.5880673363549765, 280=0.6831735792582022, 327=0.43295573505371154}	
NEUTRAL	POSITIVE	Have you seen chef	{8=2.0, 11=1.3053362456466604, 12=2.0, 13=0.6726013303476621, 15=1.0, 16=2.0, 18=1.5942594259425944, 19=3.0, 20=0.5675567556755676}	
NEUTRAL	POSITIVE	ill pay u a car ear to tutor me in any subject u want PogChamp	{1=1.0, 3=2.0, 4=1.2999999999999998, 5=3.0, 6=0.6, 7=0.3, 8=6.0, 9=4.0, 10=1.0, 11=6.256738392469067, 12=11.0, 13=0.7386235468235062, 14=0.2713017930533625, 15=3.0, 16=8.0, 17=3.0, 18=6.805580558055807, 19=14.0, 20=0.5675567556755676, 21=0.3936393639363937, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 227=0.5288805474834645, 327=0.3674479194000742, 541=0.4990905575692925, 721=0.5798068716109877}	
NEUTRAL	NEGATIVE	Blink is one of the first spells you get...... *Mage main is triggered*	{8=4.0, 9=1.0, 11=3.2640448510923927, 12=5.0, 13=0.8349059458507788, 15=2.0, 16=10.0, 17=1.0, 18=6.620862086208623, 19=13.0, 20=0.6046604660466046, 21=0.44204420442044207, 185=0.46597085696162843, 1042=0.5108395574810959, 1229=0.5108395574810959, 1747=0.5108395574810959}	
NEUTRAL	POSITIVE	Current Time: 03:40 PM • Next Tourny: 4:00 - 5:00 PM	{8=2.0, 9=6.0, 11=4.27087264864627, 12=8.0, 13=0.5970003906314476, 15=1.0, 16=11.0, 17=1.0, 18=6.524152415241525, 19=13.0, 20=0.6164616461646165, 21=0.4301430143014302, 424=1.0}	
NEUTRAL	POSITIVE	Y did u spin to left GG	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=3.0, 11=3.202127015740797, 12=5.0, 13=0.911970378032208, 15=2.0, 16=4.0, 17=2.0, 18=3.988098809880988, 19=8.0, 20=0.5824582458245825, 21=0.4013401340134014, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 138=0.563496972424349, 269=0.826118128398471}	
NEUTRAL	POSITIVE	im pretty sure that song is 3mins long but oh well	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=4.477357130674473, 12=7.0, 13=0.8858145766050277, 14=0.4375952508018949, 15=3.0, 16=6.0, 17=1.0, 18=5.10931093109311, 19=10.0, 20=0.6023602360236024, 21=0.44904490449044904, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 30=1.0, 31=1.0, 32=3.5, 33=5.0, 34=1.0, 35=0.0, 50=3.0, 53=2.0, 54=3.0, 55=0.8, 122=0.4413434097060753, 132=0.4250295860352066, 831=0.5466059442109867, 1215=0.5707782296627754}	
NEUTRAL	NEGATIVE	KappaPride	{43=1.0, 46=0.625, 47=1.0, 48=0.625, 513=1.0}	
NEUTRAL	NEGATIVE	@SirDouchiebagie, it's to keep the body from rejecting the metal mechanics that keep augs' bodies from failing	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 8=4.0, 9=3.0, 10=1.0, 11=4.682598194292381, 12=8.0, 13=0.6960337153452137, 14=0.44322914660783364, 16=11.0, 17=5.0, 18=7.540454045404542, 19=16.0, 21=0.29692969296929694, 24=2.0, 26=2.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 1521=1.0}	
NEUTRAL	NEGATIVE	SOL OMGScoots	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7524166882155847, 12=1.0, 13=0.7524166882155847, 15=1.0, 16=1.0, 17=1.0, 18=1.3538353835383539, 19=3.0, 20=0.5626562656265627, 21=0.33543354335433545, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 648=0.7071067811865475, 885=0.7071067811865475}	
NEUTRAL	POSITIVE	Rolled 66. xlucbob won 2 dragoncoins and now has 3713 dragoncoins	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=3.0, 11=2.678163702085752, 12=5.0, 13=0.5840600362021822, 15=1.0, 16=5.0, 17=1.0, 18=3.4708470847084705, 19=7.0, 20=0.5568556855685569, 21=0.44894489448944896, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 1320=0.738807942217662, 1381=0.6739160366960442}	
NEUTRAL	NEGATIVE	under the geneva convetions he cant sentence you	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=4.0, 11=2.083154981651326, 12=4.0, 15=1.0, 16=5.0, 17=1.0, 18=3.494449444944495, 19=7.0, 20=0.5675567556755676, 21=0.4255425542554256, 547=1.0}	
NEUTRAL	NEGATIVE	throw in windmill pitchers and you've got a nice day out by the sounds of it Kappa	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=5.0, 11=5.890799253948955, 12=10.0, 13=0.7826658670642671, 15=4.0, 16=14.0, 18=9.31933193319332, 19=18.0, 20=0.5973597359735974, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 117=0.46958261247272676, 202=0.5241551112054503, 398=0.3822722591275716, 1400=0.598850156017341, 1750=1.0}	
NEUTRAL	NEGATIVE	lonelypillow --> The song VIXX – Love Me Do Lyrics (color coded) {han|rom|eng} has been added to the queue.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=7.0, 9=2.0, 11=5.870789020505401, 12=9.0, 13=0.9270894656051761, 15=6.0, 16=11.0, 17=3.0, 18=10.339133913391342, 19=20.0, 20=0.654865486548655, 21=0.4295429542954296, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 58=0.26597331836009064, 254=0.444687980187164, 1215=0.444687980187164, 1485=0.5166059399942293, 1745=0.5166059399942293}	
NEUTRAL	POSITIVE	check it please	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=1.0, 11=1.8943149369762928, 12=3.0, 13=0.7276528551857702, 15=1.0, 16=2.0, 18=1.6117611761176116, 19=3.0, 20=0.6086608660866086, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 862=0.691648173870889, 904=0.7222345904074828}	
NEUTRAL	POSITIVE	anyone clip i missed it	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 9=2.0, 10=1.0, 11=1.9232711807523235, 12=4.0, 13=0.5639452675825415, 14=0.3304797064212108, 15=1.0, 16=3.0, 17=1.0, 18=2.3778377837783777, 19=5.0, 20=0.5593559355935595, 21=0.38243824382438246, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 968=1.0}	
NEUTRAL	POSITIVE	Yeah not with me	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=2.0, 10=1.0, 11=1.3291097454293372, 12=3.0, 14=0.3002635386807661, 16=3.0, 17=1.0, 18=1.9699969996999702, 19=4.0, 21=0.42464246424642466, 30=1.0, 32=0.5, 33=1.0, 183=1.0}	
NEUTRAL	POSITIVE	vod review	{9=1.0, 11=0.5268242763689982, 12=1.0, 15=1.0, 18=0.5654565456545655, 19=1.0, 20=0.5654565456545655}	
NEUTRAL	POSITIVE	Finally	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.5685568556855686, 19=1.0, 20=0.5685568556855686, 30=1.0, 32=0.5, 33=1.0}	
NEGATIVE	POSITIVE	why do people think that excessively spamming pinging helps	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.7, 7=0.3, 8=3.0, 9=2.0, 11=2.9223523715730346, 12=5.0, 13=0.7455448758507238, 15=1.0, 16=6.0, 17=2.0, 18=4.360936093609361, 19=9.0, 20=0.5902590259025903, 21=0.36623662366236626, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 507=0.47960039864095455, 663=0.620477017150288, 1283=0.620477017150288}	
NEGATIVE	POSITIVE	tennis meme FailFish	{8=1.0, 9=1.0, 11=1.0838702223298142, 12=2.0, 13=0.5694471189555286, 15=1.0, 16=1.0, 18=1.057105710571057, 19=2.0, 20=0.555955595559556, 45=1.0, 47=1.0, 49=0.0, 303=0.577958059757152, 1267=0.8160664685929377}	
NEGATIVE	POSITIVE	thats why you cast *** monkey	{8=2.0, 9=1.0, 11=1.6918743157072358, 12=3.0, 13=0.6272385657773841, 15=1.0, 16=3.0, 17=1.0, 18=2.542454245424543, 19=5.0, 20=0.5675567556755676, 21=0.4013401340134014, 725=1.0}	
NEGATIVE	NEUTRAL	<--- 3 k .-. sad is my life	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=1.0, 10=1.0, 11=1.976787689057368, 12=4.0, 13=0.745511864742486, 14=0.11553887883272726, 16=5.0, 17=1.0, 18=2.6937693769376936, 19=6.0, 21=0.22642264226422643, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 50=1.0, 52=1.0, 53=0.7, 54=2.0, 55=0.6, 56=0.1, 137=0.5366310672557122, 349=0.5686617956250012, 992=0.6234186874425123}	
NEGATIVE	POSITIVE	but you're our dick @moonmoon_ow KappaPride	{8=2.0, 9=1.0, 11=1.7427499353532467, 12=3.0, 13=0.672628839604527, 15=1.0, 16=3.0, 17=1.0, 18=2.5354535453545357, 19=5.0, 20=0.5675567556755676, 21=0.44904490449044904, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 86=0.5668971617367361, 283=0.5292148580847549, 513=0.6313154853139321}	
NEGATIVE	NEUTRAL	I'm on the bus right now and the streets are flooding. Kill me	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=4.0, 9=5.0, 10=1.0, 11=5.225003713749678, 12=10.0, 13=0.8335689959671431, 14=0.07565045637857143, 16=12.0, 17=2.0, 18=6.771477147714772, 19=14.0, 21=0.43284328432843283, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1025=1.0}	
