ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	If you like the stream, make sure to hit that follow button ❤ If you want to support Maren more - subscribe to her SeemsGood	{1=3.0, 4=1.9999999999999998, 5=3.0, 6=0.7, 8=8.0, 9=2.0, 10=1.0, 11=6.984715856885843, 12=11.0, 13=0.8500525426806121, 14=0.3699719955765115, 15=5.0, 16=15.0, 17=1.0, 18=10.850885088508853, 19=21.0, 20=0.6339633963396339, 21=0.41614161416141615, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=5.0, 32=5.0, 33=5.0, 34=1.0, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 50=3.0, 53=1.9999999999999998, 54=3.0, 55=0.7, 308=0.2895233869941478, 462=0.4256889751854877, 464=0.4017114053208173, 935=0.46667890160831016, 1037=0.37150323983979283, 1533=0.46667890160831016}	
POSITIVE	NEUTRAL	O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype	{8=6.0, 9=44.0, 11=26.670400589798458, 12=50.0, 13=0.6106394801850823, 15=12.0, 16=62.0, 17=2.0, 18=38.816081608160836, 19=76.0, 20=0.5741574157415742, 21=0.42914291429142915, 30=8.0, 32=4.0, 33=8.0, 59=0.6373855820671273, 346=0.7705450147609479}	
POSITIVE	NEGATIVE	Billy is like "awwww yissss human!"	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=1.0, 11=2.065714112798957, 12=3.0, 13=0.8500525426806121, 15=1.0, 16=4.0, 17=1.0, 18=2.993699369936994, 19=6.0, 20=0.5543554355435544, 21=0.44354435443544354, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
POSITIVE	NEGATIVE	i didnt wrung :D	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=1.0, 17=1.0, 18=1.4905490549054905, 19=3.0, 20=0.628062806280628, 21=0.4043404340434043, 135=1.0}	
POSITIVE	NEUTRAL	I got a gas station sandwich :D	{8=2.0, 9=2.0, 10=1.0, 11=2.834185203320918, 12=5.0, 13=0.8142850069048235, 14=0.3851075887035988, 15=1.0, 16=5.0, 17=1.0, 18=3.47034703470347, 19=7.0, 20=0.628062806280628, 21=0.4027402740274027}	
POSITIVE	NEUTRAL	Taric God demaissssss	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 15=1.0, 16=1.0, 18=1.0745074507450747, 19=2.0, 20=0.5607560756075608, 573=1.0}	
POSITIVE	NEGATIVE	show your merc stats pls :D	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.2918292005259773, 12=2.0, 13=0.6522389784162372, 15=3.0, 16=3.0, 18=3.292829282928293, 19=6.0, 20=0.628062806280628, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 74=0.8051872735262714, 391=0.5930206189934117}	
POSITIVE	NEUTRAL	so you're right on the money lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=3.0, 10=1.0, 11=4.854030381223283, 12=8.0, 13=0.8335689959671431, 14=0.4405497449891889, 15=2.0, 16=8.0, 18=5.0807080708070815, 19=10.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 114=0.40477316666242136, 115=0.42769263170057475, 357=0.5077374252878353, 788=0.6288405229477437}	
POSITIVE	NEUTRAL	Do you know where it is? :D :D	{8=2.0, 9=1.0, 11=1.8500635463833581, 12=3.0, 13=0.7648013556561783, 15=3.0, 16=5.0, 18=4.273227322732273, 19=8.0, 20=0.628062806280628, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 416=0.7911980738242184, 785=0.6115599790509895}	
POSITIVE	NEUTRAL	Ive never been so happy for it to be raining today Kreygasm	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=4.0, 9=3.0, 10=2.0, 11=5.148351920421222, 12=9.0, 13=0.9917252155350276, 14=0.29866249993122684, 15=1.0, 16=10.0, 17=1.0, 18=5.8069806980698075, 19=12.0, 20=0.6195619561956196, 21=0.37533753375337536, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 368=0.6065556925979952, 458=0.6065556925979952, 515=0.5139848086801133}	
POSITIVE	NEUTRAL	@Pcmman that's a great point, other me Kappa	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=4.0, 9=3.0, 11=4.1753495051084695, 12=7.0, 13=0.8583383308483307, 15=1.0, 16=7.0, 18=4.147514751475148, 19=8.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 128=1.0, 1760=1.0}	
NEUTRAL	POSITIVE	i actually learned the first stage of that	{8=4.0, 9=1.0, 11=3.228013226450701, 12=5.0, 13=0.8349059458507788, 16=8.0, 18=4.092609260926093, 19=8.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 404=0.6360768909267054, 678=0.7716256792182438}	
NEUTRAL	NEGATIVE	Malevolent Whispers, {3R} | Sorcery | Gain control of target creature until end of turn. Untap that creature. It gets +2/+0 and gains haste until end of turn. / Madness {3}{R} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)	{1=2.0, 3=4.0, 4=2.6, 5=6.0, 6=0.7, 7=0.2, 8=8.0, 9=14.0, 10=10.0, 11=15.27129629120199, 12=32.0, 13=0.6602661795694251, 14=0.22006305121673445, 15=5.0, 16=41.0, 17=2.0, 18=23.915791579157908, 19=48.0, 20=0.5804580458045805, 21=0.4205420542054206, 22=2.0, 24=5.0, 25=2.0, 26=7.0, 27=1.0, 28=0.0, 29=1.0, 31=5.0, 32=1.0, 33=6.0, 34=1.0, 35=0.0, 52=3.0, 53=0.8999999999999999, 54=3.0, 56=0.3, 483=0.45926893546602543, 631=0.3953329984501865, 1038=0.45926893546602543, 1397=0.45926893546602543, 1705=0.45926893546602543}	
NEUTRAL	POSITIVE	Capture,hold and defend the flags	{8=2.0, 9=1.0, 11=1.873451916569926, 12=3.0, 13=0.6932442766991093, 16=6.0, 18=3.0512051205120514, 19=6.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	HARAMBE Died for our SINS	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 15=1.0, 16=2.0, 17=1.0, 18=1.8781878187818783, 19=4.0, 20=0.5741574157415742, 21=0.26392639263926393, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 246=1.0}	
NEUTRAL	POSITIVE	hahahahahha	{15=1.0, 18=0.683968396839684, 19=1.0, 20=0.683968396839684}	
NEUTRAL	POSITIVE	Meep Can I battle next? :D	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 10=1.0, 11=2.048031162486177, 12=4.0, 13=0.7083688661234506, 14=0.3108160896141552, 15=1.0, 16=4.0, 17=1.0, 18=3.017301730173017, 19=6.0, 20=0.628062806280628, 21=0.4027402740274027, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	And my friends dont hate me	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=1.0, 11=0.6107000005501853, 12=2.0, 14=0.09627689717589974, 16=4.0, 17=2.0, 18=2.720772077207721, 19=6.0, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 141=0.6340313505407552, 248=0.7733073428666418}	
NEUTRAL	NEGATIVE	WHAT	{16=1.0, 18=0.5084508450845084, 19=1.0}	
NEUTRAL	NEGATIVE	Analyze the risk of what you're doing, that's all.	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=3.0, 9=2.0, 11=2.9627139532452675, 12=5.0, 13=0.672628839604527, 15=1.0, 16=10.0, 18=5.65886588658866, 19=11.0, 20=0.5675567556755676, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 357=1.0}	
NEUTRAL	POSITIVE	BTW h1lbert Youre friends list is still full !	{8=3.0, 9=2.0, 11=2.8851323470347774, 12=5.0, 13=0.6519693876989607, 15=1.0, 16=7.0, 17=1.0, 18=4.564356435643565, 19=9.0, 20=0.5532553255325533, 21=0.4335433543354336, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 767=1.0}	
NEUTRAL	POSITIVE	heii	{15=1.0, 18=0.7127712771277128, 19=1.0, 20=0.7127712771277128}	
NEUTRAL	NEGATIVE	but in game I will not know if she listens to my songs at the moment. NOOOOOO	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=4.0, 9=4.0, 10=2.0, 11=5.419389624608682, 12=10.0, 13=0.7648013556561783, 14=0.3002635386807661, 15=1.0, 16=13.0, 17=3.0, 18=8.302630263026304, 19=17.0, 20=0.5735573557355735, 21=0.4173417341734174, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 158=1.0}	
NEUTRAL	NEGATIVE	@NinjaMicWZ damnit youre ahead of me then	{3=1.0, 4=0.1, 5=1.0, 7=0.1, 8=1.0, 9=2.0, 11=1.6143972446728325, 12=3.0, 13=0.5855510379242616, 15=1.0, 16=4.0, 17=1.0, 18=2.897589758975898, 19=6.0, 20=0.5532553255325533, 21=0.3000300030003, 1568=1.0}	
NEUTRAL	NEGATIVE	Kate you could never hate us KKona	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=2.0, 11=0.9093625004814121, 12=3.0, 14=0.09627689717589974, 15=1.0, 16=3.0, 17=2.0, 18=2.702770277027703, 19=6.0, 20=0.5675567556755676, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 248=1.0}	
NEUTRAL	NEGATIVE	That's y I mad a parody	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=4.0, 10=1.0, 11=2.8644013710613625, 12=6.0, 13=0.6176158277260299, 14=0.1663814873705002, 15=1.0, 16=4.0, 17=2.0, 18=3.4238423842384242, 19=7.0, 20=0.6483648364836484, 21=0.4013401340134014, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	no one will res now there's no ticket bleed	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=4.0, 9=3.0, 10=3.0, 11=4.659826031459587, 12=10.0, 13=0.6643485532881815, 14=0.16642000033011115, 16=6.0, 17=4.0, 18=4.7013701370137015, 19=10.0, 21=0.37383738373837383, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0}	
NEUTRAL	NEGATIVE	What is your porn name ?	{8=1.0, 10=1.0, 11=1.0205714222835987, 12=2.0, 13=0.5997073015069572, 14=0.42086412077664137, 15=2.0, 16=3.0, 18=2.6475647564756475, 19=5.0, 20=0.5804580458045805, 561=0.7071067811865475, 823=0.7071067811865475}	
NEUTRAL	NEGATIVE	there is no queue anyone just logged in	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=2.0, 10=1.0, 11=2.50424467833426, 12=5.0, 13=0.6134344206825597, 14=0.3117734117530549, 16=5.0, 17=3.0, 18=3.743674367436744, 19=8.0, 21=0.4173417341734174, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	killing 45 walls!!	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=1.0, 11=0.6093025303014465, 12=2.0, 14=0.09487942692716105, 16=2.0, 17=1.0, 18=1.3136313631363137, 19=3.0, 21=0.3365336533653365, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	goodnight al	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=1.0, 18=1.1413141314131414, 19=2.0, 20=0.6263626362636264}	
NEUTRAL	NEGATIVE	Try a jet sweep with your fastest wr!!	{8=3.0, 9=2.0, 11=2.959401838718729, 12=5.0, 13=0.7537756455047123, 15=1.0, 16=6.0, 17=1.0, 18=4.084708470847086, 19=8.0, 20=0.5804580458045805, 21=0.3870387038703871, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 31=1.0, 33=1.0, 35=0.0, 882=1.0}	
NEUTRAL	NEGATIVE	kill rocket	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 10=1.0, 11=0.7001546020235812, 12=2.0, 13=0.6245041456450097, 14=0.07565045637857143, 15=1.0, 17=1.0, 18=0.9933993399339933, 19=2.0, 20=0.5605560556055605, 21=0.43284328432843283, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 285=0.6523823291241169, 1444=0.75789002938856}	
NEUTRAL	POSITIVE	mostly knew hellbound people	{8=1.0, 9=1.0, 11=1.1251616168840817, 12=2.0, 13=0.6107385135097961, 16=3.0, 18=1.5404540454045408, 19=3.0, 30=2.0, 32=1.0, 33=2.0, 199=1.0}	
NEUTRAL	POSITIVE	@taimoutv hey taimou who will play mccree for finland?	{8=2.0, 9=2.0, 11=2.45245024950896, 12=4.0, 13=0.8651661284022074, 15=1.0, 16=5.0, 18=3.22022202220222, 19=6.0, 20=0.6062606260626062, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 131=0.6780150813923853, 229=0.7350479912253872}	
NEUTRAL	NEGATIVE	oo how was jack u and netskys sets?	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=6.0, 18=3.6333633363336335, 19=7.0, 20=0.5675567556755676}	
NEUTRAL	NEGATIVE	You chop off the dragons wings and attach them to your back... wow. Apprentice awrootbeerfloat has acquired 300 scales.	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 9=4.0, 10=2.0, 11=4.483101063507871, 12=9.0, 13=0.645114080888219, 14=0.3002635386807661, 15=3.0, 16=13.0, 17=2.0, 18=9.0985098509851, 19=18.0, 20=0.5804580458045805, 21=0.407940794079408, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 238=1.0}	
NEUTRAL	POSITIVE	#BRING BACK HARAMBRE	{9=1.0, 11=0.4813954895822445, 12=1.0, 16=1.0, 18=0.4716471647164716, 19=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	Depends, patch looks interestnig, but not sure if its enough to come back	{8=3.0, 9=3.0, 10=1.0, 11=3.749770297705178, 12=7.0, 13=0.7400100133694989, 14=0.3002635386807661, 15=2.0, 16=8.0, 17=2.0, 18=5.952795279527954, 19=12.0, 20=0.6204620462046205, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 972=0.6017471831252452, 1224=0.7986866266570593}	
NEUTRAL	POSITIVE	Just inject heroin instead, that's not on the contact is it?	{8=3.0, 9=3.0, 10=3.0, 11=4.1317143218693095, 12=9.0, 13=0.6753687615882745, 14=0.20356299894914642, 15=1.0, 16=10.0, 17=1.0, 18=5.897289728972898, 19=12.0, 20=0.555955595559556, 21=0.42464246424642466, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 149=0.6739160366960442, 1354=0.738807942217662}	
NEUTRAL	POSITIVE	Navi is Black	{8=1.0, 11=0.5694471189555286, 12=1.0, 13=0.5694471189555286, 16=2.0, 18=1.0044004400440043, 19=2.0, 31=1.0, 33=1.0, 35=0.0, 110=1.0}	
NEUTRAL	NEGATIVE	I just got one of your books, the timer at the bottom is when it comes out ? @problem_wright	{8=2.0, 9=5.0, 10=1.0, 11=4.146948948321111, 12=8.0, 13=0.6643485532881815, 14=0.323200757054749, 15=1.0, 16=16.0, 18=8.447244724472448, 19=17.0, 20=0.5804580458045805, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 206=0.6739160366960442, 1289=0.738807942217662}	
NEUTRAL	NEGATIVE	@Martin0STARS Damage boost is way easier though	{1=1.0, 3=1.0, 4=0.8, 5=2.0, 6=0.6, 7=0.2, 8=2.0, 9=1.0, 10=1.0, 11=2.1154673547648786, 12=4.0, 13=0.7248744202424116, 14=0.23655209978157654, 15=2.0, 16=3.0, 17=1.0, 18=3.006300630063006, 19=6.0, 20=0.5543554355435544, 21=0.43444344434443444, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 950=1.0}	
NEUTRAL	NEGATIVE	u mad?	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 10=1.0, 11=0.1663814873705002, 12=1.0, 14=0.1663814873705002, 15=1.0, 17=1.0, 18=0.9718971897189719, 19=2.0, 20=0.5675567556755676, 21=0.4043404340434043, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	Rolled 2. xxth3ninjaxx lost 300 Cold Points and now has 332 Cold Points	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=1.0, 10=4.0, 11=3.071138938252722, 12=7.0, 13=0.5840600362021822, 14=0.17467827924096463, 16=7.0, 17=4.0, 18=5.049204920492049, 19=11.0, 21=0.34463446344634463, 24=3.0, 26=3.0, 28=0.0, 31=3.0, 33=3.0, 35=0.0, 52=3.0, 53=1.0, 54=3.0, 56=0.3, 403=1.0}	
NEUTRAL	POSITIVE	half 10 in England m9	{9=5.0, 11=2.5558300368073863, 12=5.0, 16=5.0, 18=2.4105410541054106, 19=5.0, 1078=0.7071067811865476, 1414=0.7071067811865476}	
NEUTRAL	POSITIVE	Current Time: 03:40 PM • Next Tourny: 4:00 - 5:00 PM	{8=2.0, 9=6.0, 11=4.27087264864627, 12=8.0, 13=0.5970003906314476, 15=1.0, 16=11.0, 17=1.0, 18=6.524152415241525, 19=13.0, 20=0.6164616461646165, 21=0.4301430143014302, 87=0.6282081365862122, 1027=0.7780453310231217}	
NEUTRAL	POSITIVE	!ticket 10	{8=1.0, 9=1.0, 11=1.0673921774677182, 12=2.0, 13=0.5529690740934325, 16=1.0, 17=1.0, 18=0.9324932493249325, 19=2.0, 21=0.44974497449744977}	
NEUTRAL	NEGATIVE	why doesnt the park mc work for me anymore	{8=1.0, 9=5.0, 11=3.368580027179146, 12=6.0, 13=0.789537679429128, 16=5.0, 17=4.0, 18=4.121212121212121, 19=9.0, 21=0.35753575357535755, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 907=0.6739160366960442, 1523=0.738807942217662}	
NEUTRAL	NEGATIVE	Keepo	{43=1.0, 46=0.625, 47=1.0, 48=0.625, 1140=1.0}	
NEUTRAL	NEGATIVE	What's ur problem?	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.8252667022453057, 12=2.0, 14=0.31084359887102014, 15=1.0, 16=3.0, 18=2.085008500850085, 19=4.0, 20=0.5804580458045805, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	I have returned with food :P	{8=2.0, 9=1.0, 11=2.008225267802616, 12=3.0, 13=0.8610672491293321, 16=6.0, 18=3.000600060006001, 19=6.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 194=1.0}	
NEUTRAL	POSITIVE	Hangover	{10=1.0, 11=0.17053538515710537, 12=1.0, 14=0.17053538515710537, 16=1.0, 18=0.5032503250325033, 19=1.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2}	
NEUTRAL	NEGATIVE	"Not respecting players"	{10=1.0, 11=0.3002635386807661, 12=1.0, 14=0.3002635386807661, 16=1.0, 17=2.0, 18=1.3324332433243327, 19=3.0, 21=0.39503950395039505, 967=1.0}	
