ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	What are good mics for Twitch streams.I only like Ron because he provides me SPLOOGE!!	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=3.0, 9=5.0, 10=1.0, 11=5.302673349582136, 12=9.0, 13=0.911970378032208, 14=0.4126388529740258, 15=2.0, 16=9.0, 17=4.0, 18=7.259825982598261, 19=15.0, 20=0.5824582458245825, 21=0.31033103310331034, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.7, 56=0.4, 623=0.4959007859735887, 1306=0.5852146592980392, 1544=0.6415654393851471}	
POSITIVE	NEGATIVE	TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard TriHard	{45=24.0, 47=24.0, 49=0.0, 1257=1.0}	
POSITIVE	NEGATIVE	got myself a steam controller and preordered some games :D	{8=2.0, 9=1.0, 10=1.0, 11=2.0938450788690397, 12=4.0, 13=0.5694471189555286, 14=0.4359777064982367, 15=1.0, 16=9.0, 18=5.127012701270127, 19=10.0, 20=0.628062806280628, 278=0.4958650146273176, 548=0.5665285619178417, 1255=0.6581514079601687}	
POSITIVE	NEUTRAL	Draskyl so handsome KappaPride	{8=1.0, 9=1.0, 11=1.3246147328576066, 12=2.0, 13=0.8101916294833211, 15=1.0, 16=1.0, 18=1.1147114711471149, 19=2.0, 20=0.6400640064006401, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 812=0.6575270745849546, 1269=0.753430916665723}	
POSITIVE	NEUTRAL	Sign boss	{8=1.0, 9=1.0, 11=1.0329560897241923, 12=2.0, 13=0.5515661019933208, 16=1.0, 18=0.49404940494049404, 19=1.0, 398=1.0}	
POSITIVE	NEGATIVE	navi doesn't have fanboys EleGiggle	{8=1.0, 9=1.0, 11=1.147158018673284, 12=2.0, 13=0.6327349152989983, 16=3.0, 17=1.0, 18=1.9453945394539456, 19=4.0, 21=0.4356435643564357, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 273=0.37945619415570025, 489=0.45383798669325354, 1034=0.5701070419452323, 1494=0.5701070419452323}	
POSITIVE	NEGATIVE	NICE TORNADO	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 10=1.0, 11=1.1086285535082556, 12=2.0, 13=0.7826658670642671, 14=0.3259626864439884, 15=1.0, 17=1.0, 18=0.9941994199419942, 19=2.0, 20=0.5973597359735974, 21=0.39683968396839686, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 266=0.5540781683284787, 1091=0.8324646439229465}	
POSITIVE	NEGATIVE	4Head	{45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEGATIVE	We are G2-8 EleGiggle Best of EU, Mate EleGiggle tr	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=3.0, 11=3.6351612317544855, 12=6.0, 13=0.8143070143103154, 15=2.0, 16=8.0, 18=5.0898089808980895, 19=10.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=2.0, 46=1.75, 47=2.0, 48=0.875, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 489=0.8468181492118481, 674=0.5318825266592428}	
POSITIVE	NEUTRAL	so you're right on the money lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 9=3.0, 10=1.0, 11=4.854030381223283, 12=8.0, 13=0.8335689959671431, 14=0.4405497449891889, 15=2.0, 16=8.0, 18=5.0807080708070815, 19=10.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 112=0.413939629701432, 127=0.44558980123299474, 152=0.5859308399225799, 172=0.5355266219595451}	
POSITIVE	NEUTRAL	hahaah Kappa	{8=1.0, 11=0.6038281881853245, 12=1.0, 13=0.6038281881853245, 15=1.0, 16=1.0, 18=1.129012901290129, 19=2.0, 20=0.605960596059606, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 59=1.0, 1758=1.0}	
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0}	
POSITIVE	NEGATIVE	that's the right way lol	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=3.0, 10=1.0, 11=3.457005782445793, 12=6.0, 13=0.8335689959671431, 14=0.4405497449891889, 15=1.0, 16=7.0, 18=4.082708270827083, 19=8.0, 20=0.592959295929593, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 112=0.6806079540943303, 127=0.732647809539843}	
POSITIVE	NEGATIVE	hes always boosted xD	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5321940833090335, 12=1.0, 15=2.0, 16=2.0, 18=2.1888188818881886, 19=4.0, 20=0.5964596459645964, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 174=0.5887018614700185, 1062=0.8083502448207306}	
POSITIVE	NEGATIVE	@Megasnoop, I got my first phone yesterday! :D	{8=2.0, 9=2.0, 11=2.528139218847142, 12=4.0, 13=0.8349059458507788, 15=1.0, 16=5.0, 17=1.0, 18=3.474947494749475, 19=7.0, 20=0.628062806280628, 21=0.42284228422842285, 409=0.7071067811865476, 1272=0.7071067811865476}	
POSITIVE	NEGATIVE	DONT WORRY BOYS I'll be the new bot	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.7041764553772345, 12=5.0, 13=0.8830471453644152, 14=0.1155058677244893, 15=2.0, 16=6.0, 17=1.0, 18=4.627562756275627, 19=9.0, 20=0.5843584358435844, 21=0.43984398439843986, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 83=0.6405073288747567, 91=0.4887548317193534, 97=0.5923420263063485}	
NEUTRAL	NEGATIVE	you also stepped over it	{9=3.0, 11=1.5432693101228567, 12=3.0, 15=1.0, 16=3.0, 17=1.0, 18=2.418941894189419, 19=5.0, 20=0.5675567556755676, 21=0.3584358435843584}	
NEUTRAL	POSITIVE	Nien is offering coaching right now for $50. He coaches all roles. If interested, feel free to ask in chat or whisper Nien.	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=10.0, 9=5.0, 11=9.50258311921962, 12=15.0, 13=0.961498044091837, 15=6.0, 16=14.0, 17=1.0, 18=10.877487748774875, 19=21.0, 20=0.5956595659565956, 21=0.40764076407640765, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 30=1.0, 32=3.5, 33=4.0, 34=1.0, 66=0.5919566542250239, 116=0.4779567100563448, 940=0.6489566263093633}	
NEUTRAL	NEGATIVE	Is this the only map you can play	{8=4.0, 11=2.7553106620377763, 12=4.0, 13=0.8651661284022074, 15=1.0, 16=7.0, 18=4.073607360736074, 19=8.0, 20=0.5675567556755676, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 229=0.5540781683284787, 1425=0.8324646439229465}	
NEUTRAL	NEGATIVE	impossible	{10=1.0, 11=0.3080541602249158, 12=1.0, 14=0.3080541602249158, 17=1.0, 18=0.40784078407840785, 19=1.0, 21=0.40784078407840785, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	Sexy time music? fatsEyes	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 11=2.3260287086604645, 12=3.0, 13=0.8816936899266604, 15=2.0, 16=1.0, 18=1.6727672767276731, 19=3.0, 20=0.5907590759075908, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 247=0.4779567100563448, 809=0.6489566263093633, 1278=0.5919566542250239}	
NEUTRAL	POSITIVE	because i was one once	{8=1.0, 9=2.0, 11=1.6931947600367527, 12=3.0, 13=0.6643485532881815, 15=1.0, 16=3.0, 17=1.0, 18=2.4463446344634465, 19=5.0, 20=0.557955795579558, 21=0.44974497449744977}	
NEUTRAL	POSITIVE	Matt you should have your bot say your gamertag there for people don't have to ask or keep asking and it would be a lot ezer for you	{8=8.0, 9=8.0, 10=2.0, 11=10.070357675357762, 12=18.0, 13=0.6960337153452137, 14=0.3177319167899999, 15=5.0, 16=25.0, 18=15.563556355635567, 19=30.0, 20=0.5804580458045805, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 97=0.4026408583996416, 194=0.3909554220020011, 195=0.37251717136674667, 301=0.4026408583996416, 757=0.3582153530723107, 1736=0.5057936873487393}	
NEUTRAL	NEGATIVE	my favortie camo that came out is OpTc gaming doc	{8=1.0, 9=3.0, 11=2.1044581501675315, 12=4.0, 13=0.6065901175745639, 15=1.0, 16=7.0, 17=1.0, 18=4.467146714671467, 19=9.0, 20=0.555955595559556, 21=0.4112411241124113, 599=1.0}	
NEUTRAL	NEGATIVE	Moonmoon is a 43 year old man who is overweight. His height is 5 feet and 2 inches.	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=5.0, 10=2.0, 11=4.937306403604814, 12=10.0, 13=0.6286195304720039, 14=0.25854299971940564, 16=16.0, 17=1.0, 18=8.319531953195318, 19=17.0, 21=0.4378437843784379, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 846=0.7071067811865476, 935=0.7071067811865476}	
NEUTRAL	NEGATIVE	boobies	{16=1.0, 18=0.5131513151315131, 19=1.0}	
NEUTRAL	POSITIVE	Current Time: 03:40 PM • Next Tourny: 4:00 - 5:00 PM	{8=2.0, 9=6.0, 11=4.27087264864627, 12=8.0, 13=0.5970003906314476, 15=1.0, 16=11.0, 17=1.0, 18=6.524152415241525, 19=13.0, 20=0.6164616461646165, 21=0.4301430143014302, 247=1.0}	
NEUTRAL	POSITIVE	Janoxx92, Thank you for the follow! KnucklesApproves	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=1.0, 11=1.385096585000853, 12=2.0, 13=0.895437314656382, 15=3.0, 16=2.0, 18=2.924792479247925, 19=5.0, 20=0.697869786978698, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 101=0.7629237895302889, 954=0.6464884309628003}	
NEUTRAL	POSITIVE	You can easily see the black in the Woodworking Streams.	{8=4.0, 9=2.0, 11=3.655793174403187, 12=6.0, 13=0.7083688661234506, 15=1.0, 16=7.0, 17=1.0, 18=4.61886188618862, 19=9.0, 20=0.5675567556755676, 21=0.4447444744474447, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 641=0.738807942217662, 1306=0.6739160366960442}	
NEUTRAL	NEGATIVE	I got into a confrontation with my penis last night	{8=2.0, 9=3.0, 10=1.0, 11=3.0473654384700457, 12=6.0, 13=0.7455503777020969, 14=0.18013611580296776, 16=10.0, 18=4.876287628762878, 19=10.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 685=0.7419242158290931, 841=0.6704837492187152}	
NEUTRAL	POSITIVE	sombra is a cat! it all makes sense now	{8=4.0, 9=2.0, 11=3.6834454794038196, 12=6.0, 13=0.7826768707670132, 15=1.0, 16=7.0, 18=3.975197519751975, 19=8.0, 20=0.5552555255525553, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 960=1.0}	
NEUTRAL	NEGATIVE	my best pokemon is a 2500 dragonite	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=1.0, 11=1.1187244507776868, 12=2.0, 13=0.5815897049357109, 15=1.0, 16=5.0, 18=3.0344034403440348, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	cheer(number)	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 11=1.3988842245415585, 12=2.0, 13=0.8032978097129685, 16=2.0, 18=1.0052005200520053, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7}	
NEUTRAL	POSITIVE	You earn 1 MoneyMaybe every 5 minutes here. Check your MoneyMaybe by typing !pocket and visit www.revlo.co/marymaybe to see what you can do with them.	{8=10.0, 9=8.0, 11=10.717622980132816, 12=18.0, 13=0.7895486831318739, 15=6.0, 16=20.0, 18=13.542654265426545, 19=26.0, 20=0.6170617061706172, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 73=0.40393548051808115, 335=0.3525187365571842, 577=0.44283074582014587, 718=0.3525187365571842, 1346=0.44283074582014587, 1347=0.44283074582014587}	
NEUTRAL	NEGATIVE	:O	{16=1.0, 18=0.4730473047304731, 19=1.0}	
NEUTRAL	NEGATIVE	tiny	{9=1.0, 11=0.528199739212245, 12=1.0, 16=1.0, 18=0.4851485148514852, 19=1.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	meet w9	{8=1.0, 11=0.6643870662477924, 12=1.0, 13=0.6643870662477924, 15=1.0, 18=0.5598559855985599, 19=1.0, 20=0.5598559855985599}	
NEUTRAL	POSITIVE	spock	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.5782578257825783, 19=1.0, 20=0.5782578257825783}	
NEUTRAL	NEGATIVE	that was correkt	{16=2.0, 18=0.9772977297729774, 19=2.0}	
NEUTRAL	POSITIVE	i'm gonna go take care of some modding stuff and come back	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=5.0, 9=5.0, 11=5.868967907700942, 12=10.0, 13=0.8775673013969201, 16=13.0, 18=6.418241824182418, 19=13.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 523=0.6360768909267054, 1715=0.7716256792182438}	
NEUTRAL	POSITIVE	BOOM!	{9=1.0, 11=0.47861155278751305, 12=1.0, 15=1.0, 18=0.6040604060406041, 19=1.0, 20=0.6040604060406041, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	!feathers	{16=1.0, 18=0.4962496249624963, 19=1.0}	
NEUTRAL	POSITIVE	The queue has been closed! You can no longer enter!	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=1.0, 10=2.0, 11=3.1172114416501153, 12=6.0, 13=0.7083688661234506, 14=0.3117734117530549, 15=1.0, 16=4.0, 17=5.0, 18=4.617661766176618, 19=10.0, 20=0.5675567556755676, 21=0.34503450345034503, 264=0.5420307402403785, 366=0.5942233067772028, 1388=0.5942233067772028}	
NEUTRAL	NEGATIVE	ill watch you until i fall asleep. im tired as fook.	{3=2.0, 4=0.6, 5=2.0, 7=0.3, 8=2.0, 9=2.0, 10=3.0, 11=3.33176713964249, 12=7.0, 13=0.7207810428209093, 14=0.2713017930533625, 15=1.0, 16=6.0, 17=4.0, 18=5.129812981298129, 19=11.0, 20=0.5675567556755676, 21=0.39793979397939794, 24=3.0, 26=3.0, 28=0.0, 31=3.0, 33=3.0, 35=0.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 129=0.370368605549416, 165=0.34163143527287343, 546=0.513277922455008, 1113=0.46819505240585274, 1516=0.513277922455008}	
NEUTRAL	NEGATIVE	You chop off the dragons wings and attach them to your back... wow. Apprentice awrootbeerfloat has acquired 300 scales.	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 9=4.0, 10=2.0, 11=4.483101063507871, 12=9.0, 13=0.645114080888219, 14=0.3002635386807661, 15=3.0, 16=13.0, 17=2.0, 18=9.0985098509851, 19=18.0, 20=0.5804580458045805, 21=0.407940794079408, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 227=0.6115599790509895, 303=0.7911980738242184}	
NEUTRAL	POSITIVE	like 3/40 he had a ace there lul u would get payed more times than u wouldnt	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=6.0, 9=4.0, 11=6.465753726128844, 12=10.0, 13=0.9270894656051761, 15=4.0, 16=14.0, 18=9.329132913291328, 19=18.0, 20=0.6082608260826083, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 142=0.5630766876847432, 192=0.331546117507436, 410=0.3809475166819071, 597=0.6541412731861612}	
NEUTRAL	NEGATIVE	am I not allowed to type like that	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.8424985007455015, 12=5.0, 13=0.8500525426806121, 14=0.3002635386807661, 16=6.0, 17=2.0, 18=3.768676867686769, 19=8.0, 21=0.4158415841584158, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 365=1.0}	
NEUTRAL	POSITIVE	Y did u spin to left GG	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=3.0, 11=3.202127015740797, 12=5.0, 13=0.911970378032208, 15=2.0, 16=4.0, 17=2.0, 18=3.988098809880988, 19=8.0, 20=0.5824582458245825, 21=0.4013401340134014, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 75=0.6013272290888129, 521=0.7990028557873684}	
NEUTRAL	POSITIVE	add me	{8=1.0, 9=1.0, 11=1.1980336383192944, 12=2.0, 13=0.683610534945009, 15=1.0, 16=1.0, 18=1.115711571157116, 19=2.0, 20=0.6333633363336335}	
NEUTRAL	POSITIVE	i have over 2500 hours in LoL aswell xd	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=6.0, 10=1.0, 11=4.097382769301871, 12=8.0, 13=0.6327349152989983, 14=0.4405497449891889, 15=2.0, 16=8.0, 17=1.0, 18=5.432843284328434, 19=11.0, 20=0.592959295929593, 21=0.4455445544554456, 24=1.0, 26=1.0, 28=0.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 112=0.3994853099072929, 127=0.43003029201501014, 174=0.43003029201501014, 893=0.6859733107543211}	
NEUTRAL	NEGATIVE	PLEASE DRAW THIS GAME FOR MY ITEMS Kappa	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 11=2.693497361862267, 12=4.0, 13=0.7606694652750652, 16=8.0, 18=4.028802880288029, 19=8.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 59=0.509678636543866, 75=0.538538162453851, 336=0.6709726783048734, 1758=1.0}	
NEUTRAL	POSITIVE	winner	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=1.0, 11=0.9078384876510946, 12=1.0, 13=0.9078384876510946, 15=1.0, 18=0.5677567756775678, 19=1.0, 20=0.5677567756775678, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	and normally we add Kroketten, brown sauce (basically a sauce made from the fluid sweat out by the loaf) and bratkartofflen	{8=7.0, 9=5.0, 10=1.0, 11=7.543703956381322, 12=13.0, 13=0.7317517344586455, 14=0.42911139598474896, 15=2.0, 16=17.0, 18=9.824982498249826, 19=19.0, 20=0.6333633363336335, 30=1.0, 32=0.5, 33=1.0, 1195=1.0}	
NEUTRAL	NEGATIVE	if Ethan is modding anyone, its gotta be me cause He needs to recognize me when Im watching his stream with 100s of veiwers.	{8=4.0, 9=5.0, 11=5.316543516893436, 12=9.0, 13=0.7757940546994064, 15=1.0, 16=19.0, 17=3.0, 18=11.255925592559258, 19=23.0, 20=0.5585558555855586, 21=0.40374037403740376, 30=1.0, 32=0.5, 33=1.0, 65=0.4815254904346719, 165=0.5166055167819639, 894=0.7079914844771007}	
NEUTRAL	POSITIVE	$uicideboy$ - Sunshine	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.9463569491133769, 12=1.0, 13=0.9463569491133769, 15=1.0, 18=0.553055305530553, 19=1.0, 20=0.553055305530553}	
NEUTRAL	NEGATIVE	Kate you could never hate us KKona	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=2.0, 11=0.9093625004814121, 12=3.0, 14=0.09627689717589974, 15=1.0, 16=3.0, 17=2.0, 18=2.702770277027703, 19=6.0, 20=0.5675567556755676, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 435=1.0}	
NEUTRAL	NEGATIVE	wat wit?	{16=2.0, 18=1.0401040104010402, 19=2.0}	
NEUTRAL	NEGATIVE	SOL OMGScoots	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7524166882155847, 12=1.0, 13=0.7524166882155847, 15=1.0, 16=1.0, 17=1.0, 18=1.3538353835383539, 19=3.0, 20=0.5626562656265627, 21=0.33543354335433545, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 205=0.7071067811865476, 573=0.7071067811865476}	
NEUTRAL	POSITIVE	I got a rock.	{8=1.0, 9=2.0, 11=1.665058292115297, 12=3.0, 13=0.6135004428990356, 15=1.0, 16=3.0, 18=2.065706570657066, 19=4.0, 20=0.6063606360636065, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
