ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
NEUTRAL	NEGATIVE	yeah to me its expensive... still leveling my first char	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9215876142321897, 12=7.0, 13=0.8349059458507788, 14=0.28881418597358016, 16=8.0, 17=2.0, 18=4.797479747974798, 19=10.0, 21=0.38793879387938796, 24=1.0, 26=1.0, 28=0.0, 30=2.0, 31=1.0, 32=1.0, 33=3.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 234=0.44127496058808796, 398=0.6047533451741913, 1262=0.6629855207005707}	
NEUTRAL	POSITIVE	jo	{15=1.0, 18=0.5513551355135514, 19=1.0, 20=0.5513551355135514}	
NEUTRAL	NEGATIVE	That's what they all say Kappa	{8=3.0, 9=1.0, 11=2.391863862189627, 12=4.0, 13=0.639612229515232, 16=7.0, 18=3.537753775377537, 19=7.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 88=1.0, 1729=1.0}	
NEUTRAL	NEGATIVE	hey its the merchant guy	{8=1.0, 9=1.0, 11=1.2709881875251023, 12=2.0, 13=0.7276418514830241, 15=1.0, 16=4.0, 18=2.5796579657965797, 19=5.0, 20=0.6062606260626062, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 303=0.6898286525974336, 470=0.7239726721745852}	
NEUTRAL	NEGATIVE	FREAKING TREES	{16=1.0, 17=1.0, 18=0.9418941894189419, 19=2.0, 21=0.44064406440644066, 24=1.0, 26=1.0, 28=0.0, 1364=1.0}	
NEUTRAL	POSITIVE	dont use any item on the coffin	{8=2.0, 9=2.0, 10=1.0, 11=2.357108667066468, 12=5.0, 13=0.5606991752724791, 14=0.18842740582205914, 16=5.0, 17=2.0, 18=3.3829382938293833, 19=7.0, 21=0.4287428742874288, 70=1.0}	
NEUTRAL	POSITIVE	no one will res now there's no ticket bleed	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=4.0, 9=3.0, 10=3.0, 11=4.659826031459587, 12=10.0, 13=0.6643485532881815, 14=0.16642000033011115, 16=6.0, 17=4.0, 18=4.7013701370137015, 19=10.0, 21=0.37383738373837383, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 1045=1.0}	
NEUTRAL	POSITIVE	@NKslive, why did you change acc btw? didn't even know it was you LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=5.0, 11=6.587790291433068, 12=11.0, 13=0.9270894656051761, 15=4.0, 16=11.0, 17=3.0, 18=9.046504650465048, 19=18.0, 20=0.6082608260826083, 21=0.37173717371737175, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 66=0.37524505058191304, 212=0.3356987960740407, 1442=0.6109408606109994, 1455=0.6109408606109994}	
NEUTRAL	NEGATIVE	its a shame that Nintendo patched out multicape, I mean Carl only recently invented the tech and we didn't even have time to apply it to our own levels. Kappa	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=6.0, 9=9.0, 10=2.0, 11=8.575900790616044, 12=17.0, 13=0.6327349152989983, 14=0.1609291526598701, 15=1.0, 16=25.0, 17=3.0, 18=14.163116311631166, 19=29.0, 20=0.5535553555355537, 21=0.35423542354235427, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 85=0.2872813897718032, 88=0.24218037926352529, 438=0.36636472585686897, 490=0.4256157171200265, 1090=0.4256157171200265, 1193=0.4256157171200265, 1442=0.4256157171200265, 1729=1.0}	
NEUTRAL	POSITIVE	@Psychotwins, then you probably have a setting on your debit to allow it, not all debit cards can be used online	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=7.0, 9=9.0, 10=1.0, 11=9.459283548914211, 12=17.0, 13=0.7083688661234506, 14=0.3002635386807661, 15=2.0, 16=14.0, 17=4.0, 18=9.852685268526855, 19=20.0, 20=0.5804580458045805, 21=0.40374037403740376, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 722=0.6739160366960442, 1015=0.738807942217662}	
NEUTRAL	NEGATIVE	Anyone feel free to use the command !feed	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=1.0, 10=1.0, 11=3.375462843246753, 12=5.0, 13=0.961498044091837, 14=0.40296659826031467, 15=1.0, 16=6.0, 17=1.0, 18=3.9566956695669564, 19=8.0, 20=0.5663566356635663, 21=0.40764076407640765, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 356=0.6228124439683924, 1713=0.7823711776632098}	
NEUTRAL	POSITIVE	@skillspecs u could have said world	{8=2.0, 9=1.0, 11=1.8623986971615953, 12=3.0, 13=0.7152406784883114, 15=2.0, 16=3.0, 18=2.543854385438544, 19=5.0, 20=0.5675567556755676, 30=1.0, 32=0.5, 33=1.0, 764=1.0}	
NEUTRAL	POSITIVE	John I'd like to ask you what you think about Jon Benet Ramsey	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=4.0, 9=4.0, 11=4.886694872824706, 12=8.0, 13=0.8500525426806121, 15=5.0, 16=7.0, 17=1.0, 18=6.68966896689669, 19=13.0, 20=0.5836583658365837, 21=0.4126412641264126, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	NEGATIVE	GOT	{16=1.0, 18=0.4876487648764877, 19=1.0}	
NEUTRAL	POSITIVE	i didnt clip it	{8=1.0, 9=2.0, 11=1.5927914743311127, 12=3.0, 13=0.5639452675825415, 15=1.0, 16=2.0, 17=1.0, 18=1.9195919591959196, 19=4.0, 20=0.5593559355935595, 21=0.4043404340434043, 680=1.0}	
NEUTRAL	NEGATIVE	theyre taking away the pen on his 2	{8=2.0, 9=3.0, 11=2.696352822724847, 12=5.0, 13=0.6010937680529499, 16=7.0, 17=1.0, 18=3.845484548454846, 19=8.0, 21=0.4314431443144315, 801=1.0}	
NEUTRAL	POSITIVE	funny cuz perez still isnt a top striker just had a good year	{1=3.0, 4=2.4000000000000004, 5=3.0, 6=0.9, 8=5.0, 9=3.0, 10=1.0, 11=5.579438481048874, 12=9.0, 13=0.911970378032208, 14=0.33971181302508296, 15=2.0, 16=7.0, 17=3.0, 18=5.95909590959096, 19=12.0, 20=0.5918591859185919, 21=0.41794179417941796, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 259=0.5366310672557121, 753=0.5686617956250012, 1311=0.6234186874425123}	
NEUTRAL	POSITIVE	Food wars is an ecchi	{8=1.0, 9=1.0, 11=1.3314920470738405, 12=2.0, 13=0.8610672491293321, 15=1.0, 16=3.0, 18=2.070807080708071, 19=4.0, 20=0.5804580458045805, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 247=1.0}	
NEUTRAL	NEGATIVE	WHAT SONG IS THIS	{8=1.0, 11=0.8706679797751944, 12=1.0, 13=0.8706679797751944, 15=1.0, 16=3.0, 18=2.07980798079808, 19=4.0, 20=0.6023602360236024, 233=1.0}	
NEUTRAL	POSITIVE	@leponzov2 you sure? Kappa	{8=2.0, 11=1.3438382015548234, 12=2.0, 13=0.7400100133694989, 15=2.0, 16=1.0, 18=1.6439643964396438, 19=3.0, 20=0.5675567556755676, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 88=1.0, 1729=1.0}	
NEUTRAL	POSITIVE	nah im not going, cant afford it mate atm	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=3.0, 9=3.0, 10=2.0, 11=4.3558817542102926, 12=8.0, 13=0.8143070143103154, 14=0.3002635386807661, 15=1.0, 16=6.0, 17=4.0, 18=5.124212421242126, 19=11.0, 20=0.5714571457145715, 21=0.31883188318831884, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 284=0.37076942905859367, 870=0.47082176011474314, 1161=0.5394936330695347, 1422=0.5914418995602646}	
NEUTRAL	POSITIVE	ed is on maternity leave	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=1.0, 10=1.0, 11=1.9769527445985573, 12=4.0, 13=0.6189912905692766, 14=0.32687599377190424, 16=3.0, 17=2.0, 18=2.324532453245325, 19=5.0, 21=0.4233423342334234, 673=1.0}	
NEUTRAL	POSITIVE	I have returned with food :P	{8=2.0, 9=1.0, 11=2.008225267802616, 12=3.0, 13=0.8610672491293321, 16=6.0, 18=3.000600060006001, 19=6.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 247=1.0}	
NEUTRAL	NEGATIVE	@x2dtu, woah woah woah family shpw	{8=1.0, 11=0.8239407560644157, 12=1.0, 13=0.8239407560644157, 16=4.0, 18=2.1553155315531556, 19=4.0, 817=1.0}	
NEUTRAL	POSITIVE	that was obvious	{8=1.0, 11=0.5598408864582932, 12=1.0, 13=0.5598408864582932, 15=1.0, 16=2.0, 18=1.5334533453345336, 19=3.0, 20=0.5561556155615562, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	NEGATIVE	Prime pls Kappa	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 11=1.9080530598546415, 12=3.0, 13=0.6522389784162372, 16=3.0, 18=1.5464546454645465, 19=3.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 88=0.5514442421034531, 654=0.8342117524051962, 1729=1.0}	
NEUTRAL	NEGATIVE	u missed everything novaKappa	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 10=1.0, 11=0.3304797064212108, 12=1.0, 14=0.3304797064212108, 15=1.0, 16=1.0, 17=1.0, 18=1.4396439643964398, 19=3.0, 20=0.5675567556755676, 21=0.38243824382438246, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1134=1.0}	
NEUTRAL	POSITIVE	half 10 in England m9	{9=5.0, 11=2.5558300368073863, 12=5.0, 16=5.0, 18=2.4105410541054106, 19=5.0, 218=0.738807942217662, 575=0.6739160366960442}	
NEUTRAL	NEGATIVE	nawww... goodnight bobo..	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=1.0, 11=0.3117734117530549, 12=1.0, 14=0.3117734117530549, 15=1.0, 16=1.0, 17=1.0, 18=1.5652565256525655, 19=3.0, 20=0.6263626362636264, 21=0.4173417341734174}	
NEUTRAL	POSITIVE	me as a none sub doesnt like it but understand it	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=7.0, 10=1.0, 11=5.475503006761777, 12=10.0, 13=0.8500525426806121, 14=0.3002635386807661, 16=8.0, 17=3.0, 18=5.185218521852186, 19=11.0, 21=0.3722372237223722, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1496=1.0}	
NEUTRAL	NEGATIVE	my favortie camo that came out is OpTc gaming doc	{8=1.0, 9=3.0, 11=2.1044581501675315, 12=4.0, 13=0.6065901175745639, 15=1.0, 16=7.0, 17=1.0, 18=4.467146714671467, 19=9.0, 20=0.555955595559556, 21=0.4112411241124113, 1666=1.0}	
NEUTRAL	NEGATIVE	if Ethan is modding anyone, its gotta be me cause He needs to recognize me when Im watching his stream with 100s of veiwers.	{8=4.0, 9=5.0, 11=5.316543516893436, 12=9.0, 13=0.7757940546994064, 15=1.0, 16=19.0, 17=3.0, 18=11.255925592559258, 19=23.0, 20=0.5585558555855586, 21=0.40374037403740376, 30=1.0, 32=0.5, 33=1.0, 100=0.48894796889350434, 284=0.4940705785818107, 765=0.7189048247819397}	
NEUTRAL	NEGATIVE	is this 4k.grubby or is this mTw.tak3r?	{9=1.0, 10=1.0, 11=0.7812353857072907, 12=2.0, 14=0.2668122823330051, 16=6.0, 18=2.9265926592659266, 19=6.0}	
NEUTRAL	POSITIVE	"Swain carry"	{8=1.0, 9=1.0, 11=1.1210077190974763, 12=2.0, 13=0.6065846157231909, 16=1.0, 18=0.5061506150615062, 19=1.0}	
NEUTRAL	POSITIVE	Heading out for work. Thank you for today @syntaxse7en - I've missed 'this'. I'm back, not going away again, promise. Chat - thanks for today, keeping a smile on my face. Apologies if I was bit crazy in the raid earlier, just happy to be back. Hope everyone has a great Monday. Much love, speak soon :) syn7LOVE syn7LOVE syn7LOVE	{1=8.0, 3=2.0, 4=6.3999999999999995, 5=10.0, 6=0.8, 7=0.3, 8=18.0, 9=20.0, 10=3.0, 11=24.51313016830163, 12=41.0, 13=0.9917252155350276, 14=0.2874717342385713, 15=9.0, 16=41.0, 17=5.0, 18=27.95709570957096, 19=55.0, 20=0.697869786978698, 21=0.38243824382438246, 22=7.0, 24=2.0, 25=7.0, 26=9.0, 27=1.0, 28=0.0, 29=10.0, 30=1.0, 31=1.0, 32=10.5, 33=12.0, 34=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=6.0, 52=3.0, 53=5.3999999999999995, 54=9.0, 55=0.8, 56=0.3, 99=0.22982721413094284, 149=0.262556525253134, 210=0.29053208871390424, 211=0.22982721413094284, 212=0.17501306962587942, 230=0.24619186969203843, 251=0.29053208871390424, 451=0.3185076521746745, 550=0.3185076521746745, 574=0.27416743315280867, 605=0.29053208871390424, 1134=0.3185076521746745, 1349=0.3185076521746745}	
NEUTRAL	NEGATIVE	chris browns cars tho	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=4.0, 18=1.9778977897789782, 19=4.0, 30=1.0, 32=0.5, 33=1.0, 588=0.7071067811865476, 1383=0.7071067811865476}	
NEUTRAL	POSITIVE	MODS IN 2016 LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.5572495144616165, 12=4.0, 13=0.9270894656051761, 15=2.0, 16=3.0, 18=2.6846684668466847, 19=5.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 66=0.550064538916144, 212=0.49209444119466916, 220=0.674738515257782}	
NEUTRAL	NEGATIVE	Welcome Nemz	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8266916817509092, 12=1.0, 13=0.8266916817509092, 15=1.0, 18=0.72987298729873, 19=1.0, 20=0.72987298729873, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 1133=1.0}	
NEUTRAL	NEGATIVE	after he gave you 200	{9=3.0, 11=1.5432693101228567, 12=3.0, 15=1.0, 16=4.0, 18=2.5604560456045604, 19=5.0, 20=0.5675567556755676}	
NEUTRAL	POSITIVE	i want a crystal lizard plushie	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=2.0, 11=3.0323288786676716, 12=5.0, 13=0.7551731157534511, 15=2.0, 16=2.0, 17=2.0, 18=2.9589958995899592, 19=6.0, 20=0.5747574757475749, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	ez money	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.6575262575856775, 12=2.0, 13=0.8542119423185902, 15=1.0, 16=1.0, 18=1.0061006100610062, 19=2.0, 20=0.5536553655365537, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 396=0.6863271178455861, 1429=0.7272929858796735}	
NEUTRAL	POSITIVE	Try a jet sweep with your fastest wr!!	{8=3.0, 9=2.0, 11=2.959401838718729, 12=5.0, 13=0.7537756455047123, 15=1.0, 16=6.0, 17=1.0, 18=4.084708470847086, 19=8.0, 20=0.5804580458045805, 21=0.3870387038703871, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 31=1.0, 33=1.0, 35=0.0, 478=1.0}	
