ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
NEUTRAL	POSITIVE	carried by jared - again	{9=2.0, 11=0.9713463580494839, 12=2.0, 15=1.0, 16=3.0, 18=2.0233023302330233, 19=4.0, 20=0.5643564356435644}	
NEUTRAL	NEGATIVE	If you wanna join in the action Please follow nightbots commands when you type !psn the system is setup this way because of some people messed it up for others .	{1=3.0, 3=1.0, 4=2.0999999999999996, 5=4.0, 6=0.6, 7=0.3, 8=9.0, 9=4.0, 10=1.0, 11=8.087897577534841, 12=14.0, 13=0.6602551758666793, 14=0.4250015130091276, 15=4.0, 16=22.0, 17=4.0, 18=14.945894589458947, 19=30.0, 20=0.6296629662966297, 21=0.3017301730173017, 24=1.0, 26=1.0, 28=0.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 137=0.34434411413005983, 233=0.3373660328110877, 526=0.38540976815237954, 797=0.42647542217469925, 1506=0.46754107619701896, 1541=0.46754107619701896}	
NEUTRAL	POSITIVE	Howdy swags	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6959695969596961, 19=1.0, 20=0.6959695969596961}	
NEUTRAL	POSITIVE	i have 0 golds	{8=1.0, 9=2.0, 11=1.6615811220475694, 12=3.0, 13=0.6327349152989983, 16=3.0, 18=1.4035403540354037, 19=3.0, 1468=1.0}	
NEUTRAL	NEGATIVE	Kate you could never hate us KKona	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 10=2.0, 11=0.9093625004814121, 12=3.0, 14=0.09627689717589974, 15=1.0, 16=3.0, 17=2.0, 18=2.702770277027703, 19=6.0, 20=0.5675567556755676, 21=0.31483148314831483, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 625=1.0}	
NEUTRAL	NEGATIVE	@S1LENT__K1LL, no worries	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 10=1.0, 11=0.3117734117530549, 12=1.0, 14=0.3117734117530549, 15=1.0, 17=1.0, 18=1.0514051405140514, 19=2.0, 20=0.6340634063406341, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	BOOM!	{9=1.0, 11=0.47861155278751305, 12=1.0, 15=1.0, 18=0.6040604060406041, 19=1.0, 20=0.6040604060406041, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	so this logitech giveaway still gonna happen or?	{8=2.0, 9=4.0, 11=3.2931166337472564, 12=6.0, 13=0.6753687615882745, 15=1.0, 16=7.0, 17=1.0, 18=4.455745574557456, 19=9.0, 20=0.6378637863786379, 21=0.4335433543354336, 30=2.0, 32=1.0, 33=2.0, 1044=1.0}	
NEUTRAL	POSITIVE	Point awarding system type !plebs to check your current points and visit www.revlo.co/darvylle to check out the various things you can do with them!	{8=12.0, 9=5.0, 11=10.29426101883284, 12=17.0, 13=0.7290228161776439, 15=5.0, 16=20.0, 18=13.01630163016302, 19=25.0, 20=0.6086608660866086, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 529=0.5668549419673997, 898=0.29596134443687994, 1186=0.34382622278303626, 1187=0.34382622278303626, 1506=0.34382622278303626, 1541=0.34382622278303626, 1815=0.34382622278303626}	
NEUTRAL	POSITIVE	you knew it	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=2.0, 18=1.5711571157115711, 19=3.0, 20=0.5675567556755676, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	POSITIVE	jam_is_sticky you seem to be color blind, there is no wire of that color!	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=4.0, 9=2.0, 10=2.0, 11=4.3791050688556705, 12=8.0, 13=0.7964370010508537, 14=0.21177176119764307, 15=3.0, 16=8.0, 17=2.0, 18=6.504450445044505, 19=13.0, 20=0.5675567556755676, 21=0.4173417341734174, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	survival mode is the best way to play, but the no fast travel is too time consuming	{1=1.0, 3=1.0, 4=1.2000000000000002, 5=2.0, 6=0.8, 7=0.4, 8=6.0, 9=5.0, 10=1.0, 11=7.2637972677806095, 12=12.0, 13=0.911970378032208, 14=0.3117734117530549, 15=1.0, 16=14.0, 17=2.0, 18=8.383938393839387, 19=17.0, 20=0.5786578657865787, 21=0.4173417341734174, 22=3.0, 25=3.0, 26=3.0, 27=1.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 179=0.5210412028216495, 181=0.4775171917361477, 1456=0.7074555792122867}	
NEUTRAL	NEGATIVE	Yep, the Server idle 32 games at the same time.	{8=2.0, 9=3.0, 10=1.0, 11=3.119599245145992, 12=6.0, 13=0.5970003906314476, 14=0.41675973965239305, 15=1.0, 16=8.0, 17=1.0, 18=4.96949694969497, 19=10.0, 20=0.5664566456645665, 21=0.4314431443144315, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 181=0.6170554947860002, 425=0.7869196377994417}	
NEUTRAL	POSITIVE	!raffle	{8=1.0, 11=0.5653427378312802, 12=1.0, 13=0.5653427378312802, 15=1.0, 18=0.5544554455445545, 19=1.0, 20=0.5544554455445545, 1176=1.0}	
NEUTRAL	NEGATIVE	Sleep well boo	{8=1.0, 9=2.0, 11=1.8486495705805006, 12=3.0, 13=0.8198033638319295, 16=1.0, 17=2.0, 18=1.314931493149315, 19=3.0, 21=0.34653465346534656, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6}	
NEUTRAL	POSITIVE	@Pillpool, you can ply just shipless you'll have to hire on and earn money to purchase another ship	{8=10.0, 9=1.0, 11=7.407549640454014, 12=11.0, 13=0.8033143152670874, 15=3.0, 16=13.0, 17=1.0, 18=8.577657765776578, 19=17.0, 20=0.6170617061706172, 21=0.39503950395039505, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 403=0.6523823291241169, 1388=0.75789002938856}	
NEUTRAL	NEGATIVE	SEE YOU IN 10S SeemsGood	{8=1.0, 9=1.0, 11=1.2035519952464004, 12=2.0, 13=0.689128891872115, 15=1.0, 16=2.0, 17=1.0, 18=1.9705970597059705, 19=4.0, 20=0.5675567556755676, 21=0.38453845384538454, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 630=1.0}	
NEUTRAL	POSITIVE	wassup prodigy	{8=1.0, 11=0.6245041456450097, 12=1.0, 13=0.6245041456450097, 16=2.0, 18=1.0257025702570257, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 502=1.0}	
NEUTRAL	POSITIVE	@Adreynd right but could be used on camping killer for quick saves right	{8=7.0, 9=1.0, 10=1.0, 11=5.400650318832287, 12=9.0, 13=0.8335689959671431, 14=0.06597269981348729, 15=1.0, 16=10.0, 17=1.0, 18=5.956795679567956, 19=12.0, 20=0.5671567156715671, 21=0.44904490449044904, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=2.0, 30=2.0, 31=1.0, 32=3.0, 33=5.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 741=0.6739160366960442, 1266=0.738807942217662}	
NEUTRAL	POSITIVE	can u show your stats	{8=2.0, 11=1.3479590882331907, 12=2.0, 13=0.7083688661234506, 15=2.0, 16=3.0, 18=2.693069306930693, 19=5.0, 20=0.5804580458045805, 30=1.0, 32=0.5, 33=1.0, 275=1.0}	
NEUTRAL	POSITIVE	i agree	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=1.0, 11=1.3273436511386083, 12=2.0, 13=0.8129205477643228, 15=1.0, 16=1.0, 18=1.023002300230023, 19=2.0, 20=0.5648564856485649, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	I think it helps	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=2.0, 11=1.774391082599295, 12=3.0, 13=0.7455448758507238, 15=1.0, 16=3.0, 18=2.0386038603860386, 19=4.0, 20=0.5902590259025903, 30=1.0, 32=0.5, 33=1.0, 290=1.0}	
NEUTRAL	NEGATIVE	did the new rifle come out today?	{8=3.0, 9=1.0, 10=1.0, 11=3.017908526219073, 12=5.0, 13=0.8830471453644152, 14=0.41812970064426686, 15=1.0, 16=5.0, 17=1.0, 18=3.4575457545754578, 19=7.0, 20=0.5600560056005601, 21=0.4173417341734174}	
NEUTRAL	POSITIVE	back, was making a twitter account cuz i need to know when u guys stream ^_^	{8=4.0, 9=5.0, 11=5.246857067403181, 12=9.0, 13=0.7757940546994064, 15=1.0, 16=13.0, 17=1.0, 18=7.410341034103412, 19=15.0, 20=0.5675567556755676, 21=0.44974497449744977, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 270=0.44379564938124816, 533=0.6836773820966654, 624=0.5793363951968895}	
NEUTRAL	POSITIVE	@mercurydjinn3 wrong zero, Zero-One is just a white Sphere	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=4.0, 9=3.0, 10=1.0, 11=4.473703901362809, 12=8.0, 13=0.6809036240694994, 14=0.2723086318546191, 15=1.0, 16=7.0, 17=1.0, 18=4.45964596459646, 19=9.0, 20=0.5895589558955896, 21=0.4103410341034104, 24=1.0, 26=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 319=1.0}	
NEUTRAL	NEGATIVE	I have no money to help but I support bunny by tweeting and retweet	{1=2.0, 3=1.0, 4=1.8, 5=3.0, 6=0.7, 7=0.4, 8=5.0, 9=4.0, 10=1.0, 11=6.1358627178045415, 12=10.0, 13=0.8307850591724116, 14=0.3117734117530549, 15=1.0, 16=11.0, 17=2.0, 18=6.885688568856886, 19=14.0, 20=0.6416641664166417, 21=0.4173417341734174, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1051=0.7071067811865476, 1181=0.7071067811865476}	
NEUTRAL	POSITIVE	**Starting Countdown**	{8=1.0, 9=1.0, 11=1.116881330567736, 12=2.0, 13=0.6024582271934507, 15=1.0, 16=1.0, 18=1.0446044604460447, 19=2.0, 20=0.5736573657365737}	
NEUTRAL	POSITIVE	Face cam	{8=2.0, 11=1.4373971841524673, 12=2.0, 13=0.7359056322452506, 16=2.0, 18=0.9295929592959296, 19=2.0, 1328=1.0}	
NEUTRAL	POSITIVE	beast	{10=1.0, 11=0.434596741803617, 12=1.0, 14=0.434596741803617, 15=1.0, 18=0.5536553655365537, 19=1.0, 20=0.5536553655365537, 31=1.0, 33=1.0, 35=0.0, 756=1.0}	
NEUTRAL	POSITIVE	hmm k BlastCanon	{8=1.0, 11=0.6013138421078693, 12=1.0, 13=0.6013138421078693, 16=2.0, 18=1.0485048504850485, 19=2.0, 30=1.0, 32=0.5, 33=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 1140=1.0}	
NEUTRAL	POSITIVE	Adam Jensen's coat is for sale online. Plus some other outfits.	{8=5.0, 9=4.0, 11=5.085251187024435, 12=9.0, 13=0.6836050330936362, 15=1.0, 16=11.0, 18=6.111911191119112, 19=12.0, 20=0.5691569156915692, 97=0.7071067811865476, 1281=0.7071067811865476}	
NEUTRAL	POSITIVE	i do believe shes stock	{8=3.0, 9=1.0, 11=2.4649339502742675, 12=4.0, 13=0.7964425029022266, 16=4.0, 17=1.0, 18=2.3464346434643466, 19=5.0, 21=0.4464446444644464, 30=1.0, 32=0.5, 33=1.0, 838=0.7071067811865476, 1617=0.7071067811865476}	
NEUTRAL	POSITIVE	Ofte wait	{9=1.0, 11=0.45248876246857067, 12=1.0, 15=1.0, 18=0.5568556855685569, 19=1.0, 20=0.5568556855685569, 207=1.0}	
NEUTRAL	POSITIVE	yep	{15=1.0, 18=0.5664566456645665, 19=1.0, 20=0.5664566456645665, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	he appears to have disappeared into the ether	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 11=1.6106889968474396, 12=3.0, 13=0.6327349152989983, 15=1.0, 16=5.0, 17=2.0, 18=3.8163816381638163, 19=8.0, 20=0.6434643464346435, 21=0.3254325432543254}	
NEUTRAL	NEGATIVE	!8ball will bri stop humping a dead bear	{3=2.0, 4=0.6000000000000001, 5=2.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.2371848126894704, 12=5.0, 13=0.5598463883096663, 14=0.10452967423538027, 16=5.0, 17=2.0, 18=3.274527452745275, 19=7.0, 21=0.3796379637963796, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 138=1.0}	
NEUTRAL	POSITIVE	I got a rock.	{8=1.0, 9=2.0, 11=1.665058292115297, 12=3.0, 13=0.6135004428990356, 15=1.0, 16=3.0, 18=2.065706570657066, 19=4.0, 20=0.6063606360636065, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	yea	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.5313531353135313, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 348=1.0}	
NEUTRAL	POSITIVE	i would concede in this match	{8=1.0, 9=2.0, 10=1.0, 11=2.070071579086363, 12=4.0, 13=0.5983318386637103, 14=0.4428935336740814, 15=1.0, 16=5.0, 18=3.0073007300730072, 19=6.0, 20=0.5741574157415742, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 1031=1.0}	
NEUTRAL	NEGATIVE	adam was all sucked into the game a la captain N.	{8=3.0, 9=3.0, 11=3.5727317242252017, 12=6.0, 13=0.7606694652750652, 15=1.0, 16=9.0, 17=1.0, 18=5.492549254925493, 19=11.0, 20=0.5586558655865587, 21=0.39543954395439546, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 82=1.0}	
NEUTRAL	NEGATIVE	DoDE bribes the wigglers	{15=1.0, 16=1.0, 18=1.1043104310431042, 19=2.0, 20=0.5964596459645964}	
NEUTRAL	NEGATIVE	Sting*	{10=1.0, 11=0.17742370307608515, 12=1.0, 14=0.17742370307608515, 16=1.0, 18=0.4683468346834684, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	Proxy what were you saying about etho	{8=1.0, 9=2.0, 11=1.5978531775942608, 12=3.0, 13=0.5758842850619234, 15=1.0, 16=4.0, 17=1.0, 18=2.9922992299229927, 19=6.0, 20=0.5675567556755676, 21=0.44204420442044207, 1141=1.0}	
NEUTRAL	NEGATIVE	and the best overhead in game	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.3711053769593473, 12=4.0, 13=0.7606694652750652, 15=1.0, 16=5.0, 18=3.0734073407340734, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 82=1.0}	
NEUTRAL	NEGATIVE	Gotta go fast	{8=1.0, 9=1.0, 11=1.2104183057598883, 12=2.0, 13=0.6959952023856029, 16=4.0, 18=1.9078907890789079, 19=4.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 1456=1.0}	
NEUTRAL	NEGATIVE	^ you have waited so long to say that	{8=2.0, 9=1.0, 10=1.0, 11=2.2243654989904105, 12=4.0, 13=0.639612229515232, 14=0.4375952508018949, 15=1.0, 16=6.0, 17=1.0, 18=3.9040904090409043, 19=8.0, 20=0.5675567556755676, 21=0.38063806380638066, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0}	
NEUTRAL	POSITIVE	Yeah	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 18=0.5313531353135313, 19=1.0, 30=1.0, 32=0.5, 33=1.0, 348=1.0}	
NEUTRAL	POSITIVE	goodluck everyone	{15=2.0, 18=1.189018901890189, 19=2.0, 20=0.6298629862986299}	
NEUTRAL	POSITIVE	yea he needs to apply today	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=3.0, 11=2.7664023944057177, 12=5.0, 13=0.6013138421078693, 16=5.0, 17=1.0, 18=2.9152915291529156, 19=6.0, 21=0.44754475447544756, 30=2.0, 32=1.0, 33=2.0, 348=1.0}	
NEUTRAL	POSITIVE	The 8-ball says: You may rely on it.	{8=4.0, 9=2.0, 11=3.469907623915448, 12=6.0, 13=0.6712588786126533, 15=1.0, 16=8.0, 18=4.508250825082508, 19=9.0, 20=0.5675567556755676, 652=1.0}	
NEUTRAL	POSITIVE	thats why WG implements even more nations like SWE :)	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.7, 7=0.3, 8=2.0, 9=2.0, 10=1.0, 11=2.627134030601298, 12=5.0, 13=0.8500525426806121, 14=0.18839439471382124, 15=1.0, 16=4.0, 17=2.0, 18=3.466946694669468, 19=7.0, 20=0.5507550755075508, 21=0.4013401340134014, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 226=1.0}	
NEUTRAL	NEGATIVE	and thus his watch has ended	{8=2.0, 9=1.0, 11=1.703279653603438, 12=3.0, 13=0.612499105949152, 16=4.0, 17=2.0, 18=2.896889688968897, 19=6.0, 21=0.4372437243724373, 30=1.0, 32=0.5, 33=1.0, 448=1.0}	
