ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEGATIVE	trusted him this is nice trader nice buyer 1000000 % trusted prson	{1=4.0, 4=3.0, 5=4.0, 6=0.8, 8=6.0, 9=1.0, 11=4.5650731471140045, 12=7.0, 13=0.7826658670642671, 15=2.0, 16=6.0, 17=2.0, 18=4.874287428742875, 19=10.0, 20=0.5973597359735974, 21=0.40604060406040604, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 240=1.0}	
POSITIVE	NEGATIVE	4Head	{45=1.0, 46=0.25, 47=1.0, 49=0.25}	
POSITIVE	NEUTRAL	lol jk	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=2.0, 10=1.0, 11=2.08283037242032, 12=4.0, 13=0.6134344206825597, 14=0.4405497449891889, 15=1.0, 16=4.0, 18=2.613661366136614, 19=5.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 151=0.46618968247266324, 152=0.4908479127944993, 1073=0.7360268381392904}	
POSITIVE	NEUTRAL	Do you know where it is? :D :D	{8=2.0, 9=1.0, 11=1.8500635463833581, 12=3.0, 13=0.7648013556561783, 15=3.0, 16=5.0, 18=4.273227322732273, 19=8.0, 20=0.628062806280628, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEGATIVE	^^	{15=1.0, 18=0.613961396139614, 19=1.0, 20=0.613961396139614, 43=1.0, 46=1.0, 47=1.0, 48=1.0}	
POSITIVE	NEUTRAL	DONT WORRY BOYS I'll be the new bot	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.7041764553772345, 12=5.0, 13=0.8830471453644152, 14=0.1155058677244893, 15=2.0, 16=6.0, 17=1.0, 18=4.627562756275627, 19=9.0, 20=0.5843584358435844, 21=0.43984398439843986, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 136=0.5043613745141383, 138=0.6236442801713062, 154=0.5972331334644976}	
POSITIVE	NEUTRAL	DAT SAVE	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.8252832077994245, 12=1.0, 13=0.8252832077994245, 16=2.0, 18=0.9757975797579759, 19=2.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1022=1.0}	
POSITIVE	NEGATIVE	dun dunnn dunnnnnnnnn	{17=3.0, 18=1.3195319531953196, 19=3.0, 21=0.43984398439843986, 136=1.0}	
POSITIVE	NEGATIVE	Conrad is jealous ;)	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 9=1.0, 10=1.0, 11=0.6684364288583109, 12=2.0, 14=0.15401332548402538, 15=1.0, 16=1.0, 17=2.0, 18=1.9243924392439244, 19=4.0, 20=0.5706570657065707, 21=0.4250425042504251, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2}	
POSITIVE	NEGATIVE	Ah damn, dc'd sorry m8	{1=1.0, 3=2.0, 4=1.2, 5=3.0, 6=0.7, 7=0.1, 8=3.0, 9=2.0, 10=1.0, 11=3.627139532452671, 12=6.0, 13=0.8775673013969201, 14=0.42087512447938735, 16=3.0, 17=4.0, 18=3.144614461446145, 19=7.0, 21=0.3698369836983698, 24=2.0, 26=2.0, 28=0.0, 29=2.0, 31=3.0, 32=2.0, 33=5.0, 34=1.0, 35=0.0, 50=2.0, 52=2.0, 53=2.0, 54=4.0, 55=0.7, 56=0.3, 105=0.3726536104012898, 136=0.31470472187193793, 384=0.34059639046410345, 432=0.3891332874715095, 566=0.3726536104012898, 1099=0.4520665651287747, 1319=0.3891332874715095}	
POSITIVE	NEUTRAL	Mad man :P	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 10=1.0, 11=0.7386235468235062, 12=2.0, 13=0.572242059453006, 14=0.1663814873705002, 16=2.0, 17=1.0, 18=1.428042804280428, 19=3.0, 21=0.4043404340434043, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 322=1.0}	
POSITIVE	NEUTRAL	AND YOU THOUGHT NA`VI WAS BACK SoBayed	{8=2.0, 9=2.0, 10=1.0, 11=2.6865870365377953, 12=5.0, 13=0.756504563785714, 14=0.3002635386807661, 15=2.0, 16=5.0, 17=1.0, 18=4.028502850285029, 19=8.0, 20=0.576957695769577, 21=0.42464246424642466, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 1253=0.6234186874425123, 1588=0.5366310672557121, 1605=0.5686617956250012}	
NEUTRAL	NEGATIVE	NOT THE REACTION	{9=1.0, 10=1.0, 11=0.7706663292197825, 12=2.0, 14=0.3002635386807661, 16=2.0, 17=1.0, 18=1.4238423842384238, 19=3.0, 21=0.42464246424642466, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	NEGATIVE	!muted	{10=1.0, 11=0.3259626864439884, 12=1.0, 14=0.3259626864439884, 17=1.0, 18=0.42384238423842385, 19=1.0, 21=0.42384238423842385, 1230=1.0}	
NEUTRAL	NEGATIVE	@dmpuff want me to give you this sabeleye?	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=1.0, 11=2.056410482127236, 12=3.0, 13=0.8899739762430059, 15=1.0, 16=4.0, 17=1.0, 18=2.9525952595259533, 19=6.0, 20=0.5675567556755676, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	Only pornstar I would watch is mia malkova, her old videos	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=3.0, 9=2.0, 10=2.0, 11=3.380271461346744, 12=7.0, 13=0.6519693876989607, 14=0.2654643287466233, 15=1.0, 16=10.0, 17=1.0, 18=5.958095809580959, 19=12.0, 20=0.683968396839684, 21=0.3061306130613062, 30=1.0, 32=0.5, 33=1.0, 272=0.5035863867261972, 558=0.6109012813475074, 1305=0.6109012813475074}	
NEUTRAL	POSITIVE	good to know @Bigarnold14 ....	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.6767717336883865, 12=2.0, 13=0.911970378032208, 15=1.0, 16=2.0, 18=1.5675567556755676, 19=3.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	CASTER BE NEUTRAL	{8=2.0, 9=1.0, 11=1.7744075881534136, 12=3.0, 13=0.6767772355397592, 15=1.0, 16=1.0, 18=1.067006700670067, 19=2.0, 20=0.5694569456945695, 875=1.0}	
NEUTRAL	POSITIVE	Tell your team to switch to either red trinket or blue trinket.	{8=7.0, 9=2.0, 11=5.478721589814974, 12=9.0, 13=0.7248964276479035, 15=1.0, 16=9.0, 18=5.111511151115112, 19=10.0, 20=0.5804580458045805, 371=0.5054674165339088, 417=0.5629052832119783, 1267=0.6539421480181395}	
NEUTRAL	POSITIVE	yeah huskarls are the best infantry vs hc, but not very good either	{1=3.0, 4=2.2, 5=3.0, 6=0.8, 8=3.0, 9=5.0, 10=2.0, 11=5.311465308076168, 12=10.0, 13=0.911970378032208, 14=0.3002635386807661, 15=2.0, 16=8.0, 17=2.0, 18=6.107310731073109, 19=12.0, 20=0.5824582458245825, 21=0.42464246424642466, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 30=2.0, 32=3.0, 33=4.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 232=0.6005586270239192, 1569=0.799580724822169}	
NEUTRAL	NEGATIVE	someone is latinoo?	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=1.0, 17=1.0, 18=0.9344934493449346, 19=2.0, 21=0.4460446044604461}	
NEUTRAL	NEGATIVE	he appears to have disappeared into the ether	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 11=1.6106889968474396, 12=3.0, 13=0.6327349152989983, 15=1.0, 16=5.0, 17=2.0, 18=3.8163816381638163, 19=8.0, 20=0.6434643464346435, 21=0.3254325432543254}	
NEUTRAL	POSITIVE	Chat even fast in slow mode 4Head	{8=2.0, 9=3.0, 10=1.0, 11=3.1319564033297205, 12=6.0, 13=0.6176158277260299, 14=0.3768328042386263, 16=4.0, 17=2.0, 18=2.864086408640864, 19=6.0, 21=0.42464246424642466, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 119=0.4798120912808376, 131=0.6649509426321012, 274=0.5723815169564694}	
NEUTRAL	NEGATIVE	Meep Can I battle next? :D	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 10=1.0, 11=2.048031162486177, 12=4.0, 13=0.7083688661234506, 14=0.3108160896141552, 15=1.0, 16=4.0, 17=1.0, 18=3.017301730173017, 19=6.0, 20=0.628062806280628, 21=0.4027402740274027, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1575=1.0}	
NEUTRAL	POSITIVE	matrix123455 , du hast 7,722 TayTaler und hast schon 64.8h zugeschaut!!	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=5.0, 16=1.0, 18=3.578657865786579, 19=6.0, 20=0.6552655265526554}	
NEUTRAL	POSITIVE	Look down......	{8=2.0, 11=1.242274025209483, 12=2.0, 13=0.645125084590965, 15=1.0, 16=1.0, 18=1.0052005200520053, 19=2.0, 20=0.550955095509551, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 753=1.0}	
NEUTRAL	POSITIVE	funny cuz perez still isnt a top striker just had a good year	{1=3.0, 4=2.4000000000000004, 5=3.0, 6=0.9, 8=5.0, 9=3.0, 10=1.0, 11=5.579438481048874, 12=9.0, 13=0.911970378032208, 14=0.33971181302508296, 15=2.0, 16=7.0, 17=3.0, 18=5.95909590959096, 19=12.0, 20=0.5918591859185919, 21=0.41794179417941796, 22=2.0, 24=1.0, 25=2.0, 26=3.0, 27=1.0, 28=0.0, 29=4.0, 30=1.0, 32=4.5, 33=5.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 657=0.6040168108207821, 704=0.5199301727076274, 1631=0.6040168108207821}	
NEUTRAL	NEGATIVE	yeah to me its expensive... still leveling my first char	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=3.0, 10=1.0, 11=3.9215876142321897, 12=7.0, 13=0.8349059458507788, 14=0.28881418597358016, 16=8.0, 17=2.0, 18=4.797479747974798, 19=10.0, 21=0.38793879387938796, 24=1.0, 26=1.0, 28=0.0, 30=2.0, 31=1.0, 32=1.0, 33=3.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 232=0.6227482715676232, 479=0.7824222582848329}	
NEUTRAL	POSITIVE	are you streaming later tonight?	{9=4.0, 11=2.057692413497142, 12=4.0, 15=1.0, 16=3.0, 18=2.102610261026103, 19=4.0, 20=0.5675567556755676, 441=0.738807942217662, 881=0.6739160366960442}	
NEUTRAL	POSITIVE	jif is a lemon juice too	{8=2.0, 9=2.0, 11=2.532953338798506, 12=4.0, 13=0.7757830509966603, 15=1.0, 16=4.0, 18=2.5570557055705576, 19=5.0, 20=0.5753575357535754, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	NEGATIVE	Everything has gone so smooth for Blizzard.. Gotta give them that	{8=2.0, 9=1.0, 10=2.0, 11=2.8735454480432665, 12=5.0, 13=0.8899739762430059, 14=0.3329940524986658, 15=1.0, 16=9.0, 17=2.0, 18=5.903690369036904, 19=12.0, 20=0.5784578457845785, 21=0.3827382738273828, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0}	
NEUTRAL	POSITIVE	Faze adapt	{8=1.0, 9=1.0, 11=1.1196377581056027, 12=2.0, 13=0.6299839896125047, 16=1.0, 18=0.4848484848484849, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0}	
NEUTRAL	POSITIVE	she looks chinese	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=3.0, 18=1.478947894789479, 19=3.0, 266=1.0}	
NEUTRAL	POSITIVE	I encountered a lot of garbage Masters	{8=1.0, 9=3.0, 10=1.0, 11=2.401305039145673, 12=5.0, 13=0.612499105949152, 14=0.22282498060597394, 16=6.0, 17=1.0, 18=3.4239423942394245, 19=7.0, 21=0.44204420442044207, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.2, 54=1.0, 56=0.2, 394=0.6228124439683924, 1098=0.7823711776632098}	
NEUTRAL	POSITIVE	bottom left	{9=1.0, 10=1.0, 11=0.8376238604290345, 12=2.0, 14=0.323200757054749, 16=1.0, 17=1.0, 18=0.8722872287228723, 19=2.0, 21=0.41214121412141214, 1484=1.0}	
NEUTRAL	NEGATIVE	the icons bottom left	{9=1.0, 10=1.0, 11=0.8376238604290345, 12=2.0, 14=0.323200757054749, 16=3.0, 17=1.0, 18=1.8958895889588958, 19=4.0, 21=0.41214121412141214, 1484=1.0}	
NEUTRAL	POSITIVE	Roar	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0, 423=1.0}	
NEUTRAL	POSITIVE	Song	{8=1.0, 11=0.8706679797751944, 12=1.0, 13=0.8706679797751944, 15=1.0, 18=0.6023602360236024, 19=1.0, 20=0.6023602360236024, 196=1.0}	
NEUTRAL	POSITIVE	GGuys drop a follow at iHateConPlayers I'm just about to start livestreamjng I'm on round 198	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=5.0, 9=7.0, 10=1.0, 11=7.108832122009056, 12=13.0, 13=0.7083743679748236, 14=0.4085014607415396, 15=1.0, 16=13.0, 18=6.962296229622964, 19=14.0, 20=0.6296629662966297, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 252=0.47960039864095455, 305=0.620477017150288, 995=0.620477017150288}	
NEUTRAL	POSITIVE	ez money	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.6575262575856775, 12=2.0, 13=0.8542119423185902, 15=1.0, 16=1.0, 18=1.0061006100610062, 19=2.0, 20=0.5536553655365537, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 615=0.7222345904074828, 1268=0.691648173870889}	
NEUTRAL	POSITIVE	but Kolento will you actually not try to build a purify deck? For fun? Or for the challenge? I think viewers will love it	{1=2.0, 3=1.0, 4=2.1, 5=3.0, 6=0.9, 7=0.4, 8=11.0, 9=6.0, 10=1.0, 11=11.120061400661324, 12=18.0, 13=0.9779980963594249, 14=0.3002635386807661, 15=4.0, 16=16.0, 17=2.0, 18=11.368736873687372, 19=22.0, 20=0.6082608260826083, 21=0.42464246424642466, 22=3.0, 25=3.0, 26=3.0, 27=1.0, 29=5.0, 30=2.0, 31=2.0, 32=6.0, 33=9.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.8, 56=0.3, 77=0.3006726913805634, 79=0.46815470088587763, 178=0.5180368797099001, 440=0.48885767564358007, 776=0.42788207828934555}	
NEUTRAL	POSITIVE	@taimoutv hey taimou who will play mccree for finland?	{8=2.0, 9=2.0, 11=2.45245024950896, 12=4.0, 13=0.8651661284022074, 15=1.0, 16=5.0, 18=3.22022202220222, 19=6.0, 20=0.6062606260626062, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 118=0.743678718941723, 133=0.6685371814590402}	
NEUTRAL	POSITIVE	What part of TX do you live in? You don't have to be super specific	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=8.0, 9=3.0, 10=1.0, 11=7.572132022425547, 12=12.0, 13=0.9201846421320775, 14=0.3177319167899999, 15=3.0, 16=15.0, 18=9.283228322832285, 19=18.0, 20=0.675967596759676, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=3.0, 30=1.0, 31=1.0, 32=3.5, 33=5.0, 34=1.0, 35=0.0, 50=2.0, 52=1.0, 53=1.8, 54=3.0, 55=0.8, 56=0.3, 279=0.3675801108856259, 335=0.33963717702436663, 336=0.3342579000865255, 468=0.4878815007736622, 547=0.40217706137925646, 1146=0.4878815007736622}	
NEUTRAL	NEGATIVE	@MileZx3 I could say "you're welcome" but for the sake of Brazillian "HU3" ill just say "É NOIX MEU CHAPA"	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.7, 7=0.3, 8=6.0, 9=2.0, 10=1.0, 11=5.245090973112453, 12=9.0, 13=0.8266916817509092, 14=0.2713017930533625, 15=2.0, 16=14.0, 17=1.0, 18=8.774277427742774, 19=17.0, 20=0.72987298729873, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 31=1.0, 32=2.5, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 69=0.4544891531613587, 300=0.6298569717240062, 1401=0.6298569717240062}	
NEUTRAL	POSITIVE	@acidfive23, radio kappa guy	{8=3.0, 11=1.9834779403269203, 12=3.0, 13=0.7276418514830241, 16=3.0, 18=1.564756475647565, 19=3.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 85=0.6036075607833785, 295=0.7972815767124811, 1768=1.0}	
NEUTRAL	POSITIVE	CAN SPECTRE START TO FOCUS	{8=3.0, 9=1.0, 11=2.643540551395545, 12=4.0, 13=0.7180026078775509, 16=4.0, 18=2.047904790479048, 19=4.0, 305=0.5942233067772028, 1646=0.5420307402403785, 1691=0.5942233067772028}	
NEUTRAL	POSITIVE	rn u can just admire it or take the cape	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=4.0, 11=5.576781086835721, 12=9.0, 13=0.8376898826455103, 15=2.0, 16=9.0, 18=5.753675367536755, 19=11.0, 20=0.6434643464346435, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 32=3.0, 33=3.0, 34=1.0}	
NEUTRAL	NEGATIVE	SOL OMGScoots	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7524166882155847, 12=1.0, 13=0.7524166882155847, 15=1.0, 16=1.0, 17=1.0, 18=1.3538353835383539, 19=3.0, 20=0.5626562656265627, 21=0.33543354335433545, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 981=1.0}	
NEUTRAL	NEGATIVE	whos mega and fat mega parents	{10=1.0, 11=0.2035354896922815, 12=1.0, 14=0.2035354896922815, 16=6.0, 18=2.9081908190819084, 19=6.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 593=0.6739160366960442, 1713=0.738807942217662}	
NEUTRAL	NEGATIVE	let's all walk through the fire, it'll work, right?	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=5.0, 9=3.0, 10=1.0, 11=5.428005523858779, 12=9.0, 13=0.8335689959671431, 14=0.4208916300335063, 16=10.0, 17=1.0, 18=5.46104610461046, 19=11.0, 21=0.42704270427042706, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 138=0.6523823291241169, 820=0.75789002938856}	
NEUTRAL	POSITIVE	Tweet out the stream and get more people in this awesome stream! http://ctt.ec/3Kb9Y	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=6.0, 9=3.0, 11=5.843136715504768, 12=9.0, 13=0.9078384876510946, 15=2.0, 16=10.0, 18=6.078907890789079, 19=12.0, 20=0.6312631263126313, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 95=0.7663209676576931, 419=0.42994816593061463, 445=0.4773853256448899}	
NEUTRAL	POSITIVE	looks like la paz and la dormida is about 20 km if i use the scale on my google map	{1=2.0, 4=1.4, 5=2.0, 6=0.7, 8=5.0, 9=8.0, 11=7.624179536414004, 12=13.0, 13=0.8968347849051207, 16=19.0, 17=1.0, 18=10.030203020302032, 19=20.0, 21=0.42014201420142017, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 266=1.0}	
