ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	yeah it was a really sick back door	{1=1.0, 3=1.0, 4=0.8999999999999999, 5=2.0, 6=0.6, 7=0.3, 8=2.0, 9=4.0, 10=1.0, 11=3.4583317286266837, 12=7.0, 13=0.6957256116683265, 14=0.14166166915166956, 16=7.0, 17=1.0, 18=3.685268526852685, 19=8.0, 21=0.2835283528352835, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 409=0.7949832054108822, 493=0.6066314392731711}	
POSITIVE	NEGATIVE	D:	{17=1.0, 18=0.4389438943894389, 19=1.0, 21=0.4389438943894389, 951=1.0}	
POSITIVE	NEGATIVE	this is the most comfy stream ever	{8=2.0, 9=2.0, 11=2.628570013809647, 12=4.0, 13=0.8239297523616697, 16=7.0, 18=3.4752475247524752, 19=7.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 30=1.0, 32=0.5, 33=1.0, 96=1.0}	
POSITIVE	NEUTRAL	NaVi FOUND Tier 1 PogChamp Kappa	{8=1.0, 9=3.0, 11=2.14017066742959, 12=4.0, 13=0.6038281881853245, 16=4.0, 18=1.9695969596959695, 19=4.0, 43=2.0, 46=1.5, 47=2.0, 48=0.875, 177=0.40012958039386226, 189=0.47464531310885494, 375=0.45074105630507216, 845=0.6414363926365705, 1784=1.0}	
POSITIVE	NEGATIVE	cool!!	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.7647683445479404, 12=1.0, 13=0.7647683445479404, 15=1.0, 18=0.6006600660066007, 19=1.0, 20=0.6006600660066007, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 280=1.0}	
POSITIVE	NEUTRAL	hello coldven :) you missed lone getting shot a lot and getting exited about progress like he was a little schoolgirl :D	{1=2.0, 3=1.0, 4=1.7, 5=3.0, 6=0.7, 7=0.3, 8=5.0, 9=7.0, 10=3.0, 11=7.970851191425916, 12=15.0, 13=0.8500525426806121, 14=0.21455569799237448, 15=6.0, 16=13.0, 17=1.0, 18=10.4003400340034, 19=20.0, 20=0.6424642464246425, 21=0.38243824382438246, 22=2.0, 24=2.0, 25=2.0, 26=4.0, 27=1.0, 28=0.0, 29=2.0, 31=2.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 50=1.0, 52=3.0, 53=1.5999999999999999, 54=4.0, 55=0.7, 56=0.3, 246=0.6644467674400565, 278=0.33222338372002824, 450=0.3806799418745891, 460=0.3592375733039694, 1773=0.41733591305938317}	
NEUTRAL	POSITIVE	cut down the fat u dont need	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 10=2.0, 11=1.7401310540997046, 12=4.0, 13=0.5971489406185182, 14=0.2035354896922815, 15=1.0, 16=4.0, 17=2.0, 18=3.306330633063306, 19=7.0, 20=0.5675567556755676, 21=0.4309430943094309, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=3.0, 32=0.5, 33=4.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 254=0.6227482715676232, 496=0.7824222582848329}	
NEUTRAL	NEGATIVE	@Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? @Loltyler1, ARE YOUR SISTERS HOT?!!? ./	{8=13.0, 9=13.0, 11=14.680672546311834, 12=26.0, 13=0.6148594001881633, 15=13.0, 16=39.0, 18=27.382038203820382, 19=52.0, 20=0.5804580458045805, 22=13.0, 25=13.0, 26=13.0, 27=1.0, 29=13.0, 32=13.0, 33=13.0, 34=1.0, 922=1.0}	
NEUTRAL	NEGATIVE	@deathwingua, i reuploaded my segmento	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9214921492149215, 19=2.0}	
NEUTRAL	NEGATIVE	You chop off the dragons wings and attach them to your back... wow. Apprentice awrootbeerfloat has acquired 300 scales.	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=3.0, 9=4.0, 10=2.0, 11=4.483101063507871, 12=9.0, 13=0.645114080888219, 14=0.3002635386807661, 15=3.0, 16=13.0, 17=2.0, 18=9.0985098509851, 19=18.0, 20=0.5804580458045805, 21=0.407940794079408, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 31=1.0, 32=2.0, 33=3.0, 34=1.0, 35=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 114=0.6115599790509895, 1328=0.7911980738242184}	
NEUTRAL	POSITIVE	SOL OMGScoots	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 11=0.7524166882155847, 12=1.0, 13=0.7524166882155847, 15=1.0, 16=1.0, 17=1.0, 18=1.3538353835383539, 19=3.0, 20=0.5626562656265627, 21=0.33543354335433545, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 207=0.6523823291241169, 1556=0.75789002938856}	
NEUTRAL	NEGATIVE	MY BALLS ARE GONE	{9=1.0, 10=1.0, 11=0.8474171558729513, 12=2.0, 14=0.3329940524986658, 16=3.0, 17=1.0, 18=1.8383838383838387, 19=4.0, 21=0.3827382738273828, 772=0.7071067811865476, 1669=0.7071067811865476}	
NEUTRAL	NEGATIVE	IS THIS THE GOD NIDO?	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 16=4.0, 18=1.9905990599059906, 19=4.0, 137=1.0}	
NEUTRAL	NEGATIVE	he appears to have disappeared into the ether	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 11=1.6106889968474396, 12=3.0, 13=0.6327349152989983, 15=1.0, 16=5.0, 17=2.0, 18=3.8163816381638163, 19=8.0, 20=0.6434643464346435, 21=0.3254325432543254}	
NEUTRAL	POSITIVE	Can you resist the borg?	{8=1.0, 10=1.0, 11=1.0783188542944702, 12=2.0, 13=0.7083688661234506, 14=0.3699499881710196, 15=2.0, 16=3.0, 18=2.711971197119712, 19=5.0, 20=0.5765576557655766}	
NEUTRAL	POSITIVE	u palying on xbox one	{8=2.0, 11=1.2250477285606607, 12=2.0, 13=0.6643485532881815, 15=1.0, 16=2.0, 17=1.0, 18=2.0114011401140117, 19=4.0, 20=0.5675567556755676, 21=0.4367436743674368, 689=1.0}	
NEUTRAL	POSITIVE	lifewithsmiles29 you just got revived!	{8=2.0, 11=1.2408435438525065, 12=2.0, 13=0.6274091231699468, 15=2.0, 16=2.0, 18=2.173017301730173, 19=4.0, 20=0.6146614661466148, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	MAN vs DAD	{8=2.0, 11=1.3810417205389616, 12=2.0, 13=0.8087996610859555, 16=3.0, 18=1.4563456345634567, 19=3.0, 734=1.0}	
NEUTRAL	NEGATIVE	I must not fear. Fear is the mind-killer. Fear is the little-death that brings total obliteration. I will face my fear. I will permit it to pass over me and through me. And when it has gone past I will turn the inner eye to see its path. Where the fear has gone there will be nothing. Only I will remain.	{3=6.0, 4=1.8, 5=6.0, 7=0.3, 8=21.0, 9=14.0, 10=10.0, 11=22.222791969497738, 12=45.0, 13=0.7482958015372173, 14=0.06597269981348729, 15=2.0, 16=53.0, 17=7.0, 18=29.96939693969396, 19=62.0, 20=0.5801580158015802, 21=0.3827382738273828, 24=7.0, 26=7.0, 28=0.0, 29=5.0, 30=1.0, 31=9.0, 32=5.5, 33=15.0, 34=1.0, 35=0.0, 52=7.0, 53=1.0, 54=7.0, 56=0.1, 166=0.3449290780742288, 450=0.31463283480582976, 840=0.29691066858109055, 1015=0.31463283480582976, 1669=0.6898581561484576, 1733=0.3449290780742288}	
NEUTRAL	NEGATIVE	What if TLA is Oprah in disguise and she has all of the shirts that have been bought renaePetch	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=4.0, 9=3.0, 11=3.965382351161166, 12=7.0, 13=0.6340003411147852, 15=3.0, 16=16.0, 17=1.0, 18=10.180318031803182, 19=20.0, 20=0.6193619361936193, 21=0.44894489448944896, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	NEGATIVE	@Tony81690 what was the top dono? i didn't even notice	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=3.0, 9=2.0, 11=2.884417106356289, 12=5.0, 13=0.6519858932530798, 16=7.0, 17=3.0, 18=4.732173217321732, 19=10.0, 21=0.37173717371737175, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 91=0.668126433157337, 711=0.7440477601044536}	
NEUTRAL	POSITIVE	ez money	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.6575262575856775, 12=2.0, 13=0.8542119423185902, 15=1.0, 16=1.0, 18=1.0061006100610062, 19=2.0, 20=0.5536553655365537, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 577=0.738807942217662, 970=0.6739160366960442}	
NEUTRAL	POSITIVE	and some herbs ofc	{8=1.0, 9=1.0, 11=1.065708610947584, 12=2.0, 13=0.5512855075732984, 15=2.0, 16=3.0, 18=2.7096709670967094, 19=5.0, 20=0.593959395939594, 1514=1.0}	
NEUTRAL	NEGATIVE	@Radomega225, aww, that's a bummer. What, were they hyper-competitive or something?	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.7, 7=0.3, 8=1.0, 9=3.0, 10=1.0, 11=2.322463508970769, 12=5.0, 13=0.5763409387258813, 14=0.18014161765434072, 15=2.0, 16=9.0, 17=1.0, 18=5.840484048404841, 19=12.0, 20=0.5561556155615562, 21=0.292029202920292, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	what happened to the big boi	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 11=1.2324752279141933, 12=2.0, 13=0.6299729859097587, 16=5.0, 17=1.0, 18=2.898789878987899, 19=6.0, 21=0.36853685368536854, 30=1.0, 32=0.5, 33=1.0, 249=1.0}	
NEUTRAL	POSITIVE	the hook icon on the bottom	{8=2.0, 10=2.0, 11=1.919639958846152, 12=4.0, 13=0.6588907167261785, 14=0.323200757054749, 16=6.0, 18=3.0384038403840385, 19=6.0, 686=1.0}	
NEUTRAL	NEGATIVE	Riders of Rohana	{15=1.0, 16=1.0, 18=1.062906290629063, 19=2.0, 20=0.5598559855985599, 1077=1.0}	
NEUTRAL	NEGATIVE	she said shes NEVER coming to australia	{8=1.0, 9=2.0, 10=1.0, 11=1.9441342011586902, 12=4.0, 13=0.6166254944788921, 14=0.29866249993122684, 16=7.0, 18=3.4081408140814085, 19=7.0, 538=0.6739160366960442, 952=0.738807942217662}	
NEUTRAL	NEGATIVE	@SirDouchiebagie, it's to keep the body from rejecting the metal mechanics that keep augs' bodies from failing	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 8=4.0, 9=3.0, 10=1.0, 11=4.682598194292381, 12=8.0, 13=0.6960337153452137, 14=0.44322914660783364, 16=11.0, 17=5.0, 18=7.540454045404542, 19=16.0, 21=0.29692969296929694, 24=2.0, 26=2.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 1272=1.0}	
NEUTRAL	POSITIVE	Good evening everyone	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.7139092304560486, 12=2.0, 13=0.911970378032208, 15=3.0, 18=1.6969696969696972, 19=3.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	It wasn't me BigBrother	{9=3.0, 11=1.5432693101228567, 12=3.0, 15=1.0, 16=4.0, 18=2.617961796179618, 19=5.0, 20=0.6434643464346435, 45=1.0, 46=0.375, 47=1.0, 49=0.375, 775=0.7071067811865476, 1438=0.7071067811865476}	
NEUTRAL	NEGATIVE	Sting*	{10=1.0, 11=0.17742370307608515, 12=1.0, 14=0.17742370307608515, 16=1.0, 18=0.4683468346834684, 19=1.0, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	Is that high enough to gain praise from Raekki Kappa	{1=2.0, 4=1.5, 5=2.0, 6=0.8, 8=5.0, 11=3.322986184851203, 12=5.0, 13=0.8789647716456588, 15=1.0, 16=8.0, 18=4.637463746374637, 19=9.0, 20=0.6596659665966598, 22=3.0, 25=3.0, 26=3.0, 27=1.0, 29=2.0, 30=2.0, 32=3.0, 33=4.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 177=1.0, 1784=1.0}	
NEUTRAL	NEGATIVE	veinhype Has Been Following TheTravelingGamer on Twitch for: 8 months, 19 hours.	{8=1.0, 9=4.0, 10=1.0, 11=2.9685899305116172, 12=6.0, 13=0.5606991752724791, 14=0.4126388529740258, 15=1.0, 16=6.0, 17=3.0, 18=4.8612861286128615, 19=10.0, 20=0.5823582358235824, 21=0.4455445544554456, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 297=0.45287353260800417, 732=0.5493814540086528, 861=0.4373392269689791, 902=0.5493814540086528}	
NEUTRAL	POSITIVE	where are you now dendi fanstraights?? 4Head	{8=1.0, 9=1.0, 11=1.065257459134999, 12=2.0, 13=0.5508343557607135, 15=1.0, 16=3.0, 18=2.048904890489049, 19=4.0, 20=0.5675567556755676, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 832=1.0}	
NEUTRAL	POSITIVE	@weestoun cN U CHECK IF apsoto is here	{8=2.0, 9=1.0, 11=1.9504448246835064, 12=3.0, 13=0.7276528551857702, 15=2.0, 16=4.0, 18=3.226822682268227, 19=6.0, 20=0.6086608660866086, 558=1.0}	
NEUTRAL	NEGATIVE	Is this going to be on youtube	{8=2.0, 9=1.0, 11=1.743399153815259, 12=3.0, 13=0.6767772355397592, 16=7.0, 18=3.48004800480048, 19=7.0, 564=1.0}	
NEUTRAL	POSITIVE	@guthalot like the title because I want to rewatch it	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=3.0, 9=2.0, 11=3.1430371319949164, 12=5.0, 13=0.8500525426806121, 15=1.0, 16=6.0, 17=2.0, 18=4.390839083908391, 19=9.0, 20=0.5500550055005501, 21=0.41614161416141615, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	NEGATIVE	Redsoul is the guy who doesn't get invited because the girls are spooped by him qtpSPOOKY	{8=2.0, 9=4.0, 11=3.3921994751233795, 12=6.0, 13=0.7276418514830241, 16=12.0, 17=2.0, 18=6.911491149114911, 19=14.0, 21=0.4356435643564357, 136=0.6789633725236234, 941=0.7341721451889518}	
NEUTRAL	NEGATIVE	oo how was jack u and netskys sets?	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=6.0, 18=3.6333633363336335, 19=7.0, 20=0.5675567556755676}	
NEUTRAL	POSITIVE	кугуар	{15=4.0, 18=2.6677667766776683, 19=4.0, 20=0.683968396839684}	
NEUTRAL	NEGATIVE	wat wit?	{16=2.0, 18=1.0401040104010402, 19=2.0}	
NEUTRAL	NEGATIVE	Were they free?	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.961498044091837, 12=1.0, 13=0.961498044091837, 15=1.0, 16=2.0, 18=1.5192519251925192, 19=3.0, 20=0.5663566356635663, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 1075=1.0}	
NEUTRAL	POSITIVE	yayayaya	{15=1.0, 18=0.6146614661466148, 19=1.0, 20=0.6146614661466148}	
NEUTRAL	POSITIVE	Dino you can come to my house anytime you want	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=4.0, 11=2.7785449803859, 12=4.0, 13=0.8156659715994433, 15=4.0, 16=5.0, 17=1.0, 18=5.183418341834184, 19=10.0, 20=0.5874587458745875, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
