ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	ZULUL	{814=1.0}	
POSITIVE	NEGATIVE	OLD FORSEN IS BACK FeelsGoodMan OLD FORSEN IS BACK FeelsGoodMan OLD FORSEN IS BACK FeelsGoodMan OLD FORSEN IS BACK FeelsGoodMan OLD FORSEN IS BACK FeelsGoodMan	{9=5.0, 10=5.0, 11=3.7342990916443393, 12=10.0, 14=0.2654643287466233, 16=15.0, 18=7.273727372737273, 19=15.0, 29=5.0, 32=5.0, 33=5.0, 34=1.0, 351=0.75789002938856, 457=0.6523823291241169}	
POSITIVE	NEUTRAL	one tap'd	{8=2.0, 9=1.0, 11=1.750997210561354, 12=3.0, 13=0.6643485532881815, 16=3.0, 18=1.5520552055205523, 19=3.0, 1537=1.0}	
POSITIVE	NEUTRAL	I lovingly call Rocket League "Car Balls"	{8=5.0, 9=1.0, 11=3.6984380243952093, 12=6.0, 13=0.7386235468235062, 15=2.0, 16=4.0, 17=1.0, 18=3.4978497849784977, 19=7.0, 20=0.5895589558955896, 21=0.4255425542554256, 100=0.4449157920033153, 462=0.42108622625170194, 1656=0.5588990642715208, 1703=0.5588990642715208}	
POSITIVE	NEUTRAL	But my first let's play will be half life 2. I just love that game	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=9.0, 9=5.0, 11=9.199249547472727, 12=14.0, 13=0.9270894656051761, 15=1.0, 16=14.0, 17=1.0, 18=8.007700770077008, 19=16.0, 20=0.6082608260826083, 21=0.44904490449044904, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=3.0, 31=1.0, 32=3.0, 33=4.0, 34=1.0, 35=0.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 83=0.3799251469667538, 131=0.46506762612481767, 138=0.4812226637986269, 276=0.6385872952693868}	
POSITIVE	NEGATIVE	What's my name ! KENNNNEN	{8=1.0, 9=1.0, 11=1.1141304048812426, 12=2.0, 13=0.5997073015069572, 15=1.0, 16=3.0, 18=2.0412041204120412, 19=4.0, 20=0.5705570557055706, 531=1.0}	
POSITIVE	NEGATIVE	StinkyCheese	{45=1.0, 47=1.0, 49=0.0}	
POSITIVE	NEUTRAL	all the shinnies!	{8=1.0, 11=0.6340003411147852, 12=1.0, 13=0.6340003411147852, 16=2.0, 18=1.009100910091009, 19=2.0}	
POSITIVE	NEUTRAL	but who would unmod someone when you can get a pizza for 5k more Kreygasn	{8=3.0, 9=5.0, 11=4.879498451228839, 12=8.0, 13=0.91193736692397, 15=2.0, 16=9.0, 17=2.0, 18=6.616761676167618, 19=13.0, 20=0.5675567556755676, 21=0.4460446044604461, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEUTRAL	its just conversation ;3; not srs	{8=3.0, 10=1.0, 11=2.3001920146129176, 12=4.0, 13=0.7510247198182188, 14=0.3002635386807661, 15=1.0, 16=3.0, 17=1.0, 18=2.456845684568457, 19=5.0, 20=0.5926592659265928, 21=0.42464246424642466, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
POSITIVE	NEUTRAL	DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM DARUDE SANDSTORM	{10=13.0, 11=5.238851873655487, 12=13.0, 14=0.40298860566580663, 527=0.7071067811865476, 528=0.7071067811865476}	
POSITIVE	NEUTRAL	Taric God demaissssss	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 11=0.6382367666719851, 12=1.0, 13=0.6382367666719851, 15=1.0, 16=1.0, 18=1.0745074507450747, 19=2.0, 20=0.5607560756075608, 293=1.0}	
POSITIVE	NEGATIVE	ooooh my	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 16=1.0, 18=1.0422042204220423, 19=2.0, 20=0.5788578857885789, 1430=1.0}	
POSITIVE	NEGATIVE	D:	{17=1.0, 18=0.4389438943894389, 19=1.0, 21=0.4389438943894389, 1591=1.0}	
POSITIVE	NEUTRAL	khezzu stepping up his dark seer game	{8=2.0, 9=2.0, 11=2.363111186914397, 12=4.0, 13=0.7606694652750652, 16=5.0, 18=2.500950095009501, 19=5.0, 24=1.0, 26=1.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 131=0.5311504160443766, 1112=0.8472775433917068}	
POSITIVE	NEUTRAL	If you like the stream, make sure to hit that follow button ❤ If you want to support Maren more - subscribe to her SeemsGood	{1=3.0, 4=1.9999999999999998, 5=3.0, 6=0.7, 8=8.0, 9=2.0, 10=1.0, 11=6.984715856885843, 12=11.0, 13=0.8500525426806121, 14=0.3699719955765115, 15=5.0, 16=15.0, 17=1.0, 18=10.850885088508853, 19=21.0, 20=0.6339633963396339, 21=0.41614161416141615, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=5.0, 32=5.0, 33=5.0, 34=1.0, 43=1.0, 46=0.75, 47=1.0, 48=0.75, 50=3.0, 53=1.9999999999999998, 54=3.0, 55=0.7, 148=0.5035979099292047, 230=0.3063454629277397, 511=0.5035979099292047, 1003=0.43349082938418576, 1163=0.45936526687732154}	
NEUTRAL	POSITIVE	John I'd like to ask you what you think about Jon Benet Ramsey	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=4.0, 9=4.0, 11=4.886694872824706, 12=8.0, 13=0.8500525426806121, 15=5.0, 16=7.0, 17=1.0, 18=6.68966896689669, 19=13.0, 20=0.5836583658365837, 21=0.4126412641264126, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	wait Adblock doesnt work on Twitch anymore???	{8=1.0, 9=3.0, 10=1.0, 11=2.461599828342237, 12=5.0, 13=0.5606991752724791, 14=0.4126388529740258, 15=2.0, 16=1.0, 17=4.0, 18=3.294529452945295, 19=7.0, 20=0.6300630063006302, 21=0.35753575357535755, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 52=1.0, 53=0.4, 54=1.0, 56=0.4, 615=0.43000569203540945, 676=0.4428583189133593, 1205=0.5563144857840671, 1674=0.5563144857840671}	
NEUTRAL	NEGATIVE	i broke after this part took me toooolong	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 9=4.0, 10=1.0, 11=2.3845298943094355, 12=5.0, 14=0.3584731262069687, 16=6.0, 17=1.0, 18=3.2114211421142116, 19=7.0, 21=0.3130313031303131, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3}	
NEUTRAL	POSITIVE	Mhhmm. useful or not I wonder	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=2.0, 10=1.0, 11=2.8779524309930298, 12=5.0, 13=0.8032923078615954, 14=0.3002635386807661, 15=1.0, 16=3.0, 17=1.0, 18=2.5040504050405037, 19=5.0, 20=0.6024602460246025, 21=0.42464246424642466, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1040=1.0}	
NEUTRAL	NEGATIVE	Who is she playing with?	{9=2.0, 11=1.028846206748571, 12=2.0, 16=5.0, 18=2.547854785478548, 19=5.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 429=1.0}	
NEUTRAL	NEGATIVE	I didn't have a freezing problem @bateson87hd	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 9=3.0, 10=2.0, 11=2.7942417623530322, 12=6.0, 13=0.6327349152989983, 14=0.2846822955924669, 16=5.0, 17=2.0, 18=3.1690169016901693, 19=7.0, 21=0.36173617361736177, 24=2.0, 26=2.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 146=1.0}	
NEUTRAL	NEGATIVE	jiminyf is attempting to defuse the bomb by cutting the red wire!	{3=2.0, 4=0.8, 5=2.0, 7=0.4, 8=3.0, 9=2.0, 10=1.0, 11=2.931837563340064, 12=6.0, 13=0.6217312125530242, 14=0.16643100403285713, 15=1.0, 16=7.0, 17=2.0, 18=4.948194819481948, 19=10.0, 20=0.5583558355835584, 21=0.43984398439843986, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 482=0.5420307402403785, 771=0.5942233067772028, 832=0.5942233067772028}	
NEUTRAL	NEGATIVE	My stupid antivirus was blocking it	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 9=2.0, 10=1.0, 11=1.2461528304274392, 12=3.0, 14=0.21730662367886797, 16=3.0, 17=3.0, 18=2.646464646464646, 19=6.0, 21=0.3432343234323432, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1068=1.0}	
NEUTRAL	POSITIVE	Bye bros	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=1.0112011201120112, 19=2.0, 804=1.0}	
NEUTRAL	NEGATIVE	Hehe Daytona USA, takes me back	{9=3.0, 11=1.5102416963308156, 12=3.0, 15=1.0, 16=5.0, 18=3.103610361036104, 19=6.0, 20=0.6451645164516452, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 1183=1.0}	
NEUTRAL	POSITIVE	Who is loyal in here	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=3.0, 11=2.375429832138515, 12=4.0, 13=0.8321605220156584, 15=1.0, 16=4.0, 18=2.5707570757075704, 19=5.0, 20=0.5632563256325633, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	NEGATIVE	Its not over till the crazy lady sings... wait..... uh oh	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=1.0, 9=5.0, 10=1.0, 11=3.6068817156973325, 12=7.0, 13=0.7771530119885343, 14=0.3002635386807661, 15=2.0, 16=8.0, 17=1.0, 18=5.515751575157516, 19=11.0, 20=0.6017601760176018, 21=0.42464246424642466, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 421=0.47249302798284093, 480=0.672390986300826, 615=0.5697724985018218}	
NEUTRAL	NEGATIVE	my best pokemon is a 2500 dragonite	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=1.0, 11=1.1187244507776868, 12=2.0, 13=0.5815897049357109, 15=1.0, 16=5.0, 18=3.0344034403440348, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 896=1.0}	
NEUTRAL	POSITIVE	Take care everyone retroHEY	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=1.0, 11=1.3671825569304072, 12=2.0, 13=0.8775673013969201, 15=1.0, 16=2.0, 18=1.5790579057905791, 19=3.0, 20=0.5591559155915592, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 286=1.0}	
NEUTRAL	POSITIVE	gameroneil do you chat a favor and mute MOH's mic Kappa	{1=3.0, 4=2.2, 5=3.0, 6=0.8, 8=5.0, 9=4.0, 10=1.0, 11=5.805327992869602, 12=10.0, 13=0.7757665454425414, 14=0.3699995048333765, 15=4.0, 16=9.0, 18=6.913291329132914, 19=13.0, 20=0.5974597459745975, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 215=0.3318039167408751, 491=0.5916261781237254, 504=0.4357328212940152, 1685=0.5916261781237254, 1756=1.0}	
NEUTRAL	NEGATIVE	kidding	{16=1.0, 18=0.5304530453045304, 19=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 93=1.0}	
NEUTRAL	NEGATIVE	muted he is not	{9=1.0, 10=2.0, 11=1.14064932849904, 12=3.0, 14=0.3002635386807661, 16=2.0, 17=2.0, 18=1.8151815181518154, 19=4.0, 21=0.42384238423842385, 415=1.0, 1757=1.0}	
NEUTRAL	POSITIVE	I don't have rocket league tho	{8=4.0, 9=3.0, 10=1.0, 11=4.356200861589926, 12=8.0, 13=0.6753962708451395, 14=0.3177319167899999, 15=1.0, 16=8.0, 18=4.442944294429443, 19=9.0, 20=0.5605560556055605, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 100=0.4673706059052428, 268=0.4673706059052428, 269=0.4673706059052428, 1703=0.5871065918615618}	
NEUTRAL	NEGATIVE	because a phobia is defined as an irrational fear	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 8=1.0, 9=3.0, 10=3.0, 11=3.0094851917670296, 12=7.0, 13=0.6609374054369296, 14=0.22966928371396977, 15=1.0, 16=6.0, 17=2.0, 18=4.381238123812382, 19=9.0, 20=0.5667566756675668, 21=0.39503950395039505, 24=3.0, 26=3.0, 28=0.0, 31=3.0, 33=3.0, 35=0.0, 52=2.0, 53=0.30000000000000004, 54=2.0, 56=0.1, 935=1.0}	
NEUTRAL	POSITIVE	Have you tried weed in amsterdam? :P	{8=2.0, 9=3.0, 11=2.8010200432445522, 12=5.0, 13=0.6731900284445717, 15=1.0, 16=5.0, 17=1.0, 18=3.5124512451245127, 19=7.0, 20=0.5675567556755676, 21=0.38503850385038507, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 1004=1.0}	
NEUTRAL	POSITIVE	Im looking through wow streams to see some demonhunter gameplay, why is actually no one playing demonhunter? EleGiggle	{1=1.0, 3=1.0, 4=1.3, 5=2.0, 6=0.9, 7=0.4, 8=7.0, 9=2.0, 10=1.0, 11=5.624091506792038, 12=10.0, 13=0.689128891872115, 14=0.3117734117530549, 16=12.0, 17=3.0, 18=7.401040104010401, 19=15.0, 21=0.4013401340134014, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 50=2.0, 53=1.5, 54=2.0, 55=0.8, 166=0.3661248099110702, 235=0.4051356394623626, 241=0.3433049375015395, 266=0.27018034224335163, 429=0.3433049375015395, 842=0.3661248099110702, 1023=0.35356612787364705, 1447=0.3661248099110702}	
NEUTRAL	POSITIVE	i identify as a slice of bacon	{8=2.0, 9=4.0, 11=3.55640773120155, 12=6.0, 13=0.861089256534824, 15=1.0, 16=6.0, 18=3.6541654165416544, 19=7.0, 20=0.6003600360036004}	
NEUTRAL	POSITIVE	13 min or 3min?	{8=1.0, 9=2.0, 11=1.612047954136567, 12=3.0, 13=0.5832017473879961, 16=3.0, 18=1.5185518551855184, 19=3.0, 216=1.0}	
NEUTRAL	POSITIVE	after waves 30 onward plz dont	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=3.0, 11=2.195508288539094, 12=4.0, 13=0.6522389784162372, 15=2.0, 16=3.0, 17=1.0, 18=3.0741074107410746, 19=6.0, 20=0.5884588458845885, 21=0.43984398439843986, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 69=0.6811063822192903, 499=0.7321844686280569}	
NEUTRAL	POSITIVE	!top	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 11=0.6519858932530798, 12=1.0, 13=0.6519858932530798, 16=1.0, 18=0.5333533353335334, 19=1.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 641=1.0}	
NEUTRAL	NEGATIVE	@TheLemonaded, Is that why you also asked me whats my facebook LUL	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=3.0, 11=3.0716726178359024, 12=5.0, 13=0.9270894656051761, 15=3.0, 16=9.0, 17=1.0, 18=6.667566756675668, 19=13.0, 20=0.6082608260826083, 21=0.4013401340134014, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 83=0.33499791789353495, 84=0.377930192811722, 530=0.5630725315669317, 1313=0.6541364449127551}	
NEUTRAL	NEGATIVE	I told you enemy team comp is way better	{1=1.0, 3=1.0, 4=1.0, 5=2.0, 6=0.7, 7=0.3, 8=4.0, 9=1.0, 10=1.0, 11=3.3857953201252227, 12=6.0, 13=0.767513768383061, 14=0.13202242554619634, 15=1.0, 16=7.0, 17=1.0, 18=4.511551155115512, 19=9.0, 20=0.5675567556755676, 21=0.42214221422142223, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 532=0.5366310672557121, 623=0.5686617956250012, 1322=0.6234186874425123}	
NEUTRAL	POSITIVE	do you mean weaknesses to beams?	{8=1.0, 10=1.0, 11=0.7317682400127644, 12=2.0, 13=0.5708390873528943, 14=0.1609291526598701, 15=3.0, 16=3.0, 18=3.2834283428342834, 19=6.0, 20=0.6252625262526254, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 1013=1.0}	
NEUTRAL	POSITIVE	100%	{9=1.0, 11=0.5144231033742855, 12=1.0, 15=1.0, 18=0.6228622862286229, 19=1.0, 20=0.6228622862286229}	
NEUTRAL	NEGATIVE	navi funs boyed	{16=1.0, 18=0.5048504850485049, 19=1.0, 310=1.0}	
NEUTRAL	POSITIVE	PogChamp opm has come online	{8=1.0, 9=1.0, 11=1.116919843527347, 12=2.0, 13=0.6024967401530615, 16=2.0, 17=1.0, 18=1.4404440444044404, 19=3.0, 21=0.44894489448944896, 43=1.0, 46=0.875, 47=1.0, 48=0.875, 281=0.5594605207770658, 359=0.8288569995432592}	
NEUTRAL	NEGATIVE	It has begun! Everyone gets ready and loads their weapons and checks their equipment before hopping out of the van and heading straight into the graveyard!	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=4.0, 10=3.0, 11=5.114086390070259, 12=10.0, 13=0.740004511518126, 14=0.2737116039547308, 15=1.0, 16=23.0, 17=2.0, 18=12.932393239323936, 19=26.0, 20=0.5591559155915592, 21=0.44894489448944896, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 322=1.0}	
NEUTRAL	POSITIVE	It is also under "Gaming Talk Shows" ;)	{8=2.0, 9=3.0, 11=2.8974399885561497, 12=5.0, 13=0.740004511518126, 15=1.0, 16=7.0, 18=4.0684068406840685, 19=8.0, 20=0.5706570657065707, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0, 639=1.0}	
NEUTRAL	POSITIVE	and the best overhead in game	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.3711053769593473, 12=4.0, 13=0.7606694652750652, 15=1.0, 16=5.0, 18=3.0734073407340734, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 131=1.0}	
NEUTRAL	POSITIVE	big day in 2 nights :)	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=2.0, 11=2.3328675099170875, 12=4.0, 13=0.7015190611640818, 16=5.0, 18=2.4775477547754776, 19=5.0, 30=1.0, 32=0.5, 33=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 137=1.0}	
NEUTRAL	POSITIVE	Matt you should have your bot say your gamertag there for people don't have to ask or keep asking and it would be a lot ezer for you	{8=8.0, 9=8.0, 10=2.0, 11=10.070357675357762, 12=18.0, 13=0.6960337153452137, 14=0.3177319167899999, 15=5.0, 16=25.0, 18=15.563556355635567, 19=30.0, 20=0.5804580458045805, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 30=2.0, 31=1.0, 32=2.0, 33=4.0, 34=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 152=0.43619561525568257, 268=0.43619561525568257, 269=0.43619561525568257, 665=0.4998170797074854, 705=0.42353635325415767}	
