ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
NEUTRAL	POSITIVE	ed is on maternity leave	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 9=1.0, 10=1.0, 11=1.9769527445985573, 12=4.0, 13=0.6189912905692766, 14=0.32687599377190424, 16=3.0, 17=2.0, 18=2.324532453245325, 19=5.0, 21=0.4233423342334234, 1654=1.0}	
NEUTRAL	POSITIVE	are you streaming later tonight?	{9=4.0, 11=2.057692413497142, 12=4.0, 15=1.0, 16=3.0, 18=2.102610261026103, 19=4.0, 20=0.5675567556755676, 644=0.6704837492187152, 1599=0.7419242158290931}	
NEUTRAL	NEGATIVE	Its cheap im poor. Every meal	{3=1.0, 4=0.3, 5=1.0, 7=0.3, 8=2.0, 9=1.0, 10=1.0, 11=2.2484305968958553, 12=4.0, 13=0.7964039899426156, 14=0.33144803226285646, 16=5.0, 17=1.0, 18=2.7912791279127913, 19=6.0, 21=0.2745274527452745, 24=2.0, 26=2.0, 28=0.0, 31=2.0, 33=2.0, 35=0.0, 52=2.0, 53=0.6, 54=2.0, 56=0.3, 490=0.432174197165811, 898=0.6077308395849278, 1109=0.6662497203913001}	
NEUTRAL	POSITIVE	i want a crystal lizard plushie	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=2.0, 11=3.0323288786676716, 12=5.0, 13=0.7551731157534511, 15=2.0, 16=2.0, 17=2.0, 18=2.9589958995899592, 19=6.0, 20=0.5747574757475749, 21=0.41614161416141615, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	why u come outt	{8=1.0, 9=1.0, 11=1.116919843527347, 12=2.0, 13=0.6024967401530615, 15=2.0, 16=1.0, 17=1.0, 18=2.0200020002000203, 19=4.0, 20=0.5675567556755676, 21=0.4013401340134014}	
NEUTRAL	POSITIVE	i backed it up like twice	{1=2.0, 4=1.2999999999999998, 5=2.0, 6=0.7, 8=1.0, 9=5.0, 11=3.42216805955204, 12=6.0, 13=0.8500525426806121, 16=5.0, 17=1.0, 18=2.7934793479347935, 19=6.0, 21=0.37883788378837885, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	NEGATIVE	i presume getting ready to stream	{8=2.0, 9=2.0, 10=1.0, 11=2.9215105883129677, 12=5.0, 13=0.7757940546994064, 14=0.37686581534686425, 15=1.0, 16=5.0, 18=2.9997999799979995, 19=6.0, 20=0.585958595859586, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 276=0.791730801372717, 336=0.6108701483602839}	
NEUTRAL	POSITIVE	And for me Draskyl looks like UNDYING	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 9=1.0, 11=1.9270619563483113, 12=3.0, 13=0.8500525426806121, 16=6.0, 18=3.004500450045005, 19=6.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 162=0.6662614683485362, 1315=0.7457182147393561}	
NEUTRAL	NEGATIVE	carried by jared - again	{9=2.0, 11=0.9713463580494839, 12=2.0, 15=1.0, 16=3.0, 18=2.0233023302330233, 19=4.0, 20=0.5643564356435644}	
NEUTRAL	NEGATIVE	way2go you killed another	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 9=1.0, 11=0.47042479794450837, 12=1.0, 15=1.0, 16=1.0, 17=1.0, 18=1.4178417841784179, 19=3.0, 20=0.5675567556755676, 21=0.3714371437143714, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.1, 54=1.0, 56=0.1, 1367=1.0}	
NEUTRAL	POSITIVE	Lol im from the Northeroup!	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 9=2.0, 10=1.0, 11=1.4693959517377602, 12=3.0, 14=0.4405497449891889, 15=1.0, 16=5.0, 18=3.070907090709071, 19=6.0, 20=0.592959295929593, 24=1.0, 26=1.0, 28=0.0, 87=0.5474220396157086, 88=0.5784187096804282, 490=0.6047817018020686}	
NEUTRAL	NEGATIVE	Llani_WoW KappaRoss	{43=1.0, 46=0.625, 47=1.0, 48=0.625}	
NEUTRAL	POSITIVE	Hardcore what music xD	{8=1.0, 9=1.0, 11=1.374059871146641, 12=2.0, 13=0.8816936899266604, 15=2.0, 16=2.0, 18=2.156015601560156, 19=4.0, 20=0.5725572557255726, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 257=0.6138430893788968, 1089=0.7894280598140476}	
NEUTRAL	POSITIVE	Chat even fast in slow mode 4Head	{8=2.0, 9=3.0, 10=1.0, 11=3.1319564033297205, 12=6.0, 13=0.6176158277260299, 14=0.3768328042386263, 16=4.0, 17=2.0, 18=2.864086408640864, 19=6.0, 21=0.42464246424642466, 22=1.0, 24=1.0, 25=1.0, 26=2.0, 27=1.0, 28=0.0, 29=1.0, 30=1.0, 31=1.0, 32=1.5, 33=3.0, 34=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 472=0.3980498153689909, 498=0.5126735023936198, 637=0.5126735023936198, 1408=0.5620392373950688}	
NEUTRAL	NEGATIVE	Negate Poison armor skill does not remove Fatal Poison, just downgrades it. However, Negate Poison HH song completely negates Fatal Poison	{3=4.0, 4=1.2, 5=4.0, 7=0.3, 8=8.0, 9=1.0, 10=8.0, 11=7.2082560781703044, 12=17.0, 13=0.8706679797751944, 14=0.1017567411433948, 15=5.0, 16=11.0, 17=3.0, 18=9.361336133613362, 19=19.0, 20=0.6300630063006302, 21=0.3485348534853485, 22=1.0, 24=8.0, 25=1.0, 26=9.0, 27=1.0, 28=0.0, 29=2.0, 30=2.0, 31=8.0, 32=3.0, 33=12.0, 34=1.0, 35=0.0, 52=6.0, 53=1.2, 54=6.0, 56=0.2, 374=0.18108113372008303, 1323=0.9834681606491638}	
NEUTRAL	NEGATIVE	that was correkt	{16=2.0, 18=0.9772977297729774, 19=2.0}	
NEUTRAL	NEGATIVE	yeah, it's not that bad	{1=1.0, 3=1.0, 4=0.8, 5=2.0, 6=0.6, 7=0.2, 9=3.0, 10=2.0, 11=2.115824975104123, 12=5.0, 14=0.27229212630050015, 16=4.0, 17=2.0, 18=2.822082208220822, 19=6.0, 21=0.37023702370237027, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=1.0, 32=0.5, 33=2.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 97=0.6731594994672894, 258=0.7394973213453504}	
NEUTRAL	NEGATIVE	Good evening everyone	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 11=1.7139092304560486, 12=2.0, 13=0.911970378032208, 15=3.0, 18=1.6969696969696972, 19=3.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	Graphics in panels and introduction screen made by PJChattyMan, contact him for details on graphic design work.	{8=7.0, 9=5.0, 11=7.069174777312566, 12=12.0, 13=0.762011917010074, 15=3.0, 16=11.0, 17=2.0, 18=8.132413241324134, 19=16.0, 20=0.5963596359635963, 21=0.42704270427042706, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 423=0.6739160366960442, 1376=0.738807942217662}	
NEUTRAL	NEGATIVE	eh?	{16=1.0, 18=0.5424542454245425, 19=1.0, 1560=1.0}	
NEUTRAL	NEGATIVE	everyone stop talking about @pokegods123 problem	{3=2.0, 4=0.7, 5=2.0, 7=0.3, 8=1.0, 9=2.0, 10=1.0, 11=1.8343887718217182, 12=4.0, 13=0.5758842850619234, 14=0.31084359887102014, 15=1.0, 16=4.0, 18=2.553955395539554, 19=5.0, 20=0.5591559155915592, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 614=0.6586193383367402, 735=0.7524762901041296}	
NEUTRAL	POSITIVE	best guard, kobe Bryant the player cam dreams to be	{1=2.0, 4=1.4, 5=2.0, 6=0.8, 8=5.0, 9=1.0, 11=3.7356140341224826, 12=6.0, 13=0.7359056322452506, 15=2.0, 16=8.0, 18=5.146714671467147, 19=10.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 668=0.6739160366960442, 945=0.738807942217662}	
NEUTRAL	NEGATIVE	rip	{10=1.0, 11=0.27780498137623316, 12=1.0, 14=0.27780498137623316, 17=1.0, 18=0.26692669266926694, 19=1.0, 21=0.26692669266926694, 24=1.0, 26=1.0, 28=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 155=1.0}	
NEUTRAL	POSITIVE	canada hardly has anything worth buying	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=3.0, 11=2.1270982685673734, 12=4.0, 13=0.5915535577721904, 15=1.0, 16=3.0, 17=2.0, 18=2.897689768976898, 19=6.0, 20=0.5546554655465546, 21=0.4365436543654365, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0}	
NEUTRAL	POSITIVE	Call him walken PeteZaroll	{8=1.0, 11=0.6767332207287753, 12=1.0, 13=0.6767332207287753, 15=1.0, 16=2.0, 18=1.971097109710971, 19=3.0, 20=1.0, 727=1.0}	
NEUTRAL	NEGATIVE	cut down the fat u dont need	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=2.0, 10=2.0, 11=1.7401310540997046, 12=4.0, 13=0.5971489406185182, 14=0.2035354896922815, 15=1.0, 16=4.0, 17=2.0, 18=3.306330633063306, 19=7.0, 20=0.5675567556755676, 21=0.4309430943094309, 24=1.0, 26=1.0, 28=0.0, 30=1.0, 31=3.0, 32=0.5, 33=4.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 89=0.5490040543622475, 379=0.8358196864717977}	
NEUTRAL	NEGATIVE	impossible	{10=1.0, 11=0.3080541602249158, 12=1.0, 14=0.3080541602249158, 17=1.0, 18=0.40784078407840785, 19=1.0, 21=0.40784078407840785, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 157=1.0}	
NEUTRAL	POSITIVE	gameroneil do you chat a favor and mute MOH's mic Kappa	{1=3.0, 4=2.2, 5=3.0, 6=0.8, 8=5.0, 9=4.0, 10=1.0, 11=5.805327992869602, 12=10.0, 13=0.7757665454425414, 14=0.3699995048333765, 15=4.0, 16=9.0, 18=6.913291329132914, 19=13.0, 20=0.5974597459745975, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 50=2.0, 53=1.2999999999999998, 54=2.0, 55=0.7, 132=0.43210752840616495, 472=0.5212153459858455, 1293=0.7359467691372595, 1776=1.0}	
NEUTRAL	NEGATIVE	Guys Is he Off ?	{9=1.0, 10=1.0, 11=0.8146866420550516, 12=2.0, 14=0.3002635386807661, 16=4.0, 18=2.004700470047005, 19=4.0, 226=1.0}	
NEUTRAL	POSITIVE	Have you tried weed in amsterdam? :P	{8=2.0, 9=3.0, 11=2.8010200432445522, 12=5.0, 13=0.6731900284445717, 15=1.0, 16=5.0, 17=1.0, 18=3.5124512451245127, 19=7.0, 20=0.5675567556755676, 21=0.38503850385038507, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 844=1.0}	
NEUTRAL	NEGATIVE	jo	{15=1.0, 18=0.5513551355135514, 19=1.0, 20=0.5513551355135514, 175=1.0}	
NEUTRAL	POSITIVE	Proxy what were you saying about etho	{8=1.0, 9=2.0, 11=1.5978531775942608, 12=3.0, 13=0.5758842850619234, 15=1.0, 16=4.0, 17=1.0, 18=2.9922992299229927, 19=6.0, 20=0.5675567556755676, 21=0.44204420442044207}	
NEGATIVE	NEUTRAL	I just don't pay attention to them if they keep bothering me then they never had enough attention as a kid 4Head	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=8.0, 9=6.0, 10=2.0, 11=9.243957591729618, 12=16.0, 13=0.8211843285265493, 14=0.29866249993122684, 15=1.0, 16=22.0, 17=1.0, 18=11.893989398939892, 19=24.0, 20=0.5532553255325533, 21=0.4022402240224022, 22=1.0, 24=2.0, 25=1.0, 26=3.0, 27=1.0, 28=0.0, 29=3.0, 30=1.0, 31=1.0, 32=3.5, 33=5.0, 34=1.0, 35=0.0, 45=1.0, 46=0.25, 47=1.0, 49=0.25, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 291=0.502366986769459, 292=0.5127579489431977, 523=0.6962088022998122}	
NEGATIVE	POSITIVE	I love Purge ResidentSleeper	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=1.0, 9=1.0, 10=1.0, 11=1.7646968204800917, 12=3.0, 13=0.9270894656051761, 14=0.32318425150062996, 15=1.0, 16=2.0, 18=1.5559555955595559, 19=3.0, 20=0.6082608260826083, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 45=1.0, 47=1.0, 49=0.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 108=0.5472992669067105, 364=0.8369369823609046}	
NEGATIVE	POSITIVE	YOU ARE A NOOOOOOB	{9=3.0, 11=1.565980952590547, 12=3.0, 15=1.0, 16=2.0, 17=1.0, 18=2.0183018301830185, 19=4.0, 20=0.5675567556755676, 21=0.40684068406840684}	
