ACTUAL-CLASS	PREDICTED-CLASS	TEXT	FEATURE-VECTOR
POSITIVE	NEUTRAL	DONT WORRY BOYS I'll be the new bot	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=2.0, 9=2.0, 10=1.0, 11=2.7041764553772345, 12=5.0, 13=0.8830471453644152, 14=0.1155058677244893, 15=2.0, 16=6.0, 17=1.0, 18=4.627562756275627, 19=9.0, 20=0.5843584358435844, 21=0.43984398439843986, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 135=0.48695230609531587, 658=0.6580680815365062, 837=0.5743029267305851}	
POSITIVE	NEUTRAL	having a great day	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=1.0, 11=2.0969921378543885, 12=3.0, 13=0.8583383308483307, 15=1.0, 16=3.0, 18=2.1337133713371337, 19=4.0, 20=0.6176617661766177, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 355=1.0}	
POSITIVE	NEUTRAL	O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype O-oooooooooo AAAAE-A-A-I-A-U- JO-oooooooooooo AAE-O-A-A-U-U-A- E-eee-ee-eee AAAAE-A-E-I-E-A- JO-ooo-oo-oo-oo EEEEO-A-AAA-AAAA ichiHype	{8=6.0, 9=44.0, 11=26.670400589798458, 12=50.0, 13=0.6106394801850823, 15=12.0, 16=62.0, 17=2.0, 18=38.816081608160836, 19=76.0, 20=0.5741574157415742, 21=0.42914291429142915, 30=8.0, 32=4.0, 33=8.0, 339=0.6541625115066121, 499=0.7563540232849704}	
POSITIVE	NEGATIVE	LOOL	{15=1.0, 18=0.5664566456645665, 19=1.0, 20=0.5664566456645665}	
POSITIVE	NEUTRAL	AHA CUDDLE	{8=1.0, 11=0.8720599481725602, 12=1.0, 13=0.8720599481725602, 15=1.0, 17=1.0, 18=1.0044004400440043, 19=2.0, 20=0.5973597359735974, 21=0.40704070407040704, 30=1.0, 32=0.5, 33=1.0}	
POSITIVE	NEGATIVE	it worked ℱ𝓪𝓷𝓬𝔂 𝓦𝓣ℱ PogChamp PogChamp	{9=1.0, 11=0.5144231033742855, 12=1.0, 16=2.0, 18=0.9947994799479949, 19=2.0, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 43=2.0, 46=1.75, 47=2.0, 48=0.875, 351=1.0}	
POSITIVE	NEGATIVE	trusted him this is nice trader nice buyer 1000000 % trusted prson	{1=4.0, 4=3.0, 5=4.0, 6=0.8, 8=6.0, 9=1.0, 11=4.5650731471140045, 12=7.0, 13=0.7826658670642671, 15=2.0, 16=6.0, 17=2.0, 18=4.874287428742875, 19=10.0, 20=0.5973597359735974, 21=0.40604060406040604, 22=4.0, 25=4.0, 26=4.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.4, 54=2.0, 55=0.7, 126=1.0}	
POSITIVE	NEUTRAL	Do you know where it is? :D :D	{8=2.0, 9=1.0, 11=1.8500635463833581, 12=3.0, 13=0.7648013556561783, 15=3.0, 16=5.0, 18=4.273227322732273, 19=8.0, 20=0.628062806280628, 30=1.0, 32=0.5, 33=1.0}	
NEUTRAL	NEGATIVE	!points	{16=1.0, 18=0.5191519151915192, 19=1.0}	
NEUTRAL	NEGATIVE	liam what	{16=2.0, 18=1.0372037203720372, 19=2.0}	
NEUTRAL	POSITIVE	The 8-ball says: You may rely on it.	{8=4.0, 9=2.0, 11=3.469907623915448, 12=6.0, 13=0.6712588786126533, 15=1.0, 16=8.0, 18=4.508250825082508, 19=9.0, 20=0.5675567556755676, 332=1.0}	
NEUTRAL	POSITIVE	Welcome to the stream kananenn.	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=2.0, 11=1.6024857364503156, 12=2.0, 13=0.8266916817509092, 15=1.0, 16=3.0, 18=2.1823182318231824, 19=4.0, 20=0.72987298729873, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 106=0.5867396375790532, 344=0.8097756465179732}	
NEUTRAL	POSITIVE	what's better anal or oral?	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=3.0, 10=1.0, 11=2.6058528694905836, 12=5.0, 13=0.6926115637912157, 14=0.37687681904961023, 15=1.0, 16=4.0, 17=1.0, 18=3.018001800180018, 19=6.0, 20=0.5576557655765577, 21=0.4211421142114211, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	POSITIVE	the stock cooler is just always thermal throttling. yes manicmonkey0011	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=5.0, 9=2.0, 11=4.074335513900428, 12=7.0, 13=0.6657735327937851, 15=2.0, 16=6.0, 18=4.0943094309430945, 19=8.0, 20=0.5820582058205821, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 615=1.0}	
NEUTRAL	POSITIVE	@Kamreth What server do you play on?	{8=4.0, 11=2.559274195766876, 12=4.0, 13=0.8651661284022074, 15=1.0, 16=4.0, 17=1.0, 18=3.0056005600560063, 19=6.0, 20=0.5675567556755676, 21=0.4314431443144315, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 136=0.577958059757152, 862=0.8160664685929377}	
NEUTRAL	NEGATIVE	i feel ninja gaiden is more difficult than dark souls tbh ya gotta do everythin perfect whereas in DS you can fuck up to an extent	{1=3.0, 3=2.0, 4=2.6, 5=5.0, 6=0.8, 7=0.1, 8=8.0, 9=9.0, 10=1.0, 11=10.55775018293656, 12=18.0, 13=0.9490858673943783, 14=0.34656711983582483, 15=2.0, 16=23.0, 17=3.0, 18=13.936093609360938, 19=28.0, 20=0.5978597859785979, 21=0.40764076407640765, 22=2.0, 24=3.0, 25=2.0, 26=5.0, 27=1.0, 28=0.0, 29=2.0, 30=2.0, 31=2.0, 32=3.0, 33=6.0, 34=1.0, 35=0.0, 50=2.0, 52=3.0, 53=2.1999999999999997, 54=5.0, 55=0.7, 56=0.2, 104=0.38665363146226794, 232=0.4780983196843677, 233=0.5066353134330472, 242=0.4780983196843677, 257=0.36968043211618185}	
NEUTRAL	POSITIVE	@MattPeddlesden Lots of commuter stops	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=1.0, 9=2.0, 11=1.5792349125480727, 12=3.0, 13=0.6013138421078693, 16=2.0, 17=2.0, 18=1.926092609260926, 19=4.0, 21=0.4356435643564357, 88=1.0}	
NEUTRAL	NEGATIVE	This is going to be an easy game	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=2.0, 11=3.2680061840809436, 12=5.0, 13=0.8542119423185902, 15=1.0, 16=7.0, 18=4.00970097009701, 19=8.0, 20=0.5536553655365537, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 187=0.580837485183301, 1172=0.814019542643749}	
NEUTRAL	POSITIVE	I want to see you do this with only rare pets on everyone ;)	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=6.0, 9=1.0, 11=4.20187393057764, 12=7.0, 13=0.689128891872115, 15=3.0, 16=10.0, 17=1.0, 18=7.066106610661068, 19=14.0, 20=0.5706570657065707, 21=0.41614161416141615, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 37=1.0, 39=0.5, 40=1.0, 44=1.0, 46=0.5, 47=1.0, 1003=1.0}	
NEUTRAL	NEGATIVE	now i have no idea wtf they're doing in the process though	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 8=5.0, 9=3.0, 10=1.0, 11=5.107363127692469, 12=9.0, 13=0.7964204954967348, 14=0.3117734117530549, 16=13.0, 17=2.0, 18=7.222122212221222, 19=15.0, 21=0.39793979397939794, 24=1.0, 26=1.0, 28=0.0, 30=2.0, 32=1.0, 33=2.0, 329=0.5666517589925504, 353=0.6199855011413304, 450=0.5427004352358508}	
NEUTRAL	POSITIVE	rn u can just admire it or take the cape	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=5.0, 9=4.0, 11=5.576781086835721, 12=9.0, 13=0.8376898826455103, 15=2.0, 16=9.0, 18=5.753675367536755, 19=11.0, 20=0.6434643464346435, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=3.0, 32=3.0, 33=3.0, 34=1.0}	
NEUTRAL	POSITIVE	@Pokimane, What you said about name on wall?	{8=3.0, 9=2.0, 11=2.77340625120353, 12=5.0, 13=0.5997073015069572, 15=2.0, 16=5.0, 18=3.6318631863186317, 19=7.0, 20=0.5705570557055706, 607=0.691648173870889, 1028=0.7222345904074828}	
NEUTRAL	POSITIVE	rawr	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0, 331=1.0}	
NEUTRAL	NEGATIVE	wow i didnt read the first one	{1=1.0, 4=0.9, 5=1.0, 6=0.9, 8=4.0, 9=1.0, 11=3.378576891123864, 12=5.0, 13=0.8349059458507788, 16=6.0, 17=1.0, 18=3.477447744774478, 19=7.0, 21=0.4043404340434043, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.8, 54=1.0, 55=0.8, 89=0.4666375502479112, 561=0.6703148057197601, 793=0.5769986637172639}	
NEUTRAL	POSITIVE	where's your god now?!	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=2.0, 9=1.0, 11=1.7034942258069843, 12=3.0, 13=0.6382367666719851, 15=1.0, 16=4.0, 18=2.544054405440544, 19=5.0, 20=0.5804580458045805, 120=1.0}	
NEUTRAL	POSITIVE	Amy, I want your biscuit, if you know what I mean.	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=2.0, 10=1.0, 11=3.3205048498819854, 12=6.0, 13=0.7648013556561783, 14=0.1609291526598701, 15=2.0, 16=8.0, 17=1.0, 18=5.5743574357435755, 19=11.0, 20=0.5804580458045805, 21=0.41614161416141615, 29=1.0, 30=2.0, 32=2.0, 33=3.0, 34=1.0, 206=1.0}	
NEUTRAL	POSITIVE	goodluck everyone	{15=2.0, 18=1.189018901890189, 19=2.0, 20=0.6298629862986299}	
NEUTRAL	POSITIVE	still think healers all need a 10% buff across the board	{8=5.0, 9=4.0, 11=5.262394295680497, 12=9.0, 13=0.7455448758507238, 15=1.0, 16=8.0, 17=1.0, 18=4.9582958295829584, 19=10.0, 20=0.5694569456945695, 21=0.4335433543354336, 30=3.0, 32=1.5, 33=3.0}	
NEUTRAL	POSITIVE	kill rocket	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 10=1.0, 11=0.7001546020235812, 12=2.0, 13=0.6245041456450097, 14=0.07565045637857143, 15=1.0, 17=1.0, 18=0.9933993399339933, 19=2.0, 20=0.5605560556055605, 21=0.43284328432843283, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 52=1.0, 53=0.3, 54=1.0, 56=0.3, 239=0.7272929858796735, 899=0.6863271178455861}	
NEUTRAL	POSITIVE	no patrick	{3=1.0, 4=0.4, 5=1.0, 7=0.4, 9=1.0, 10=1.0, 11=0.8261965151273405, 12=2.0, 14=0.3117734117530549, 15=1.0, 17=1.0, 18=0.9693969396939695, 19=2.0, 20=0.5520552055205521, 21=0.4173417341734174}	
NEUTRAL	POSITIVE	Stream musical !!	{8=2.0, 11=1.6588412000638217, 12=2.0, 13=0.8830471453644152, 15=1.0, 16=1.0, 18=1.0233023302330233, 19=2.0, 20=0.5621562156215621, 106=1.0}	
NEUTRAL	NEGATIVE	what is the glitch? i just got into the chat	{8=2.0, 9=1.0, 10=1.0, 11=2.1374802621081996, 12=4.0, 13=0.6176158277260299, 14=0.39200691032532453, 16=10.0, 18=4.9512951295129515, 19=10.0, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 203=1.0}	
NEUTRAL	NEGATIVE	its been like this since v1 of snipe	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=1.0, 9=1.0, 11=1.398609131972909, 12=2.0, 13=0.8500525426806121, 16=6.0, 17=1.0, 18=3.268826882688269, 19=7.0, 21=0.39503950395039505, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	Golden Kappa check	{8=3.0, 11=2.229674785565343, 12=3.0, 13=0.8981937421942484, 15=1.0, 16=2.0, 18=1.6742674267426743, 19=3.0, 20=0.6086608660866086, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 77=0.5652557660663423, 182=0.8249157041351272, 1760=1.0}	
NEUTRAL	POSITIVE	what phone are you playing o	{8=1.0, 9=3.0, 11=2.207656376370649, 12=4.0, 13=0.6643870662477924, 15=1.0, 16=4.0, 17=1.0, 18=3.0402040204020406, 19=6.0, 20=0.5675567556755676, 21=0.42284228422842285, 30=1.0, 32=0.5, 33=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 339=0.493262604006995, 523=0.6545644165300021, 584=0.5729200887566922}	
NEUTRAL	POSITIVE	how do u get a vacum like that u are ti champion	{1=1.0, 4=0.7, 5=1.0, 6=0.7, 8=4.0, 9=3.0, 11=4.486187602128116, 12=7.0, 13=0.8500525426806121, 15=4.0, 16=8.0, 18=6.27822782278228, 19=12.0, 20=0.5675567556755676, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	NEGATIVE	BOOM!	{9=1.0, 11=0.47861155278751305, 12=1.0, 15=1.0, 18=0.6040604060406041, 19=1.0, 20=0.6040604060406041, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0}	
NEUTRAL	NEGATIVE	and the best overhead in game	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=2.0, 9=2.0, 11=2.3711053769593473, 12=4.0, 13=0.7606694652750652, 15=1.0, 16=5.0, 18=3.0734073407340734, 19=6.0, 20=0.5786578657865787, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 187=1.0}	
NEUTRAL	NEGATIVE	Rest the thumbs too long Kappa	{8=2.0, 9=1.0, 10=1.0, 11=2.4663754353339904, 12=4.0, 13=0.9078164802456027, 14=0.4375952508018949, 15=1.0, 16=5.0, 18=3.078007800780078, 19=6.0, 20=0.5815581558155816, 31=3.0, 33=3.0, 35=0.0, 43=1.0, 46=0.625, 47=1.0, 48=0.625, 77=1.0, 1760=1.0}	
NEUTRAL	POSITIVE	Roar	{8=1.0, 11=0.5653152285744154, 12=1.0, 13=0.5653152285744154, 16=1.0, 18=0.5007500750075008, 19=1.0, 331=1.0}	
NEUTRAL	POSITIVE	i think i can pause next 2 days, he will be looting for 2 days straight before next story mission	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=8.0, 9=11.0, 11=11.069026227325498, 12=19.0, 13=0.8266696743454174, 15=1.0, 16=18.0, 18=9.465946594659465, 19=19.0, 20=0.5634563456345635, 29=2.0, 30=1.0, 32=2.5, 33=3.0, 34=1.0, 105=0.4806696557129342, 1220=0.8769017516670891}	
NEUTRAL	POSITIVE	Added kentzorinthejungle to Queue 'Scrie !normalgames daca vrei sa jucam custom games impreuna! <3'. Your position in the queue is : 28	{8=4.0, 9=3.0, 11=3.7894661553612794, 12=7.0, 13=0.5914710300015955, 15=5.0, 16=8.0, 17=2.0, 18=7.756275627562756, 19=15.0, 20=0.6192619261926193, 21=0.4302430243024303, 30=1.0, 32=0.5, 33=1.0, 36=1.0, 39=1.0, 40=1.0, 41=1.0, 43=1.0, 46=1.0, 47=1.0, 48=1.0, 72=0.4328037667538705, 198=0.3445366846664956, 401=0.37255210975182546, 402=0.7451042195036509}	
NEUTRAL	POSITIVE	after waves 30 onward plz dont	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=1.0, 9=3.0, 11=2.195508288539094, 12=4.0, 13=0.6522389784162372, 15=2.0, 16=3.0, 17=1.0, 18=3.0741074107410746, 19=6.0, 20=0.5884588458845885, 21=0.43984398439843986, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7, 135=0.6672696000196189, 266=0.7448162732443874}	
NEUTRAL	POSITIVE	Well honestly, the SNES is less of a sports games console than the genesis.	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=6.0, 9=3.0, 11=5.726805570074331, 12=9.0, 13=0.8706954890320593, 15=1.0, 16=16.0, 18=8.564656465646566, 19=17.0, 20=0.5582558255825583, 22=2.0, 25=2.0, 26=2.0, 27=1.0, 29=4.0, 31=1.0, 32=4.0, 33=5.0, 34=1.0, 35=0.0, 50=2.0, 53=1.4, 54=2.0, 55=0.8, 198=0.5069550039935821, 807=0.6368321431882706, 1580=0.5808971039074832}	
NEUTRAL	NEGATIVE	ok this is not going well	{9=3.0, 10=1.0, 11=1.8350324884323577, 12=4.0, 14=0.3002635386807661, 16=5.0, 17=1.0, 18=2.942194219421942, 19=6.0, 21=0.42464246424642466, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=2.0, 53=1.2, 54=2.0, 55=0.6, 330=1.0}	
NEUTRAL	POSITIVE	im basically the goat	{8=2.0, 11=1.1897093371919651, 12=2.0, 13=0.6340003411147852, 15=1.0, 16=3.0, 18=2.0398039803980397, 19=4.0, 20=0.556955695569557, 30=1.0, 32=0.5, 33=1.0, 161=0.39836225825944693, 488=0.6485782571110574, 1041=0.6485782571110574}	
NEUTRAL	POSITIVE	this manip really does get good nido's	{1=1.0, 4=0.8, 5=1.0, 6=0.8, 8=3.0, 9=1.0, 11=2.7864841519171204, 12=4.0, 13=0.911970378032208, 15=1.0, 16=5.0, 18=2.963996399639964, 19=6.0, 20=0.5824582458245825, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=1.0, 30=1.0, 32=1.5, 33=2.0, 34=1.0, 50=1.0, 53=0.7, 54=1.0, 55=0.7}	
NEUTRAL	POSITIVE	yayayaya	{15=1.0, 18=0.6146614661466148, 19=1.0, 20=0.6146614661466148}	
NEUTRAL	NEGATIVE	we might die if everone altar	{3=1.0, 4=0.2, 5=1.0, 7=0.2, 8=1.0, 9=1.0, 10=1.0, 11=1.1282206462474624, 12=3.0, 13=0.5955754111258439, 14=0.05638297287037089, 15=1.0, 16=4.0, 17=1.0, 18=3.094109410941094, 19=6.0, 20=0.608960896089609, 21=0.4181418141814182, 24=1.0, 26=1.0, 28=0.0, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 705=1.0}	
NEUTRAL	NEGATIVE	and you sure you arent a little Russian? @jleogrande	{8=2.0, 9=2.0, 11=2.431185593952365, 12=4.0, 13=0.7400100133694989, 15=3.0, 16=4.0, 17=1.0, 18=4.198019801980198, 19=8.0, 20=0.5675567556755676, 21=0.44454445444544455, 29=1.0, 31=1.0, 32=1.0, 33=2.0, 34=1.0, 35=0.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 534=0.6739160366960442, 1608=0.738807942217662}	
NEUTRAL	NEGATIVE	cant you just accelerate to fender?	{8=2.0, 9=1.0, 11=1.8087501444235987, 12=3.0, 13=0.6657570272396662, 15=1.0, 16=2.0, 17=2.0, 18=2.4192419241924195, 19=5.0, 20=0.5675567556755676, 21=0.4255425542554256, 29=1.0, 32=1.0, 33=1.0, 34=1.0, 1276=1.0}	
NEUTRAL	NEGATIVE	It has begun! Everyone gets ready and loads their weapons and checks their equipment before hopping out of the van and heading straight into the graveyard!	{1=1.0, 4=0.6, 5=1.0, 6=0.6, 8=3.0, 9=4.0, 10=3.0, 11=5.114086390070259, 12=10.0, 13=0.740004511518126, 14=0.2737116039547308, 15=1.0, 16=23.0, 17=2.0, 18=12.932393239323936, 19=26.0, 20=0.5591559155915592, 21=0.44894489448944896, 22=1.0, 25=1.0, 26=1.0, 27=1.0, 29=2.0, 32=2.0, 33=2.0, 34=1.0, 50=1.0, 53=0.6, 54=1.0, 55=0.6, 1219=0.7071067811865476, 1483=0.7071067811865476}	
NEUTRAL	POSITIVE	bb	{9=2.0, 11=1.028846206748571, 12=2.0, 16=2.0, 18=0.9428942894289429, 19=2.0, 1561=1.0}	
NEUTRAL	NEGATIVE	oh you havent done the keira metz thing?	{8=1.0, 9=2.0, 11=1.618936272055547, 12=3.0, 13=0.5900900653069758, 15=1.0, 16=5.0, 17=1.0, 18=3.5376537653765374, 19=7.0, 20=0.5675567556755676, 21=0.41614161416141615, 30=1.0, 32=0.5, 33=1.0, 339=0.5442019325318962, 1467=0.8389542637286908}	
NEUTRAL	NEGATIVE	I'm slow	{9=2.0, 10=1.0, 11=1.4087600477560702, 12=3.0, 14=0.3768328042386263, 16=2.0, 17=1.0, 18=1.3573357335733574, 19=3.0, 21=0.42464246424642466, 24=1.0, 26=1.0, 28=0.0, 31=1.0, 33=1.0, 35=0.0, 1544=1.0}	
